#CLUSTER                   ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1dma1ma2msa1nta1sa2tma     -88.49904392045573      -176.6274194593134      -295.5840199192531       -194.29987342472305
2ma2msa1nta1sa2tma         -88.60820930582122      -176.43246886940324     -294.5640099397318       -194.05238887717132
1dma1msa1nta2sa3tma        -90.16390172677347      -179.17755216074875     -298.55324646661063      -197.51050871389452
1fa4ma1msa2sa              -90.52339917805512      -176.50478198647033     -288.38297101600944      -191.76926276017912
1ma1msa1nta2sa3tma         -90.7520784852677       -177.78509764996124     -291.9101766379938       -195.95627426879946
2dma1ma2msa1nta1sa1tma     -91.7396611803415       -179.6084317977511      -294.713300745785        -196.8908006815327
1dma1fa2ma1msa2sa1tma      -92.22507773023972      -179.11861376625893     -291.4423479312653       -195.75308704066265
1fa3ma1msa2sa1tma          -92.64693913921656      -179.37210748413054     -290.8776399293346       -195.8283147354814
3dma1fa1msa2sa1tma         -92.68697153274843      -180.4928977095842      -294.50251945901664      -197.54704382100317
2dma1fa1ma1msa2sa1tma      -93.09870715775469      -180.80477324941603     -294.16758709275035      -197.77496182096365
1dma2ma2msa1nta1sa1tma     -93.25186489398766      -180.67407298232138     -293.2155226838037       -197.85454752469377
4dma2msa1nta1sa            -94.29514074110193      -182.85300029057544     -297.02451634865275      -199.5343226044788
3ma2msa1nta1sa1tma         -94.29548839961353      -181.97845057239465     -294.0900961688237       -198.83870076514722
1dma1fa3ma1msa2sa          -94.76735387754161      -181.43062809447292     -290.67004600659         -197.3814336056821
3dma1fa1ma1msa2sa          -94.89417966792826      -182.52762448962312     -293.9240141594663       -198.9806824803818
2dma1msa1nta2sa2tma        -95.22539022154524      -184.00541725414223     -297.76966973747574      -201.90941643921542
3dma1ma2msa1nta1sa         -95.43377258762484      -183.47318213654216     -295.28562652670206      -200.21775758214062
4ma2msa1nta1sa             -95.64659132942325      -182.55889438802842     -291.5052928340342       -198.9386570986244
4dma1fa1msa2sa             -95.98952044907492      -183.47802816552576     -293.4378927259528       -199.91048869048245
1dma1ma1msa1nta2sa2tma     -96.24668351895525      -184.01213248897693     -294.36675824231656      -201.19792479809257
2dma2ma2msa1nta1sa         -96.65079839312239      -185.27788689464796     -297.2567113906926       -202.27151478658197
2ma1msa1nta2sa2tma         -96.96171831488027      -185.00105646051816     -295.28538703892934      -202.30525060297805
1dma3ma2msa1nta1sa         -97.08033607451944      -184.47452351090033     -293.12154095600636      -200.82521085761255
2dma1fa2ma1msa2sa          -97.13282248366158      -184.0146718142787      -291.4031505289799       -200.1871537589468
4ma1msa1nta2sa             -98.68461405485868      -185.69181921321433     -291.8235960364499       -201.46764980943408
3dma1msa1nta2sa1tma        -98.73730299247836      -187.75265117826348     -298.55894075333435      -205.1876477322512
3ma1msa1nta2sa1tma         -99.1215376022592       -186.66674977842194     -293.6280804167671       -203.60178613224707
2dma1ma1msa1nta2sa1tma     -100.23486678370682     -188.08851492356916     -294.6625797080792       -205.28904857746966
1dma2ma1msa1nta2sa1tma     -101.86434877406282     -190.1620419507235      -296.1519140585569       -207.22409476414032
2dma2ma1msa1nta2sa         -102.59977831318974     -190.23557640600484     -293.93190706877385      -206.74562874657568
3dma1ma1msa1nta2sa         -102.96099563757889     -190.90842668095138     -294.9771291080606       -207.1817971713608
4dma1msa1nta2sa            -103.14705651812255     -191.92085029312875     -297.74876329073936      -208.9289323136909
1dma3ma1msa1nta2sa         -103.71566161280498     -191.2400025665993      -293.5580779924441       -207.72662564727943
