#CLUSTER               ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
2dma1nta2sa1tma        -71.22938285370765      -133.7018052649073      -209.53353148176075      -146.39160683173395
1fa1nta2sa4tma         -71.26884532399708      -157.39544168283464     -288.87001964999746      -174.72208780312212
1fa2ma1nta2sa1tma      -72.3566934591945       -144.82033140234125     -243.04423257796296      -157.73907013358257
2dma1ma1nta2sa         -73.6276199799031       -135.83300778258126     -208.6378930165124       -147.78493469848763
1fa3ma1nta2sa          -73.99090446182527      -145.679401225294       -240.4443963216312       -158.62405154493172
1dma1fa1ma1nta2sa1tma  -74.09684324169939      -148.22759012015013     -248.63574334495385      -161.93982044355653
3dma1nta2sa            -74.69251095200889      -135.54623382457066     -204.10438662638256      -147.54676643677521
1dma1fa2ma1nta2sa      -75.1934830120299       -148.88878847949672     -247.17526569601435      -162.16448044835124
2dma1fa1nta2sa1tma     -75.76937452003767      -149.06115789803152     -245.82184597603217      -162.8653502206289
1dma1fa1nta2sa3tma     -76.42995275423164      -162.79920212452998     -289.68388183728484      -179.62896861985791
2dma1fa1ma1nta2sa      -77.01953105232678      -150.82588178280275     -247.5477133348166       -164.06712652125861
1fa3sa3tma             -77.29892406769795      -152.1386835759622      -251.01378335706352      -167.13057909929194
1fa1ma1nta2sa3tma      -77.6427621304174       -164.51157059631078     -291.3594112552079       -182.16873003484216
3dma1fa1nta2sa         -78.13553074956872      -152.01298217556905     -247.7861862353042       -165.69249784422573
1dma1fa3sa2tma         -80.4954162586655       -155.37362049284275     -251.14272760040964      -169.8264405451191
1nta3sa3tma            -81.13588090072153      -156.13879716099473     -251.56101378510803      -170.42050893045962
1fa1ma3sa2tma          -81.6562134346168       -155.64190213984693     -248.1492158484899       -170.15113519559964
2ma1nta3sa1tma         -82.42364747285319      -155.98840671275684     -246.73741150378336      -169.06248852417048
1fa2ma1nta2sa2tma      -82.83952428036719      -168.37222993685282     -286.8781004730803       -184.87585465793381
1fa3ma3sa              -83.03047719458118      -155.5793343684636      -243.33005927783088      -168.8611110143829
3ma1nta3sa             -83.61694968631491      -157.27161500998773     -247.03895798622952      -169.3979153581895
1ma1nta3sa2tma         -83.75242265939596      -159.4484556193638      -253.88573858837574      -173.13809402831248
1fa2ma3sa1tma          -83.879426945452        -157.63348617484735     -247.37232677937655      -171.5311286236829
1dma1fa1ma1nta2sa2tma  -84.04794442359707      -170.71670936056762     -290.6884619718804       -187.24357457945007
1fa3sa4tma             -84.27819469728274      -171.98790209455183     -294.1798000909849       -189.57027776766336
2dma1fa3sa1tma         -84.4059096674755       -159.22746157656366     -250.95271477121108      -173.54639316249813
1dma1fa1ma3sa1tma      -84.43244729073194      -158.42195158159302     -248.16201338540168      -172.332030029429
2dma1fa1nta2sa2tma     -84.83542441236204      -170.49031521225697     -287.28791145307014      -187.44904466389562
1dma1nta3sa2tma        -84.8743200848985       -160.95898488673265     -255.18921617195588      -174.9773246483819
1dma1fa2ma3sa          -85.17232624511234      -159.19868581951596     -248.28562661123675      -172.6774153362494
1dma2ma1nta3sa         -85.2667957758531       -159.1071410200093      -247.66173149055047      -171.60766139952466
1dma1ma1nta3sa1tma     -85.88043698364345      -160.57726015044318     -250.53437251992696      -174.13347254476685
1fa4ma1nta2sa          -85.97731440025382      -169.53477454988752     -280.25309458074264      -184.40597062243614
2dma1fa1ma3sa          -86.1620139577426       -160.4371809004806      -249.1201306146079       -173.7188762924634
1dma1fa2ma1nta2sa1tma  -87.50194891866704      -173.31572900245374     -287.82082872247435      -189.48031040378555
2dma1ma1nta3sa         -87.5273339159321       -161.32611940265633     -247.52233938121987      -174.96559988055378
1fa3ma1nta2sa1tma      -87.68983782779833      -173.31045928689127     -287.17297152092567      -189.13433612282097
2dma1nta3sa1tma        -87.79182600601052      -164.20465870141925     -256.2898966807893       -178.06968641506683
3dma1fa3sa             -88.81943779648282      -163.9740867766086      -252.06992782194595      -177.6701941601932
1dma1fa3ma1nta2sa      -88.97678721696138      -174.3338948417222      -286.28914178998         -189.74564515252132
3dma1nta3sa            -89.0640673134476       -164.42002775915898     -252.74512978580984      -177.86770763178356
2dma1fa1ma1nta2sa1tma  -89.14470520171744      -175.4600099662639      -289.5029507446658       -191.59665262354247
3dma1fa1nta2sa1tma     -89.60960177936067      -176.1194419637177      -290.15542573999926      -192.34104738412134
1fa1ma3sa3tma          -89.82312114228262      -176.9687572355033      -292.2878956675403       -194.39755305158906
1dma1fa3sa3tma         -90.02096416003769      -177.29404802579666     -292.7153575904287       -194.97206392535008
2dma1fa2ma1nta2sa      -90.17483964492567      -176.208278464037       -288.55756773092924      -192.01091265969444
3dma1fa1ma1nta2sa      -90.54362997598946      -176.0344689852791      -286.7376790525624       -192.00962050526869
4dma1fa1nta2sa         -91.69022096716799      -177.95903794129845     -289.3470299312712       -193.72050166188274
2dma1fa3sa2tma         -93.70442609090242      -180.96428385117906     -292.6709970159617       -197.97802480388782
1dma1fa1ma3sa2tma      -93.95536844988237      -181.803510199039       -294.64411118294413      -198.78221332174144
1fa2ma3sa2tma          -94.10975542289088      -181.13589628992486     -291.8871067145314       -197.5092037586437
1nta3sa4tma            -94.92490654642461      -183.50701336580096     -297.10584208973046      -202.17498135654023
1fa4ma3sa              -95.48089067009278      -180.4360347185284      -284.94094934890734      -195.93850376014598
1fa3ma3sa1tma          -96.1717496386118       -181.66841575047874     -286.757223248808        -198.07079522420827
1dma1fa3ma3sa          -97.2912313863635       -182.32086081244051     -285.19077452901615      -197.8372781400103
1dma1fa2ma3sa1tma      -98.83545659644005      -185.17723326977284     -289.59173796082155      -201.13922892061237
3dma1fa3sa1tma         -98.95619700661337      -186.09267893676588     -292.25719245395993      -202.70671986827801
2dma1fa2ma3sa          -99.06845903396606      -185.43887833994813     -289.68780582286024      -201.15875869663432
2dma1fa1ma3sa1tma      -100.3854303550761      -186.77267637905607     -289.7442429107754       -203.48290920250292
1ma1nta3sa3tma         -100.39047404885059     -188.7849097350263      -296.47639002529456      -206.82793630706146
1dma1nta3sa3tma        -100.98974826576887     -190.38056230085203     -299.81825938286056      -208.90003329049796
2ma1nta3sa2tma         -101.72069299427676     -189.93453541464987     -295.87067724343757      -207.27418017093441
4dma1fa3sa             -101.91633406304754     -189.60924480529502     -294.12346383461767      -205.5083469452802
4ma1nta3sa             -102.12362870015204     -188.7872240745928      -290.6711231744878       -204.9077247933019
3dma1fa1ma3sa          -102.62040784698911     -189.8731330728624      -292.6470743780765       -205.62440939806402
2dma1nta3sa2tma        -104.53520993606071     -193.08125280911918     -296.98488302170483      -210.7751208123227
1dma1ma1nta3sa2tma     -104.6333924876235      -192.59960386969033     -295.04011867223954      -210.0443616915436
1dma3ma1nta3sa         -106.4375679732766      -193.6233283833135      -292.4224732852243       -209.50071467878297
3ma1nta3sa1tma         -106.49796852281725     -193.4241691109346      -291.5519053761308       -209.84274585654202
1dma2ma1nta3sa1tma     -106.97957962214423     -195.00215216293873     -295.2291549230989       -211.87425594583328
2dma2ma1nta3sa         -107.7321426786948      -195.68863664846867     -295.0075263109644       -211.84922673366964
3dma1nta3sa1tma        -107.73553562581947     -196.53073674869665     -297.82056388649494      -214.10634787117306
2dma1ma1nta3sa1tma     -107.88668554111791     -196.46608918938728     -297.0967756109278       -213.66754079602833
3dma1ma1nta3sa         -108.69385596900247     -196.6834960372653      -295.1186988710291       -213.0280669212807
4dma1nta3sa            -109.51136260293424     -198.15791835240088     -297.3220048614829       -214.92939523840323
