Number of files in database_s1.pkl: 18835
Number of files in database_s2.pkl: 18834
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-2
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_III/r...
1sa1msa2eda-212_9      -1745.434080622814
1sa1msa2eda-309_8      -1745.399498967035
1sa1msa2eda-271_11     -1745.443575344002
1sa1msa2eda-23_7       -1745.449283882147
1sa1msa2eda-93_11      -1745.461335365531
1sa1msa2eda-122_6      -1745.457123344267
1sa1msa2eda-234_4      -1745.425045359629
1sa1msa2eda-280_9      -1745.430465233329
1sa1msa2eda-75_1       -1745.517563509532
1sa1msa2eda-88_1       -1745.517539134799
1sa1msa2eda-110_4      -1745.422778149886
1sa1msa2eda-83_5       -1745.451576437826
1sa1msa2eda-206_6      -1745.414240302884
1sa1msa2eda-47_3       -1745.457886673768
1sa1msa2eda-302_11     -1745.414380193384
1sa1msa2eda-159_9      -1745.448361821301
1sa1msa2eda-37_8       -1745.461225766148
1sa1msa2eda-254_10     -1745.427763870195
1sa1msa2eda-129_2      -1745.444612040945
1sa1msa2eda-181_10     -1745.451688758173
1sa1msa2eda-54_6       -1745.424229483097
1sa1msa2eda-265_8      -1745.429873056548
1sa1msa2eda-103_1      -1745.515656217484
1sa1msa2eda-215_3      -1745.424361778096
1sa1msa2eda-298_8      -1745.419009112351
1sa1msa2eda-214_10     -1745.429519820075
1sa1msa2eda-66_4       -1745.439159427521
1sa1msa2eda-108_5      -1745.448366864284
1sa1msa2eda-131_3      -1745.444145450994
1sa1msa2eda-141_8      -1745.419075587722
1sa1msa2eda-227_1      -1745.492046292867
1sa1msa2eda-305_6      -1745.409735361106
1sa1msa2eda-40_9       -1745.462042922775
1sa1msa2eda-248_1      -1745.491035872054
1sa1msa2eda-30_2       -1745.433875233456
1sa1msa2eda-271_7      -1745.441115346746
1sa1msa2eda-48_11      -1745.448253001027
1sa1msa2eda-1_10       -1745.439604382698
1sa1msa2eda-167_5      -1745.430812918278
1sa1msa2eda-231_11     -1745.398388720277
1sa1msa2eda-287_3      -1745.422148953751
1sa1msa2eda-191_1      -1745.496982480406
1sa1msa2eda-243_5      -1745.436406618001
1sa1msa2eda-311_9      -1745.418574326687
1sa1msa2eda-155_7      -1745.439476460382
1sa1msa2eda-151_11     -1745.445025085912
1sa1msa2eda-284_11     -1745.433909350561
1sa1msa2eda-247_9      -1745.421038846053
1sa1msa2eda-237_2      -1745.440029529944
1sa1msa2eda-76_7       -1745.469421458949
1sa1msa2eda-118_6      -1745.438987255454
1sa1msa2eda-113_2      -1745.43822137394 
1sa1msa2eda-80_3       -1745.447892355152
1sa1msa2eda-163_9      -1745.450613989   
1sa1msa2eda-44_5       -1745.454636125356
1sa1msa2eda-43_10      -1745.44969435271 
1sa1msa2eda-253_6      -1745.440672750465
1sa1msa2eda-174_10     -1745.464777634998
1sa1msa2eda-145_4      -1745.457405888065
1sa1msa2eda-62_8       -1745.456655007887
1sa1msa2eda-181_2      -1745.423488754858
1sa1msa2eda-12_3       -1745.448292288826
1sa1msa2eda-19_7       -1745.452741922112
1sa1msa2eda-261_4      -1745.435325883582
1sa1msa2eda-177_6      -1745.419893483986
1sa1msa2eda-228_9      -1745.421661863273
1sa1msa2eda-20_1       -1745.520553469427
1sa1msa2eda-258_2      -1745.434893059731
1sa1msa2eda-66_11      -1745.448823537988
1sa1msa2eda-33_4       -1745.455164117322
1sa1msa2eda-114_8      -1745.435939819632
1sa1msa2eda-87_9       -1745.442015152698
1sa1msa2eda-272_1      -1745.48380879893 
1sa1msa2eda-199_3      -1745.426112554258
1sa1msa2eda-164_3      -1745.442764051936
1sa1msa2eda-134_10     -1745.4243130667  
1sa1msa2eda-309_10     -1745.399273363963
1sa1msa2eda-26_11      -1745.447208110148
1sa1msa2eda-284_5      -1745.432022554912
1sa1msa2eda-98_10      -1745.439780806427
1sa1msa2eda-192_7      -1745.457392357147
1sa1msa2eda-279_5      -1745.420102094148
1sa1msa2eda-240_3      -1745.429447104144
1sa1msa2eda-230_8      -1745.432811207841
1sa1msa2eda-156_1      -1745.497895828198
1sa1msa2eda-139_1      -1745.50771795477 
1sa1msa2eda-93_6       -1745.455806838459
1sa1msa2eda-100_7      -1745.444180430604
1sa1msa2eda-111_11     -1745.428277014284
1sa1msa2eda-216_5      -1745.416911988153
1sa1msa2eda-65_2       -1745.453776069658
1sa1msa2eda-98_2       -1745.439055011672
1sa1msa2eda-186_8      -1745.437845276046
1sa1msa2eda-15_9       -1745.457212070553
1sa1msa2eda-132_5      -1745.455489717521
1sa1msa2eda-7_6        -1745.444730398881
1sa1msa2eda-224_7      -1745.427203702689
1sa1msa2eda-43_8       -1745.436546461141
1sa1msa2eda-33_3       -1745.45490222443 
1sa1msa2eda-272_6      -1745.410291376861
1sa1msa2eda-199_4      -1745.440501957208
1sa1msa2eda-18_10      -1745.446187631397
1sa1msa2eda-164_4      -1745.432163971019
1sa1msa2eda-284_2      -1745.42167884636 
1sa1msa2eda-209_9      -1745.439145336055
1sa1msa2eda-261_10     -1745.439764829099
1sa1msa2eda-279_2      -1745.403131469559
1sa1msa2eda-240_4      -1745.418065328158
1sa1msa2eda-38_7       -1745.447969109005
1sa1msa2eda-156_6      -1745.438806999649
1sa1msa2eda-312_8      -1745.418606469856
1sa1msa2eda-57_7       -1745.466334471257
1sa1msa2eda-139_6      -1745.437862467017
1sa1msa2eda-83_10      -1745.43896483421 
1sa1msa2eda-93_1       -1745.517742889209
1sa1msa2eda-266_9      -1745.42225051496 
1sa1msa2eda-216_2      -1745.427181333945
1sa1msa2eda-65_5       -1745.456004057762
1sa1msa2eda-312_10     -1745.394870000597
1sa1msa2eda-244_11     -1745.445841094503
1sa1msa2eda-98_5       -1745.442550129613
1sa1msa2eda-191_11     -1745.418480550293
1sa1msa2eda-7_1        -1745.52262906144 
1sa1msa2eda-132_2      -1745.446108489974
1sa1msa2eda-306_7      -1745.414555205892
1sa1msa2eda-142_9      -1745.456970272526
1sa1msa2eda-121_7      -1745.443839172809
1sa1msa2eda-237_5      -1745.456566098356
1sa1msa2eda-283_8      -1745.428919229274
1sa1msa2eda-118_1      -1745.513790397758
1sa1msa2eda-80_4       -1745.466825848641
1sa1msa2eda-113_5      -1745.45949473317 
1sa1msa2eda-205_7      -1745.458137499532
1sa1msa2eda-44_2       -1745.451522794827
1sa1msa2eda-204_11     -1745.430024115909
1sa1msa2eda-34_9       -1745.451891096146
1sa1msa2eda-135_8      -1745.436376420096
1sa1msa2eda-253_1      -1745.488454943949
1sa1msa2eda-58_10      -1745.455352730201
1sa1msa2eda-145_3      -1745.436480518257
1sa1msa2eda-297_7      -1745.429060487005
1sa1msa2eda-12_4       -1745.442002139165
1sa1msa2eda-181_5      -1745.444255379843
1sa1msa2eda-261_3      -1745.435415370212
1sa1msa2eda-211_8      -1745.443636212938
1sa1msa2eda-177_1      -1745.49953825792 
1sa1msa2eda-221_10     -1745.417536803323
1sa1msa2eda-258_5      -1745.417068406551
1sa1msa2eda-20_6       -1745.467965009136
1sa1msa2eda-43_6       -1745.446312670118
1sa1msa2eda-277_10     -1745.430466314514
1sa1msa2eda-202_3      -1745.419187487549
1sa1msa2eda-114_1      -1745.515422482163
1sa1msa2eda-272_8      -1745.423494729586
1sa1msa2eda-209_7      -1745.430440068086
1sa1msa2eda-71_4       -1745.435513832903
1sa1msa2eda-230_1      -1745.49205387493 
1sa1msa2eda-312_6      -1745.41295161342 
1sa1msa2eda-48_2       -1745.457007735732
1sa1msa2eda-156_8      -1745.438533595881
1sa1msa2eda-38_9       -1745.444810401413
1sa1msa2eda-126_3      -1745.463541108603
1sa1msa2eda-139_10     -1745.439550767388
1sa1msa2eda-27_2       -1745.445968865857
1sa1msa2eda-139_8      -1745.439249244027
1sa1msa2eda-304_10     -1745.411218369028
1sa1msa2eda-57_9       -1745.448195177011
1sa1msa2eda-252_11     -1745.439715570054
1sa1msa2eda-149_3      -1745.46453092757 
1sa1msa2eda-187_11     -1745.434730776425
1sa1msa2eda-170_5      -1745.443393442636
1sa1msa2eda-266_7      -1745.434367551294
1sa1msa2eda-186_1      -1745.49838696705 
1sa1msa2eda-290_3      -1745.418205394835
1sa1msa2eda-95_10      -1745.446871685983
1sa1msa2eda-142_7      -1745.474790166997
1sa1msa2eda-306_9      -1745.419151977163
1sa1msa2eda-254_5      -1745.422463659912
1sa1msa2eda-151_2      -1745.423910308295
1sa1msa2eda-121_9      -1745.458976572925
1sa1msa2eda-195_4      -1745.420924213373
1sa1msa2eda-212_11     -1745.443610441095
1sa1msa2eda-179_10     -1745.420296092902
1sa1msa2eda-283_6      -1745.427689536342
1sa1msa2eda-168_4      -1745.423462535979
1sa1msa2eda-205_9      -1745.452871613702
1sa1msa2eda-288_2      -1745.404304091214
1sa1msa2eda-275_2      -1745.420069076034
1sa1msa2eda-34_7       -1745.452102607818
1sa1msa2eda-301_3      -1745.426804645964
1sa1msa2eda-223_4      -1745.441865913281
1sa1msa2eda-135_6      -1745.450524658675
1sa1msa2eda-237_10     -1745.458664529803
1sa1msa2eda-62_1       -1745.517889285085
1sa1msa2eda-289_11     -1745.411444863394
1sa1msa2eda-297_9      -1745.415993613478
1sa1msa2eda-211_6      -1745.442086851765
1sa1msa2eda-69_5       -1745.461807058701
1sa1msa2eda-107_4      -1745.451132548701
1sa1msa2eda-7_11       -1745.449389372526
1sa1msa2eda-94_5       -1745.438545027368
1sa1msa2eda-20_8       -1745.461139423648
1sa1msa2eda-50_3       -1745.457862699745
1sa1msa2eda-151_5      -1745.44518725893 
1sa1msa2eda-247_7      -1745.42612153512 
1sa1msa2eda-195_3      -1745.422422602554
1sa1msa2eda-118_8      -1745.43885185678 
1sa1msa2eda-76_9       -1745.438774144797
1sa1msa2eda-283_1      -1745.482388348923
1sa1msa2eda-55_10      -1745.4403753489  
1sa1msa2eda-168_3      -1745.417621500505
1sa1msa2eda-147_11     -1745.439339442771
1sa1msa2eda-163_7      -1745.432572761313
1sa1msa2eda-288_5      -1745.442781592602
1sa1msa2eda-292_11     -1745.424568861229
1sa1msa2eda-275_5      -1745.435667285303
1sa1msa2eda-223_3      -1745.448313498149
1sa1msa2eda-301_4      -1745.433538199834
1sa1msa2eda-135_1      -1745.50835898536 
1sa1msa2eda-253_8      -1745.427915132624
1sa1msa2eda-62_6       -1745.448259995053
1sa1msa2eda-70_11      -1745.451440040126
1sa1msa2eda-162_10     -1745.434337394199
1sa1msa2eda-69_2       -1745.460927298887
1sa1msa2eda-211_1      -1745.495472435152
1sa1msa2eda-177_8      -1745.441447946731
1sa1msa2eda-19_9       -1745.453649499117
1sa1msa2eda-94_2       -1745.449780298816
1sa1msa2eda-209_11     -1745.432756675954
1sa1msa2eda-107_3      -1745.47302680115 
1sa1msa2eda-50_4       -1745.445772756453
1sa1msa2eda-228_7      -1745.437064137382
1sa1msa2eda-30_11      -1745.434956184336
1sa1msa2eda-43_1       -1745.518841530351
1sa1msa2eda-202_4      -1745.430311661363
1sa1msa2eda-114_6      -1745.450954632958
1sa1msa2eda-87_7       -1745.421810195035
1sa1msa2eda-192_9      -1745.457827665703
1sa1msa2eda-71_3       -1745.467677347713
1sa1msa2eda-312_1      -1745.465240332524
1sa1msa2eda-249_11     -1745.427921999577
1sa1msa2eda-48_5       -1745.440436084069
1sa1msa2eda-230_6      -1745.411273104844
1sa1msa2eda-122_10     -1745.444487128841
1sa1msa2eda-126_4      -1745.443359142166
1sa1msa2eda-27_5       -1745.43364820613 
1sa1msa2eda-15_10      -1745.46305774498 
1sa1msa2eda-149_4      -1745.458388285812
1sa1msa2eda-170_2      -1745.423124892371
1sa1msa2eda-93_8       -1745.435716545912
1sa1msa2eda-100_9      -1745.451598021634
1sa1msa2eda-186_6      -1745.415110433698
1sa1msa2eda-15_7       -1745.439211895142
1sa1msa2eda-290_4      -1745.408621664763
1sa1msa2eda-224_9      -1745.410946362195
1sa1msa2eda-254_2      -1745.419809534094
1sa1msa2eda-107_11     -1745.451371429884
1sa1msa2eda-7_8        -1745.466765284364
1sa1msa2eda-256_4      -1745.442779234387
1sa1msa2eda-115_10     -1745.450861693478
1sa1msa2eda-304_8      -1745.416097692581
1sa1msa2eda-140_6      -1745.439724575368
1sa1msa2eda-292_2      -1745.422014363992
1sa1msa2eda-17_1       -1745.520076721907
1sa1msa2eda-264_6      -1745.43640409873 
1sa1msa2eda-299_6      -1745.394716615308
1sa1msa2eda-172_4      -1745.424210018753
1sa1msa2eda-55_8       -1745.423823813195
1sa1msa2eda-25_3       -1745.447053199527
1sa1msa2eda-124_2      -1745.441028407434
1sa1msa2eda-130_11     -1745.431725558244
1sa1msa2eda-154_9      -1745.447074170207
1sa1msa2eda-310_7      -1745.43645846092 
1sa1msa2eda-73_5       -1745.4574709029  
1sa1msa2eda-270_9      -1745.419616231903
1sa1msa2eda-85_1       -1745.515316526961
1sa1msa2eda-78_1       -1745.517479765848
1sa1msa2eda-200_2      -1745.436252533665
1sa1msa2eda-41_7       -1745.425007942978
1sa1msa2eda-239_4      -1745.430510766679
1sa1msa2eda-22_10      -1745.451880984016
1sa1msa2eda-308_6      -1745.408407364544
1sa1msa2eda-52_2       -1745.469611663353
1sa1msa2eda-22_9       -1745.44347981047 
1sa1msa2eda-105_5      -1745.43697912491 
1sa1msa2eda-96_4       -1745.451218449841
1sa1msa2eda-213_7      -1745.427441035872
1sa1msa2eda-170_11     -1745.440864230051
1sa1msa2eda-295_8      -1745.436190651696
1sa1msa2eda-218_3      -1745.426807827444
1sa1msa2eda-62_10      -1745.461074486615
1sa1msa2eda-268_8      -1745.406613956698
1sa1msa2eda-137_7      -1745.455448991648
1sa1msa2eda-2_4        -1745.465177563287
1sa1msa2eda-59_6       -1745.446226747821
1sa1msa2eda-303_2      -1745.401866511452
1sa1msa2eda-221_5      -1745.433345470559
1sa1msa2eda-158_7      -1745.424054652765
1sa1msa2eda-36_6       -1745.429811354282
1sa1msa2eda-277_3      -1745.424609244777
1sa1msa2eda-155_10     -1745.446318625823
1sa1msa2eda-161_1      -1745.503212183347
1sa1msa2eda-280_10     -1745.436924079975
1sa1msa2eda-207_8      -1745.434955339865
1sa1msa2eda-281_7      -1745.413620745728
1sa1msa2eda-47_11      -1745.454552835655
1sa1msa2eda-197_5      -1745.456316365332
1sa1msa2eda-245_1      -1745.490222024284
1sa1msa2eda-123_8      -1745.439544256437
1sa1msa2eda-153_3      -1745.431810266394
1sa1msa2eda-308_1      -1745.47484968265 
1sa1msa2eda-52_5       -1745.454418386519
1sa1msa2eda-9_7        -1745.461902796466
1sa1msa2eda-96_3       -1745.43958674115 
1sa1msa2eda-105_2      -1745.442168766782
1sa1msa2eda-188_9      -1745.428956379061
1sa1msa2eda-175_9      -1745.433425739104
1sa1msa2eda-218_4      -1745.432904222371
1sa1msa2eda-60_7       -1745.451364312344
1sa1msa2eda-225_11     -1745.423117328061
1sa1msa2eda-251_9      -1745.42203129358 
1sa1msa2eda-2_3        -1745.469552767271
1sa1msa2eda-221_2      -1745.431221338934
1sa1msa2eda-59_1       -1745.51821625192 
1sa1msa2eda-303_5      -1745.433681929361
1sa1msa2eda-36_1       -1745.518465927189
1sa1msa2eda-277_4      -1745.428049277168
1sa1msa2eda-161_6      -1745.447469660071
1sa1msa2eda-79_10      -1745.43428389488 
1sa1msa2eda-74_8       -1745.451022814192
1sa1msa2eda-89_8       -1745.455737092126
1sa1msa2eda-197_2      -1745.423957464442
1sa1msa2eda-200_10     -1745.422299987146
1sa1msa2eda-245_6      -1745.437975716531
1sa1msa2eda-153_4      -1745.441768002775
1sa1msa2eda-5_9        -1745.46425123662 
1sa1msa2eda-256_3      -1745.434902521178
1sa1msa2eda-39_10      -1745.437953628893
1sa1msa2eda-140_1      -1745.507587574605
1sa1msa2eda-87_11      -1745.451468892309
1sa1msa2eda-226_8      -1745.440761521211
1sa1msa2eda-179_7      -1745.421766584959
1sa1msa2eda-292_5      -1745.427168961197
1sa1msa2eda-184_7      -1745.441326295481
1sa1msa2eda-17_6       -1745.457534183095
1sa1msa2eda-264_1      -1745.485642150861
1sa1msa2eda-91_9       -1745.466334255116
1sa1msa2eda-102_8      -1745.459570453129
1sa1msa2eda-299_1      -1745.476967495291
1sa1msa2eda-172_3      -1745.422259525813
1sa1msa2eda-240_10     -1745.426133501845
1sa1msa2eda-195_10     -1745.434395035077
1sa1msa2eda-25_4       -1745.435333973531
1sa1msa2eda-124_5      -1745.452757550109
1sa1msa2eda-232_7      -1745.440333426913
1sa1msa2eda-73_2       -1745.443093215429
1sa1msa2eda-190_8      -1745.431720799507
1sa1msa2eda-116_7      -1745.445179887494
1sa1msa2eda-85_6       -1745.450537486093
1sa1msa2eda-200_5      -1745.421706480151
1sa1msa2eda-78_6       -1745.44131684299 
1sa1msa2eda-239_3      -1745.432838091071
1sa1msa2eda-265_11     -1745.441607267532
1sa1msa2eda-249_8      -1745.449279433793
1sa1msa2eda-158_10     -1745.447443553069
1sa1msa2eda-9_9        -1745.443831730133
1sa1msa2eda-233_11     -1745.426486500483
1sa1msa2eda-175_7      -1745.440634060445
1sa1msa2eda-188_7      -1745.442974111927
1sa1msa2eda-263_5      -1745.409017176529
1sa1msa2eda-268_1      -1745.488634530384
1sa1msa2eda-183_3      -1745.427881151136
1sa1msa2eda-10_2       -1745.446024131806
1sa1msa2eda-295_1      -1745.482164370787
1sa1msa2eda-60_9       -1745.452415669127
1sa1msa2eda-3_10       -1745.455038734079
1sa1msa2eda-147_5      -1745.43865383205 
1sa1msa2eda-251_7      -1745.417178789064
1sa1msa2eda-29_4       -1745.454769324522
1sa1msa2eda-128_5      -1745.456635772641
1sa1msa2eda-46_4       -1745.45041908089 
1sa1msa2eda-216_10     -1745.446797151326
1sa1msa2eda-161_8      -1745.448460855221
1sa1msa2eda-207_1      -1745.493752216365
1sa1msa2eda-111_3      -1745.449743559105
1sa1msa2eda-82_2       -1745.45475166518 
1sa1msa2eda-89_6       -1745.447888927449
1sa1msa2eda-74_6       -1745.476972789212
1sa1msa2eda-235_3      -1745.43213415656 
1sa1msa2eda-245_8      -1745.430549875808
1sa1msa2eda-123_1      -1745.514008396076
1sa1msa2eda-226_6      -1745.446536275491
1sa1msa2eda-304_1      -1745.475299493017
1sa1msa2eda-5_7        -1745.437063780006
1sa1msa2eda-130_4      -1745.457018299921
1sa1msa2eda-184_9      -1745.442338201987
1sa1msa2eda-17_8       -1745.456835747813
1sa1msa2eda-109_2      -1745.444889344932
1sa1msa2eda-256_10     -1745.436958090456
1sa1msa2eda-183_10     -1745.433943389097
1sa1msa2eda-67_3       -1745.460768209019
1sa1msa2eda-179_9      -1745.421701634805
1sa1msa2eda-300_11     -1745.430151414671
1sa1msa2eda-214_4      -1745.462079282853
1sa1msa2eda-91_7       -1745.479305604678
1sa1msa2eda-91_11      -1745.4726025603  
1sa1msa2eda-102_6      -1745.448595639494
1sa1msa2eda-55_1       -1745.519609381695
1sa1msa2eda-232_9      -1745.423242315263
1sa1msa2eda-242_2      -1745.415789063175
1sa1msa2eda-273_11     -1745.410246657712
1sa1msa2eda-190_6      -1745.431176755112
1sa1msa2eda-286_4      -1745.407534932566
1sa1msa2eda-118_10     -1745.415432152522
1sa1msa2eda-78_8       -1745.452931638087
1sa1msa2eda-166_2      -1745.432248977517
1sa1msa2eda-116_9      -1745.453025085676
1sa1msa2eda-85_8       -1745.459651057205
1sa1msa2eda-249_6      -1745.416481272164
1sa1msa2eda-31_5       -1745.441250631226
1sa1msa2eda-140_8      -1745.461300592565
1sa1msa2eda-304_6      -1745.415693485324
1sa1msa2eda-226_1      -1745.493806109613
1sa1msa2eda-130_3      -1745.457243324106
1sa1msa2eda-109_5      -1745.458817701686
1sa1msa2eda-11_11      -1745.416979442605
1sa1msa2eda-67_4       -1745.45980949689 
1sa1msa2eda-214_3      -1745.452793847228
1sa1msa2eda-103_10     -1745.445605676757
1sa1msa2eda-299_8      -1745.410461680693
1sa1msa2eda-264_8      -1745.418247615032
1sa1msa2eda-268_11     -1745.418711320207
1sa1msa2eda-102_1      -1745.517290688783
1sa1msa2eda-55_6       -1745.446461367025
1sa1msa2eda-310_9      -1745.427532121998
1sa1msa2eda-154_7      -1745.424884217295
1sa1msa2eda-242_5      -1745.415012382414
1sa1msa2eda-190_1      -1745.497870199111
1sa1msa2eda-34_10      -1745.428260909928
1sa1msa2eda-286_3      -1745.40871443847 
1sa1msa2eda-166_5      -1745.452147655202
1sa1msa2eda-126_11     -1745.458080138733
1sa1msa2eda-198_10     -1745.435452690227
1sa1msa2eda-270_7      -1745.407307917354
1sa1msa2eda-31_2       -1745.466861263723
1sa1msa2eda-249_1      -1745.491818723836
1sa1msa2eda-41_9       -1745.443111573277
1sa1msa2eda-74_10      -1745.451630038181
1sa1msa2eda-22_7       -1745.450853635747
1sa1msa2eda-308_8      -1745.403270052986
1sa1msa2eda-213_9      -1745.44921430405 
1sa1msa2eda-263_2      -1745.427412660312
1sa1msa2eda-10_5       -1745.441975383936
1sa1msa2eda-268_6      -1745.419130469008
1sa1msa2eda-183_4      -1745.415514891732
1sa1msa2eda-295_6      -1745.435774146133
1sa1msa2eda-59_8       -1745.452363889313
1sa1msa2eda-147_2      -1745.421686471027
1sa1msa2eda-29_3       -1745.453091839528
1sa1msa2eda-166_11     -1745.437189457118
1sa1msa2eda-137_9      -1745.451681006525
1sa1msa2eda-36_8       -1745.428564008748
1sa1msa2eda-51_11      -1745.470733327703
1sa1msa2eda-128_2      -1745.443976712128
1sa1msa2eda-46_3       -1745.448248597232
1sa1msa2eda-158_9      -1745.438404495583
1sa1msa2eda-207_6      -1745.429614982984
1sa1msa2eda-82_5       -1745.460047364034
1sa1msa2eda-111_4      -1745.455189207995
1sa1msa2eda-89_1       -1745.515519024526
1sa1msa2eda-281_9      -1745.42592369034 
1sa1msa2eda-74_1       -1745.517613472525
1sa1msa2eda-235_4      -1745.42375458844 
1sa1msa2eda-228_11     -1745.424511227235
1sa1msa2eda-143_10     -1745.447173498486
1sa1msa2eda-123_6      -1745.454924606143
1sa1msa2eda-296_10     -1745.420783016956
1sa1msa2eda-164_7      -1745.435901339713
1sa1msa2eda-199_7      -1745.424172863985
1sa1msa2eda-272_5      -1745.420973614949
1sa1msa2eda-89_11      -1745.440415758238
1sa1msa2eda-37_10      -1745.464196370455
1sa1msa2eda-156_5      -1745.427987893609
1sa1msa2eda-125_11     -1745.433142412597
1sa1msa2eda-240_7      -1745.42529315708 
1sa1msa2eda-38_4       -1745.450142148874
1sa1msa2eda-279_1      -1745.48148905865 
1sa1msa2eda-192_3      -1745.455328435211
1sa1msa2eda-71_9       -1745.45603725387 
1sa1msa2eda-284_1      -1745.481839536695
1sa1msa2eda-216_1      -1745.494473124842
1sa1msa2eda-170_8      -1745.432539568719
1sa1msa2eda-100_3      -1745.423342157668
1sa1msa2eda-93_2       -1745.440128511179
1sa1msa2eda-139_5      -1745.437605028428
1sa1msa2eda-57_4       -1745.444989238428
1sa1msa2eda-12_11      -1745.462085601564
1sa1msa2eda-306_4      -1745.40009028292 
1sa1msa2eda-100_10     -1745.447664043791
1sa1msa2eda-224_3      -1745.435596157307
1sa1msa2eda-132_1      -1745.509464262718
1sa1msa2eda-7_2        -1745.447898616493
1sa1msa2eda-254_8      -1745.430066555326
1sa1msa2eda-98_6       -1745.456141933866
1sa1msa2eda-65_6       -1745.451960227702
1sa1msa2eda-118_2      -1745.435266207515
1sa1msa2eda-52_11      -1745.445536617731
1sa1msa2eda-195_9      -1745.444565200431
1sa1msa2eda-168_9      -1745.443795162993
1sa1msa2eda-76_3       -1745.472237467611
1sa1msa2eda-237_6      -1745.450768820653
1sa1msa2eda-121_4      -1745.462634261038
1sa1msa2eda-44_1       -1745.51787801756 
1sa1msa2eda-205_4      -1745.44062693264 
1sa1msa2eda-80_7       -1745.459101778808
1sa1msa2eda-295_10     -1745.411744362428
1sa1msa2eda-140_10     -1745.451914202976
1sa1msa2eda-113_6      -1745.454027748094
1sa1msa2eda-77_10      -1745.451089466492
1sa1msa2eda-12_7       -1745.460802795068
1sa1msa2eda-181_6      -1745.449249100155
1sa1msa2eda-297_4      -1745.416216830927
1sa1msa2eda-223_9      -1745.419043751566
1sa1msa2eda-253_2      -1745.415545722313
1sa1msa2eda-258_6      -1745.426302602195
1sa1msa2eda-20_5       -1745.452722346051
1sa1msa2eda-177_2      -1745.418858108347
1sa1msa2eda-69_8       -1745.45455929693 
1sa1msa2eda-107_9      -1745.436429003468
1sa1msa2eda-94_8       -1745.451555260463
1sa1msa2eda-19_3       -1745.452032603339
1sa1msa2eda-165_11     -1745.429353276872
1sa1msa2eda-118_5      -1745.442959466553
1sa1msa2eda-76_4       -1745.43289332931 
1sa1msa2eda-215_10     -1745.440624861964
1sa1msa2eda-237_1      -1745.491526050359
1sa1msa2eda-151_8      -1745.444320326232
1sa1msa2eda-121_3      -1745.44340257951 
1sa1msa2eda-44_6       -1745.456856738957
1sa1msa2eda-288_8      -1745.414438979824
1sa1msa2eda-205_3      -1745.446929845981
1sa1msa2eda-113_1      -1745.515054357846
1sa1msa2eda-275_8      -1745.430787676234
1sa1msa2eda-181_1      -1745.49884293464 
1sa1msa2eda-297_3      -1745.410861372837
1sa1msa2eda-230_11     -1745.430069809409
1sa1msa2eda-145_7      -1745.441959687502
1sa1msa2eda-301_9      -1745.425907100452
1sa1msa2eda-253_5      -1745.442225181298
1sa1msa2eda-20_2       -1745.447927183656
1sa1msa2eda-258_1      -1745.487591284145
1sa1msa2eda-50_9       -1745.430213804809
1sa1msa2eda-177_5      -1745.427273945918
1sa1msa2eda-49_11      -1745.438533205155
1sa1msa2eda-19_4       -1745.466795340052
1sa1msa2eda-261_7      -1745.426321362873
1sa1msa2eda-202_9      -1745.435941011121
1sa1msa2eda-272_2      -1745.420784273118
1sa1msa2eda-270_11     -1745.431972054461
1sa1msa2eda-33_7       -1745.468476757132
1sa1msa2eda-156_2      -1745.424002125678
1sa1msa2eda-48_8       -1745.463245489393
1sa1msa2eda-126_9      -1745.444860032338
1sa1msa2eda-38_3       -1745.424551243396
1sa1msa2eda-279_6      -1745.410771761015
1sa1msa2eda-192_4      -1745.444947439234
1sa1msa2eda-284_6      -1745.41088295811 
1sa1msa2eda-216_6      -1745.434701208803
1sa1msa2eda-93_5       -1745.439619936212
1sa1msa2eda-100_4      -1745.461695047886
1sa1msa2eda-180_10     -1745.447479814102
1sa1msa2eda-139_2      -1745.449132160674
1sa1msa2eda-255_10     -1745.431533658114
1sa1msa2eda-27_8       -1745.4622234657  
1sa1msa2eda-149_9      -1745.432867588687
1sa1msa2eda-303_11     -1745.39654875593 
1sa1msa2eda-57_3       -1745.464027024898
1sa1msa2eda-224_4      -1745.423835420683
1sa1msa2eda-306_3      -1745.416387893144
1sa1msa2eda-7_5        -1745.450488962865
1sa1msa2eda-132_6      -1745.442254878532
1sa1msa2eda-92_11      -1745.445518404814
1sa1msa2eda-98_1       -1745.517479059659
1sa1msa2eda-65_1       -1745.518880990972
1sa1msa2eda-290_9      -1745.40819802776 
1sa1msa2eda-283_2      -1745.405755087496
1sa1msa2eda-247_4      -1745.418768536594
1sa1msa2eda-151_6      -1745.456699077558
1sa1msa2eda-44_8       -1745.456666547148
1sa1msa2eda-168_11     -1745.4261212631  
1sa1msa2eda-203_10     -1745.455290391941
1sa1msa2eda-34_3       -1745.435173194898
1sa1msa2eda-275_6      -1745.436076947794
1sa1msa2eda-288_6      -1745.419499926333
1sa1msa2eda-163_4      -1745.443112468853
1sa1msa2eda-62_5       -1745.425539095901
1sa1msa2eda-135_2      -1745.42570953566 
1sa1msa2eda-301_7      -1745.405515761335
1sa1msa2eda-145_9      -1745.435122552906
1sa1msa2eda-298_10     -1745.40803326363 
