Number of files in database_s1.pkl: 15587
Number of files in database_s2.pkl: 15587
Example output:
info  cluster_type                                                                      1am1dma
      component_ratio                                                                    [1, 1]
1sa1eda1tma-25_8   -52.81512555389
1sa1eda1tma-46_8   -52.78995913415
1sa1eda1tma-36_3   -52.80640614082
1sa1eda1tma-29_8   -52.82214496502
1sa1eda1tma-41_2   -52.80017130242
1sa1eda1tma-31_9   -52.80419189723
1sa1eda1tma-17_4   -52.82629077468
1sa1eda1tma-25_6   -52.80371363879
1sa1eda1tma-7_4    -52.82303118472
1sa1eda1tma-41_5   -52.81515038469
1sa1eda1tma-17_3   -52.81903107811
1sa1eda1tma-25_1   -52.83774190674
1sa1eda1tma-7_3    -52.80354535812
1sa1eda1tma-35_10  -52.81636357937
1sa1eda1tma-36_4   -52.81237866528
1sa1eda1tma-10_11  -52.80412405703
1sa1eda1tma-4_10   -52.82687019034
1sa1eda1tma-10_9   -52.81007090606
1sa1eda1tma-34_2   -52.79808853469
1sa1eda1tma-44_9   -52.80822170142
1sa1eda1tma-27_11  -52.80448243665
1sa1eda1tma-5_5    -52.82592226195
1sa1eda1tma-27_7   -52.80475285862
1sa1eda1tma-15_5   -52.81473556346
1sa1eda1tma-33_8   -52.8056074573 
1sa1eda1tma-43_3   -52.80043756664
1sa1eda1tma-42_10  -52.80525996767
1sa1eda1tma-5_2    -52.81268967116
1sa1eda1tma-15_2   -52.79834788707
1sa1eda1tma-43_4   -52.8013643149 
1sa1eda1tma-12_8   -52.7964448993 
1sa1eda1tma-2_8    -52.79809615947
1sa1eda1tma-19_10  -52.80540568049
1sa1eda1tma-34_5   -52.80535871566
1sa1eda1tma-33_1   -52.84006747912
1sa1eda1tma-38_5   -52.80518733088
1sa1eda1tma-12_6   -52.8037685751 
1sa1eda1tma-9_2    -52.809973338  
1sa1eda1tma-20_4   -52.81670826077
1sa1eda1tma-2_6    -52.81972734927
1sa1eda1tma-19_2   -52.811514904  
1sa1eda1tma-9_5    -52.79582466461
1sa1eda1tma-12_1   -52.84393030074
1sa1eda1tma-14_10  -52.81884180903
1sa1eda1tma-20_3   -52.80443607961
1sa1eda1tma-19_5   -52.81313653102
1sa1eda1tma-2_1    -52.84432350702
1sa1eda1tma-31_11  -52.81165574127
1sa1eda1tma-44_7   -52.80688588068
1sa1eda1tma-27_9   -52.80926449449
1sa1eda1tma-33_6   -52.820885959  
1sa1eda1tma-38_2   -52.8020755538 
1sa1eda1tma-47_1   -52.83553575841
1sa1eda1tma-11_7   -52.81510918394
1sa1eda1tma-28_1   -52.84049290797
1sa1eda1tma-23_5   -52.81203860208
1sa1eda1tma-1_7    -52.81188917692
1sa1eda1tma-30_7   -52.79843056541
1sa1eda1tma-21_10  -52.80006352484
1sa1eda1tma-24_8   -52.8122167904 
1sa1eda1tma-47_6   -52.81226862543
1sa1eda1tma-44_11  -52.8029543007 
1sa1eda1tma-28_6   -52.80814968894
1sa1eda1tma-23_2   -52.79774192457
1sa1eda1tma-6_10   -52.81104514648
1sa1eda1tma-30_9   -52.80050159463
1sa1eda1tma-40_2   -52.80026833315
1sa1eda1tma-12_11  -52.80579276723
1sa1eda1tma-6_4    -52.80159082203
1sa1eda1tma-24_6   -52.79916264614
1sa1eda1tma-37_10  -52.80661703162
1sa1eda1tma-16_4   -52.81155685241
1sa1eda1tma-37_3   -52.80031436191
1sa1eda1tma-47_8   -52.80194301546
1sa1eda1tma-28_8   -52.81352336916
1sa1eda1tma-37_4   -52.80612246514
1sa1eda1tma-11_9   -52.81631215769
1sa1eda1tma-1_9    -52.81120238122
1sa1eda1tma-40_5   -52.8156719786 
1sa1eda1tma-6_3    -52.80179372705
1sa1eda1tma-24_1   -52.83787604386
1sa1eda1tma-16_3   -52.80541006459
1sa1eda1tma-14_5   -52.8178109856 
1sa1eda1tma-26_7   -52.81540481348
1sa1eda1tma-4_5    -52.81498702675
1sa1eda1tma-42_3   -52.79505214339
1sa1eda1tma-32_8   -52.79756051101
1sa1eda1tma-45_9   -52.80314381438
1sa1eda1tma-35_2   -52.80470878687
1sa1eda1tma-3_8    -52.80909497695
1sa1eda1tma-40_10  -52.80741685371
1sa1eda1tma-13_8   -52.80692144786
1sa1eda1tma-35_5   -52.81260254408
1sa1eda1tma-14_2   -52.81138736856
1sa1eda1tma-25_11  -52.80608443971
1sa1eda1tma-4_2    -52.81668890861
1sa1eda1tma-42_4   -52.80614659172
1sa1eda1tma-18_2   -52.80483649783
1sa1eda1tma-3_6    -52.80924551919
1sa1eda1tma-21_4   -52.8105124684 
1sa1eda1tma-8_2    -52.80867969704
1sa1eda1tma-13_6   -52.83299972008
1sa1eda1tma-33_11  -52.80849095304
1sa1eda1tma-2_11   -52.78945587426
1sa1eda1tma-39_5   -52.8057425981 
1sa1eda1tma-32_1   -52.83834856203
1sa1eda1tma-16_10  -52.80472183639
1sa1eda1tma-26_9   -52.81533154434
1sa1eda1tma-28_11  -52.8069254612 
1sa1eda1tma-39_2   -52.80432980767
1sa1eda1tma-32_6   -52.81940366035
1sa1eda1tma-3_1    -52.84265870908
1sa1eda1tma-18_5   -52.81772375308
1sa1eda1tma-21_3   -52.80018990414
1sa1eda1tma-13_1   -52.84622180217
1sa1eda1tma-8_5    -52.80772057846
1sa1eda1tma-45_7   -52.79899470293
1sa1eda1tma-30_4   -52.80911619428
1sa1eda1tma-6_9    -52.80476280785
1sa1eda1tma-16_9   -52.81271827289
1sa1eda1tma-47_5   -52.80362627022
1sa1eda1tma-28_5   -52.80843203901
1sa1eda1tma-11_3   -52.81774568216
1sa1eda1tma-1_3    -52.81360926215
1sa1eda1tma-23_1   -52.84013775932
1sa1eda1tma-37_9   -52.81016888548
1sa1eda1tma-47_2   -52.79927975948
1sa1eda1tma-28_2   -52.8004703358 
1sa1eda1tma-11_4   -52.81468753707
1sa1eda1tma-1_4    -52.82295371084
1sa1eda1tma-23_6   -52.81723455886
1sa1eda1tma-30_3   -52.79918592838
1sa1eda1tma-40_8   -52.79978988628
1sa1eda1tma-1_11   -52.80489808427
1sa1eda1tma-15_10  -52.80056396218
1sa1eda1tma-30_11  -52.82261909985
1sa1eda1tma-37_7   -52.79610073915
1sa1eda1tma-43_10  -52.79342955015
1sa1eda1tma-23_8   -52.81390289975
1sa1eda1tma-40_6   -52.81523514396
1sa1eda1tma-24_2   -52.79894559589
1sa1eda1tma-26_11  -52.79305026615
1sa1eda1tma-40_1   -52.83538275297
1sa1eda1tma-24_5   -52.82266906894
1sa1eda1tma-6_7    -52.80068116928
1sa1eda1tma-16_7   -52.81031515961
1sa1eda1tma-18_10  -52.80965360395
1sa1eda1tma-21_9   -52.79602729964
1sa1eda1tma-35_6   -52.81430786408
1sa1eda1tma-14_1   -52.84178457398
1sa1eda1tma-4_1    -52.84432330482
1sa1eda1tma-26_3   -52.80210520019
1sa1eda1tma-39_8   -52.80340602663
1sa1eda1tma-42_7   -52.80507355558
1sa1eda1tma-14_6   -52.82212675557
1sa1eda1tma-4_6    -52.81350373043
1sa1eda1tma-34_10  -52.81046985077
1sa1eda1tma-26_4   -52.81142754472
1sa1eda1tma-5_10   -52.8014220766 
1sa1eda1tma-11_11  -52.82697162258
1sa1eda1tma-18_8   -52.80229267302
1sa1eda1tma-8_8    -52.80276298808
1sa1eda1tma-35_1   -52.83663097492
1sa1eda1tma-22_10  -52.79440465414
1sa1eda1tma-14_8   -52.81836312012
1sa1eda1tma-4_8    -52.81462811284
1sa1eda1tma-39_1   -52.83381939327
1sa1eda1tma-32_5   -52.81614284557
1sa1eda1tma-3_2    -52.80845424386
1sa1eda1tma-47_11  -52.81288679404
1sa1eda1tma-18_6   -52.8126098998 
1sa1eda1tma-13_2   -52.81543742413
1sa1eda1tma-8_6    -52.80619173591
1sa1eda1tma-45_4   -52.79064793734
1sa1eda1tma-21_7   -52.81255190039
1sa1eda1tma-18_1   -52.84219958095
1sa1eda1tma-3_5    -52.81995384519
1sa1eda1tma-8_1    -52.8426200259 
1sa1eda1tma-13_5   -52.82384059169
1sa1eda1tma-45_3   -52.79396087326
1sa1eda1tma-35_8   -52.8015816338 
1sa1eda1tma-8_10   -52.81688305837
1sa1eda1tma-39_6   -52.79928822317
1sa1eda1tma-39_10  -52.79873167851
1sa1eda1tma-42_9   -52.8075121938 
1sa1eda1tma-32_2   -52.80672548309
1sa1eda1tma-46_5   -52.80321683867
1sa1eda1tma-32_11  -52.80277316738
1sa1eda1tma-22_1   -52.84052454602
1sa1eda1tma-17_10  -52.81564969038
1sa1eda1tma-10_3   -52.81163748452
1sa1eda1tma-29_5   -52.80708405342
1sa1eda1tma-3_11   -52.80425522755
1sa1eda1tma-31_4   -52.8124340455 
1sa1eda1tma-17_9   -52.82357369104
1sa1eda1tma-7_9    -52.79955204964
1sa1eda1tma-41_8   -52.80208486904
1sa1eda1tma-31_3   -52.81461292117
1sa1eda1tma-46_2   -52.80466483541
1sa1eda1tma-36_9   -52.80094174688
1sa1eda1tma-22_6   -52.8104288119 
1sa1eda1tma-29_11  -52.79307407695
1sa1eda1tma-10_4   -52.8108644266 
1sa1eda1tma-29_2   -52.8113462143 
1sa1eda1tma-41_6   -52.80008275977
1sa1eda1tma-25_2   -52.8028123993 
1sa1eda1tma-36_7   -52.80468788586
1sa1eda1tma-22_8   -52.80660426677
1sa1eda1tma-24_11  -52.80571588314
1sa1eda1tma-41_10  -52.79969265312
1sa1eda1tma-41_1   -52.83719545407
1sa1eda1tma-17_7   -52.82369283855
1sa1eda1tma-7_7    -52.81645487138
1sa1eda1tma-25_5   -52.80695694458
1sa1eda1tma-27_3   -52.80530852372
1sa1eda1tma-5_1    -52.84272473151
1sa1eda1tma-15_1   -52.84253173742
1sa1eda1tma-43_7   -52.79711968217
1sa1eda1tma-38_8   -52.7964713928 
1sa1eda1tma-13_11  -52.81692699424
1sa1eda1tma-7_10   -52.80717606797
1sa1eda1tma-20_9   -52.80457369632
1sa1eda1tma-36_10  -52.78955401138
1sa1eda1tma-34_6   -52.80643573371
1sa1eda1tma-9_8    -52.80060419427
1sa1eda1tma-19_8   -52.8128651417 
1sa1eda1tma-34_1   -52.83886686227
1sa1eda1tma-27_4   -52.81035653963
1sa1eda1tma-5_6    -52.81795330362
1sa1eda1tma-15_6   -52.78923822943
1sa1eda1tma-9_6    -52.81409446772
1sa1eda1tma-12_2   -52.80400787809
1sa1eda1tma-19_6   -52.8084343357 
1sa1eda1tma-2_2    -52.81017131496
1sa1eda1tma-44_4   -52.81785724379
1sa1eda1tma-5_8    -52.81308014516
1sa1eda1tma-15_8   -52.79873937415
1sa1eda1tma-33_5   -52.81212267879
1sa1eda1tma-38_1   -52.83596387852
1sa1eda1tma-33_2   -52.80274070478
1sa1eda1tma-43_9   -52.80210310621
1sa1eda1tma-38_6   -52.80835935266
1sa1eda1tma-45_11  -52.80256443777
1sa1eda1tma-12_5   -52.80920413561
1sa1eda1tma-9_1    -52.84721679829
1sa1eda1tma-2_5    -52.81354657731
1sa1eda1tma-19_1   -52.84228966159
1sa1eda1tma-20_7   -52.81754944518
1sa1eda1tma-20_10  -52.80722235906
1sa1eda1tma-34_8   -52.80905547634
1sa1eda1tma-44_3   -52.80928262604
1sa1eda1tma-21_6   -52.79529786205
1sa1eda1tma-3_4    -52.81513101789
1sa1eda1tma-13_4   -52.82390801116
1sa1eda1tma-35_9   -52.80005495221
1sa1eda1tma-45_2   -52.80446348743
1sa1eda1tma-8_11   -52.81433006178
1sa1eda1tma-39_7   -52.80063020531
1sa1eda1tma-32_3   -52.80776397956
1sa1eda1tma-39_11  -52.81127493965
1sa1eda1tma-42_8   -52.80467468478
1sa1eda1tma-22_11  -52.81840264146
1sa1eda1tma-14_9   -52.81628831953
1sa1eda1tma-4_9    -52.80844458036
1sa1eda1tma-32_4   -52.81390715694
1sa1eda1tma-21_1   -52.83750299704
1sa1eda1tma-18_7   -52.81754226004
1sa1eda1tma-47_10  -52.80744390504
1sa1eda1tma-3_3    -52.80945728548
1sa1eda1tma-8_7    -52.80540762149
1sa1eda1tma-13_3   -52.8316008864 
1sa1eda1tma-45_5   -52.80234413302
1sa1eda1tma-14_7   -52.8190552301 
1sa1eda1tma-34_11  -52.79502030598
1sa1eda1tma-4_7    -52.82156454062
1sa1eda1tma-26_5   -52.81275175803
1sa1eda1tma-5_11   -52.80746225452
1sa1eda1tma-11_10  -52.82468369503
1sa1eda1tma-42_1   -52.83699070263
1sa1eda1tma-18_9   -52.80385115111
1sa1eda1tma-8_9    -52.8041580835 
1sa1eda1tma-21_8   -52.80614643261
1sa1eda1tma-35_7   -52.81231746691
1sa1eda1tma-26_2   -52.80541623404
1sa1eda1tma-39_9   -52.79210989826
1sa1eda1tma-42_6   -52.80271722682
1sa1eda1tma-24_4   -52.81488287108
1sa1eda1tma-6_6    -52.80342926724
1sa1eda1tma-18_11  -52.7951184146 
1sa1eda1tma-16_6   -52.80985578405
1sa1eda1tma-37_1   -52.83370653803
1sa1eda1tma-37_6   -52.79811747539
1sa1eda1tma-43_11  -52.78730135033
1sa1eda1tma-23_9   -52.81380822076
1sa1eda1tma-40_7   -52.80374447485
1sa1eda1tma-24_3   -52.79785149638
1sa1eda1tma-6_1    -52.84066298943
1sa1eda1tma-26_10  -52.80531722591
1sa1eda1tma-16_1   -52.84251637914
1sa1eda1tma-47_3   -52.80917113821
1sa1eda1tma-37_8   -52.80035976664
1sa1eda1tma-28_3   -52.80799959168
1sa1eda1tma-11_5   -52.82438125627
1sa1eda1tma-1_5    -52.80650963109
1sa1eda1tma-23_7   -52.81551576863
1sa1eda1tma-40_9   -52.81146579547
1sa1eda1tma-30_2   -52.80357862211
1sa1eda1tma-1_10   -52.79745096764
1sa1eda1tma-15_11  -52.79821823687
1sa1eda1tma-30_10  -52.79304547347
1sa1eda1tma-30_5   -52.80833971455
1sa1eda1tma-6_8    -52.80037717338
1sa1eda1tma-16_8   -52.81207458655
1sa1eda1tma-47_4   -52.80595803117
1sa1eda1tma-28_4   -52.81016954225
1sa1eda1tma-11_2   -52.8134979053 
1sa1eda1tma-1_2    -52.81027984141
1sa1eda1tma-43_8   -52.80040037433
1sa1eda1tma-33_3   -52.80631373951
1sa1eda1tma-45_10  -52.79928621256
1sa1eda1tma-38_7   -52.80617867254
1sa1eda1tma-12_4   -52.80655970015
1sa1eda1tma-2_4    -52.81496953654
1sa1eda1tma-20_6   -52.80366891608
1sa1eda1tma-20_11  -52.80435924123
1sa1eda1tma-44_2   -52.80697484153
1sa1eda1tma-34_9   -52.80671799181
1sa1eda1tma-12_3   -52.8062568273 
1sa1eda1tma-9_7    -52.80744794894
1sa1eda1tma-2_3    -52.80800021055
1sa1eda1tma-19_7   -52.82296989782
1sa1eda1tma-20_1   -52.84251262494
1sa1eda1tma-44_5   -52.81085109078
1sa1eda1tma-5_9    -52.81910208289
1sa1eda1tma-15_9   -52.79596331624
1sa1eda1tma-33_4   -52.81603655057
1sa1eda1tma-9_9    -52.80378427157
1sa1eda1tma-19_9   -52.81032468585
1sa1eda1tma-27_5   -52.81064234153
1sa1eda1tma-5_7    -52.82064312544
1sa1eda1tma-15_7   -52.7995684203 
1sa1eda1tma-43_1   -52.83450955364
1sa1eda1tma-27_2   -52.81247885068
1sa1eda1tma-43_6   -52.80029891183
1sa1eda1tma-38_9   -52.80288955152
1sa1eda1tma-13_10  -52.81761465887
1sa1eda1tma-7_11   -52.80870090206
1sa1eda1tma-20_8   -52.80491745232
1sa1eda1tma-36_11  -52.81276762524
1sa1eda1tma-34_7   -52.8083797581 
1sa1eda1tma-36_1   -52.83622998505
1sa1eda1tma-24_10  -52.80103979193
1sa1eda1tma-41_11  -52.80079425265
1sa1eda1tma-17_6   -52.82145606835
1sa1eda1tma-7_6    -52.80864712136
1sa1eda1tma-25_4   -52.81179267953
1sa1eda1tma-41_7   -52.80250356459
1sa1eda1tma-17_1   -52.84209962613
1sa1eda1tma-7_1    -52.8425621417 
1sa1eda1tma-25_3   -52.81190351688
1sa1eda1tma-36_6   -52.80693876884
1sa1eda1tma-22_9   -52.80936723836
1sa1eda1tma-31_2   -52.80690767929
1sa1eda1tma-41_9   -52.80974687832
1sa1eda1tma-36_8   -52.80330623528
1sa1eda1tma-46_3   -52.79911612776
1sa1eda1tma-22_7   -52.81227004575
1sa1eda1tma-10_5   -52.80105412186
1sa1eda1tma-29_10  -52.81266839466
1sa1eda1tma-29_3   -52.81061750317
1sa1eda1tma-46_4   -52.80390485909
1sa1eda1tma-32_10  -52.81454635444
1sa1eda1tma-17_11  -52.81682926155
1sa1eda1tma-10_2   -52.80839726468
1sa1eda1tma-3_10   -52.80603594928
1sa1eda1tma-29_4   -52.81094542082
1sa1eda1tma-31_5   -52.81236136205
1sa1eda1tma-17_8   -52.81758275131
1sa1eda1tma-7_8    -52.80470596344
1sa1eda-10         -38.43106443548
1sa1eda-3          -38.43341962799
1sa1eda-4          -38.43621776331
1sa1eda-5          -38.43833028832
1sa1eda-2          -38.43741835438
1sa1eda-11         -38.43443644022
1sa1eda-1          -38.44893961217
1sa1eda-6          -38.43923982623
1sa1eda-8          -38.43265776368
1sa1eda-9          -38.43438635279
1sa1eda-7          -38.43192149235
1sa1ma1dma-35_7    -42.66833932856
1sa1ma1dma-20_10   -42.6921507998 
1sa1ma1dma-21_8    -42.69696108392
1sa1ma1dma-26_2    -42.69684531303
1sa1ma1dma-5_5     -42.68967167489
1sa1ma1dma-5_11    -42.69440626831
1sa1ma1dma-26_5    -42.69974056505
1sa1ma1dma-5_2     -42.69829961753
1sa1ma1dma-14_7    -42.68245398181
1sa1ma1dma-2_8     -42.69706364378
1sa1ma1dma-18_9    -42.69320355337
1sa1ma1dma-32_4    -42.67680574764
1sa1ma1dma-14_9    -42.69374168907
1sa1ma1dma-13_3    -42.68856098913
1sa1ma1dma-2_6     -42.68375974129
1sa1ma1dma-9_2     -42.69926001243
1sa1ma1dma-18_7    -42.69275543988
1sa1ma1dma-21_1    -42.71250233885
1sa1ma1dma-35_9    -42.66397738164
1sa1ma1dma-13_11   -42.67945125247
1sa1ma1dma-13_4    -42.68558227803
1sa1ma1dma-2_1     -42.71641020413
1sa1ma1dma-9_5     -42.68741678401
1sa1ma1dma-21_6    -42.69576659022
1sa1ma1dma-36_10   -42.66964097259
1sa1ma1dma-32_3    -42.68257170565
1sa1ma1dma-8_11    -42.69067595657
1sa1ma1dma-16_8    -42.67498160688
1sa1ma1dma-30_5    -42.68910813332
1sa1ma1dma-24_11   -42.69193685562
1sa1ma1dma-11_2    -42.6979187619 
1sa1ma1dma-28_4    -42.67814337123
1sa1ma1dma-23_7    -42.6787359715 
1sa1ma1dma-11_5    -42.6840356139 
1sa1ma1dma-28_3    -42.68735879454
1sa1ma1dma-37_8    -42.67170553215
1sa1ma1dma-1_10    -42.69580036296
1sa1ma1dma-30_2    -42.68668184867
1sa1ma1dma-23_9    -42.68495245405
1sa1ma1dma-37_6    -42.6816860666 
1sa1ma1dma-29_11   -42.67464777253
1sa1ma1dma-16_1    -42.71068033615
1sa1ma1dma-7_4     -42.68967032926
1sa1ma1dma-24_3    -42.68643833537
1sa1ma1dma-16_6    -42.67848875467
1sa1ma1dma-7_3     -42.68553874731
1sa1ma1dma-24_4    -42.69176634867
1sa1ma1dma-32_11   -42.68153320757
1sa1ma1dma-37_1    -42.69681348276
1sa1ma1dma-17_10   -42.67990598242
1sa1ma1dma-4_5     -42.68993485867
1sa1ma1dma-27_2    -42.68016704518
1sa1ma1dma-34_7    -42.67900554115
1sa1ma1dma-20_8    -42.6905565248 
1sa1ma1dma-7_11    -42.68805667721
1sa1ma1dma-19_9    -42.6956672034 
1sa1ma1dma-3_8     -42.69114427993
1sa1ma1dma-22_10   -42.69311236199
1sa1ma1dma-15_7    -42.68688332587
1sa1ma1dma-4_2     -42.70509442078
1sa1ma1dma-27_5    -42.68106088913
1sa1ma1dma-20_1    -42.71468395188
1sa1ma1dma-19_7    -42.69091506001
1sa1ma1dma-8_2     -42.68694108071
1sa1ma1dma-3_6     -42.69485686267
1sa1ma1dma-12_3    -42.6902544562 
1sa1ma1dma-34_10   -42.67666235805
1sa1ma1dma-33_4    -42.68873513889
1sa1ma1dma-11_11   -42.67939429621
1sa1ma1dma-15_9    -42.68908729303
1sa1ma1dma-33_3    -42.68379687904
1sa1ma1dma-34_9    -42.67246413827
1sa1ma1dma-20_6    -42.66811866218
1sa1ma1dma-8_5     -42.68832129503
1sa1ma1dma-3_1     -42.71558778227
1sa1ma1dma-12_4    -42.69249426288
1sa1ma1dma-3_10    -42.70265618745
1sa1ma1dma-29_4    -42.67625138052
1sa1ma1dma-10_2    -42.6837526913 
1sa1ma1dma-1_7     -42.69658858777
1sa1ma1dma-17_8    -42.68665758813
1sa1ma1dma-31_5    -42.68264497338
1sa1ma1dma-18_10   -42.68952401016
1sa1ma1dma-31_2    -42.68330565655
1sa1ma1dma-26_11   -42.69233942551
1sa1ma1dma-29_3    -42.68022040041
1sa1ma1dma-10_5    -42.69077454345
1sa1ma1dma-22_7    -42.68814185565
1sa1ma1dma-36_8    -42.67030548247
1sa1ma1dma-15_10   -42.70025641836
1sa1ma1dma-25_3    -42.68904833829
1sa1ma1dma-6_4     -42.69044543465
1sa1ma1dma-17_1    -42.71242806743
1sa1ma1dma-30_11   -42.68697802774
1sa1ma1dma-22_9    -42.69519888438
1sa1ma1dma-36_6    -42.66454364903
1sa1ma1dma-1_9     -42.69424199248
1sa1ma1dma-36_1    -42.69701333013
1sa1ma1dma-25_4    -42.69101404963
1sa1ma1dma-6_3     -42.68470861067
1sa1ma1dma-17_6    -42.68609495641
1sa1ma1dma-7_2     -42.69173536893
1sa1ma1dma-16_7    -42.68052506069
1sa1ma1dma-24_5    -42.69134883621
1sa1ma1dma-32_10   -42.68137437795
1sa1ma1dma-17_11   -42.69630030139
1sa1ma1dma-23_8    -42.67778036974
1sa1ma1dma-37_7    -42.67101295057
1sa1ma1dma-29_10   -42.67554389672
1sa1ma1dma-7_5     -42.68953612544
1sa1ma1dma-24_2    -42.68789084669
1sa1ma1dma-23_6    -42.68186943083
1sa1ma1dma-11_4    -42.68773089387
1sa1ma1dma-28_2    -42.68553476333
1sa1ma1dma-37_9    -42.67718475614
1sa1ma1dma-1_11    -42.68892975529
1sa1ma1dma-30_3    -42.68334114566
1sa1ma1dma-16_9    -42.68494530617
1sa1ma1dma-30_4    -42.68327425477
1sa1ma1dma-23_1    -42.71162986914
1sa1ma1dma-24_10   -42.69416029737
1sa1ma1dma-11_3    -42.69339669575
1sa1ma1dma-28_5    -42.67730128864
1sa1ma1dma-13_10   -42.68519054354
1sa1ma1dma-35_8    -42.65632020455
1sa1ma1dma-13_5    -42.69179175219
1sa1ma1dma-18_1    -42.71456346439
1sa1ma1dma-9_4     -42.68825938793
1sa1ma1dma-36_11   -42.67092730676
1sa1ma1dma-21_7    -42.7068538447 
1sa1ma1dma-32_2    -42.68091814438
1sa1ma1dma-8_10    -42.69900613563
1sa1ma1dma-32_5    -42.6812081557 
1sa1ma1dma-14_8    -42.68838593451
1sa1ma1dma-2_7     -42.68858598189
1sa1ma1dma-13_2    -42.69959057715
1sa1ma1dma-18_6    -42.68836551715
1sa1ma1dma-9_3     -42.69731445904
1sa1ma1dma-5_10    -42.68747211026
1sa1ma1dma-26_4    -42.69981795748
1sa1ma1dma-14_6    -42.68368855198
1sa1ma1dma-5_3     -42.68828051325
1sa1ma1dma-35_1    -42.69562573197
1sa1ma1dma-2_9     -42.68793466279
1sa1ma1dma-18_8    -42.69471782842
1sa1ma1dma-35_6    -42.67105778569
1sa1ma1dma-20_11   -42.666064355  
1sa1ma1dma-21_9    -42.6924839842 
1sa1ma1dma-26_3    -42.69395282259
1sa1ma1dma-14_1    -42.71190389576
1sa1ma1dma-5_4     -42.69627805615
1sa1ma1dma-1_8     -42.69632378793
1sa1ma1dma-25_5    -42.69612409722
1sa1ma1dma-17_7    -42.68531025599
1sa1ma1dma-6_2     -42.67641828509
1sa1ma1dma-25_2    -42.68989213784
1sa1ma1dma-15_11   -42.69953559999
1sa1ma1dma-6_5     -42.69695695445
1sa1ma1dma-30_10   -42.69020107245
1sa1ma1dma-22_8    -42.68450463068
1sa1ma1dma-36_7    -42.66147466418
1sa1ma1dma-31_3    -42.68495143817
1sa1ma1dma-26_10   -42.7026515443 
1sa1ma1dma-29_2    -42.68490710787
1sa1ma1dma-1_1     -42.71368223802
1sa1ma1dma-10_4    -42.69498865078
1sa1ma1dma-22_6    -42.68923211918
1sa1ma1dma-36_9    -42.66970846876
1sa1ma1dma-29_5    -42.67488755566
1sa1ma1dma-3_11    -42.69445231438
1sa1ma1dma-1_6     -42.70487697734
1sa1ma1dma-10_3    -42.68479647842
1sa1ma1dma-22_1    -42.7118480533 
1sa1ma1dma-17_9    -42.68500906182
1sa1ma1dma-31_4    -42.68204399559
1sa1ma1dma-18_11   -42.69438882067
1sa1ma1dma-33_2    -42.69113025868
1sa1ma1dma-34_8    -42.67486180766
1sa1ma1dma-20_7    -42.66970561562
1sa1ma1dma-8_4     -42.68148511488
1sa1ma1dma-19_1    -42.71070499406
1sa1ma1dma-12_5    -42.68527321365
1sa1ma1dma-8_3     -42.68367811973
1sa1ma1dma-19_6    -42.6960810705 
1sa1ma1dma-12_2    -42.70318775337
1sa1ma1dma-3_7     -42.69950890128
1sa1ma1dma-34_11   -42.67361020728
1sa1ma1dma-33_5    -42.67805294749
1sa1ma1dma-15_8    -42.69943876838
1sa1ma1dma-11_10   -42.69035449345
1sa1ma1dma-34_1    -42.69604778614
1sa1ma1dma-19_8    -42.68544776997
1sa1ma1dma-3_9     -42.69863708357
1sa1ma1dma-22_11   -42.68916875434
1sa1ma1dma-4_3     -42.70367301066
1sa1ma1dma-15_6    -42.69244354346
1sa1ma1dma-27_4    -42.67254642022
1sa1ma1dma-4_4     -42.69162535401
1sa1ma1dma-15_1    -42.71123080224
1sa1ma1dma-27_3    -42.68137122312
1sa1ma1dma-34_6    -42.67980965952
1sa1ma1dma-20_9    -42.67302817707
1sa1ma1dma-7_10    -42.68733125722
1sa1ma1dma-25_1    -42.70954808328
1sa1ma1dma-6_6     -42.69346268974
1sa1ma1dma-17_3    -42.68899542319
1sa1ma1dma-10_9    -42.69601048355
1sa1ma1dma-4_10    -42.6954760665 
1sa1ma1dma-36_4    -42.67816972856
1sa1ma1dma-29_8    -42.66828731874
1sa1ma1dma-36_3    -42.67191652573
1sa1ma1dma-25_6    -42.68818116309
1sa1ma1dma-6_1     -42.71458242404
1sa1ma1dma-17_4    -42.6875028282 
1sa1ma1dma-31_9    -42.68453444474
1sa1ma1dma-21_11   -42.70039207726
1sa1ma1dma-1_5     -42.6985632347 
1sa1ma1dma-29_6    -42.67548680778
1sa1ma1dma-22_2    -42.69283433512
1sa1ma1dma-9_10    -42.68990701073
1sa1ma1dma-25_8    -42.6788242705 
1sa1ma1dma-12_10   -42.69439093712
1sa1ma1dma-31_7    -42.68925523671
1sa1ma1dma-37_11   -42.67729564029
1sa1ma1dma-6_8     -42.69872040239
1sa1ma1dma-10_7    -42.68417826314
1sa1ma1dma-1_2     -42.68569719161
1sa1ma1dma-29_1    -42.70391788762
1sa1ma1dma-22_5    -42.69538588594
1sa1ma1dma-19_5    -42.69281326058
1sa1ma1dma-20_3    -42.67050889673
1sa1ma1dma-3_4     -42.69734810623
1sa1ma1dma-12_1    -42.71156027948
1sa1ma1dma-33_6    -42.68320018593
1sa1ma1dma-27_9    -42.68429452828
1sa1ma1dma-25_10   -42.68028109087
1sa1ma1dma-33_1    -42.70319576927
1sa1ma1dma-4_9     -42.70014600931
1sa1ma1dma-19_2    -42.70167618812
1sa1ma1dma-8_7     -42.69623215796
1sa1ma1dma-20_4    -42.69041838197
1sa1ma1dma-3_3     -42.6950719583 
