#CLUSTER             ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1eda1ma2msa1nta      -38.14261340603116      -89.46545182069531      -172.1376435185884       -99.05499224198866
1dma2msa1nta1tma     -38.776053122011945     -89.1181393150182       -168.84818444780413      -98.258096956386
1msa1nta1sa2tma      -39.11618913488928      -89.06258889660239      -167.5210456542442       -98.5020389718702
1am1nta2sa1tma       -39.179495550954016     -86.33913386115455      -158.17420194653997      -94.80293759168126
1dma1ma2msa1nta      -39.20778952210094      -89.79412985331146      -169.667416841023        -98.77560049269232
1am1eda1nta2sa       -39.33233204798307      -86.81176149251405      -159.24678666622194      -94.85895561776124
1am1dma1msa1nta1sa   -39.41134612640599      -87.161204797565        -160.1538107375551       -95.28515927796252
2ma1msa1nta1sa       -39.67774150922196      -88.25654293096159      -162.93409834670558      -96.44086741795763
1eda2msa1nta1tma     -39.76154482830316      -92.95189753253362      -178.40131713598066      -103.43578282973613
2eda2msa1nta         -40.73883451681468      -94.34316572413081      -179.78980783850108      -103.47359200762003
1ma1msa1nta1sa1tma   -41.02487286363612      -90.97438667967799      -167.5314902429263       -99.8137052297825
2dma2msa1nta         -41.07181019496056      -91.2589754628134       -168.32857711848908      -100.17395069540362
2ma1nta2sa           -41.36280969053041      -89.13715584401507      -160.23594215592183      -97.40579612040892
1dma1eda2msa1nta     -41.45280188656761      -94.17861486721085      -176.8432432677289       -103.98564769848599
1am1dma1nta2sa       -41.51256954448763      -87.91848977433983      -155.64621911660544      -96.20778283616528
1eda1ma1msa1nta1sa   -41.83508855412947      -92.29925802664366      -169.25765377318953      -100.47009770025034
1nta2sa2tma          -43.66469987336313      -93.18479920941172      -166.0912270203998       -103.26735437428579
1dma1ma1msa1nta1sa   -44.24236687697703      -93.06266388844233      -163.7440785223945       -101.58093292394187
1dma1msa1nta1sa1tma  -44.29063583837706      -94.65249874696019      -168.91451587597123      -103.77902707236353
1eda1ma1nta2sa       -44.44845687400084      -92.92479569313582      -162.5904370927017       -101.36198839941062
1ma1nta2sa1tma       -44.74750757802394      -93.61340085361735      -163.89700914232304      -102.67164286947809
1dma1eda1msa1nta1sa  -45.65643541404279      -95.5598504350055       -167.37687412727644      -104.24116104538552
1dma1nta2sa1tma      -45.68450292016496      -95.5670504445734       -167.30688420077763      -104.88731983257458
2eda1nta2sa          -45.908414698322304     -95.37030495062936      -165.89599279740065      -103.98838250548579
1dma1ma1nta2sa       -46.291139706387185     -93.49076040822547      -158.30830354495944      -102.19352197484113
1eda1nta2sa1tma      -46.40629885534872      -96.19199688910157      -166.98204941726226      -105.20751875336282
2eda1msa1nta1sa      -46.91980539314682      -100.91337940422818     -181.0953346010086       -110.87660696590319
1eda1msa1nta1sa1tma  -47.227083333506016     -99.82929333180073      -176.42867683505085      -110.10718060040381
2dma1msa1nta1sa      -47.446680289518554     -96.97432779264636      -166.11654369755226      -105.92796152958181
1dma1eda1nta2sa      -48.08859202743042      -97.26926402992103      -164.952782164226        -106.15740454383194
2dma1nta2sa          -49.54569842398632      -97.86750207992736      -162.07212361512944      -106.96477236528881
