#CLUSTER             ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1dma1nta2sa1tma      -51.88086401199689      -101.76341153637622     -167.30688420077763      -111.08368092463934
2eda2msa1nta         -52.10001463262597      -105.70434583982569     -179.78980783850108      -114.83477212319849
2dma1msa1nta1sa      -52.8308647419326       -102.35851224523503     -166.11654369755226      -111.31214598199585
1dma1eda1msa1nta1sa  -52.942576579516754     -103.65776194597129     -170.0995652066108       -112.20857355027692
1dma1ma1nta2sa       -53.004540898720734     -99.99530917115044      -157.60780906463748      -108.52310460759327
1eda1ma1nta2sa       -53.08531769516412      -101.56165651406627     -162.5904370927017       -109.9988492205739
1eda1nta2sa1tma      -54.785636693413835     -107.54789630210144     -176.96548585914343      -116.4613897925301
2eda1nta2sa          -55.07331088196952      -104.5352011345094      -165.89599279740065      -113.153278689133
1eda1msa1nta1sa1tma  -55.449559717206284     -108.0517697155301      -176.42867683505085      -118.3296569843369
2dma1nta2sa          -55.455344924819656     -103.77714858052786     -162.07212361512944      -112.87441886612214
1dma1eda1nta2sa      -55.57138324400876      -103.42038255336229     -160.48633006728892      -111.89638202288188
2eda1msa1nta1sa      -56.36402898828965      -110.22497782495338     -180.65050758632583      -119.2268576361821
