Number of files in database_s1.pkl: 30317
Number of files in database_s2.pkl: 30316
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-9
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_II/r2...
2msa1ma1eda-202_1   -1614.933114719295
2msa1ma1eda-164_8   -1614.871275335315
2msa1ma1eda-209_5   -1614.886865136832
2msa1ma1eda-58_5    -1614.913160476884
2msa1ma1eda-21_11   -1614.888327382523
2msa1ma1eda-61_3    -1614.885395180921
2msa1ma1eda-126_1   -1614.934734101073
2msa1ma1eda-240_8   -1614.875896308334
2msa1ma1eda-11_8    -1614.894428350332
2msa1ma1eda-230_3   -1614.896213325571
2msa1ma1eda-425_1   -1614.920907185407
2msa1ma1eda-507_6   -1614.855336121131
2msa1ma1eda-312_4   -1614.870276884443
2msa1ma1eda-380_3   -1614.871220556211
2msa1ma1eda-149_6   -1614.875274951305
2msa1ma1eda-568_1   -1614.907661667184
2msa1ma1eda-551_7   -1614.863115566102
2msa1ma1eda-344_5   -1614.862342654653
2msa1ma1eda-266_2   -1614.852044775415
2msa1ma1eda-47_9    -1614.89990069434 
2msa1ma1eda-6_2     -1614.887857409135
2msa1ma1eda-216_9   -1614.885478810341
2msa1ma1eda-37_2    -1614.902290169279
2msa1ma1eda-84_10   -1614.886680753337
2msa1ma1eda-290_6   -1614.859782739782
2msa1ma1eda-485_4   -1614.866228287803
2msa1ma1eda-186_4   -1614.879998645454
2msa1ma1eda-478_4   -1614.842799983354
2msa1ma1eda-132_9   -1614.881376342245
2msa1ma1eda-441_2   -1614.868551586057
2msa1ma1eda-376_7   -1614.871584806943
2msa1ma1eda-563_5   -1614.860349968011
2msa1ma1eda-495_11  -1614.863542805597
2msa1ma1eda-142_2   -1614.886866179751
2msa1ma1eda-167_11  -1614.867208614745
2msa1ma1eda-431_9   -1614.844161669129
2msa1ma1eda-319_7   -1614.883847737065
2msa1ma1eda-53_6    -1614.886053453244
2msa1ma1eda-114_4   -1614.888241708308
2msa1ma1eda-545_8   -1614.864918708465
2msa1ma1eda-417_4   -1614.865172336738
2msa1ma1eda-202_6   -1614.870911972582
2msa1ma1eda-320_1   -1614.923100599472
2msa1ma1eda-535_3   -1614.837629360797
2msa1ma1eda-209_2   -1614.884961444966
2msa1ma1eda-284_9   -1614.882149384493
2msa1ma1eda-28_9    -1614.878841434297
2msa1ma1eda-279_9   -1614.854391987907
2msa1ma1eda-58_2    -1614.886967877598
2msa1ma1eda-362_8   -1614.865307749659
2msa1ma1eda-229_11  -1614.865819391969
2msa1ma1eda-126_6   -1614.874175756213
2msa1ma1eda-61_4    -1614.892017680001
2msa1ma1eda-507_1   -1614.915712028693
2msa1ma1eda-297_10  -1614.872608206913
2msa1ma1eda-312_3   -1614.871761327769
2msa1ma1eda-142_10  -1614.880636149369
2msa1ma1eda-230_4   -1614.884179621947
2msa1ma1eda-425_6   -1614.86189266619 
2msa1ma1eda-558_10  -1614.843054740913
2msa1ma1eda-446_8   -1614.874398929077
2msa1ma1eda-72_1    -1614.941924820796
2msa1ma1eda-135_3   -1614.87974271927 
2msa1ma1eda-436_3   -1614.871792759595
2msa1ma1eda-223_1   -1614.932630725401
2msa1ma1eda-301_6   -1614.876016765123
2msa1ma1eda-514_4   -1614.859646263075
2msa1ma1eda-145_8   -1614.880440027828
2msa1ma1eda-102_10  -1614.886065052488
2msa1ma1eda-107_1   -1614.935661775828
2msa1ma1eda-40_3    -1614.897500551486
2msa1ma1eda-518_10  -1614.860267248489
2msa1ma1eda-261_8   -1614.87208006183 
2msa1ma1eda-381_11  -1614.863548542976
2msa1ma1eda-30_8    -1614.89942065258 
2msa1ma1eda-526_6   -1614.845298663158
2msa1ma1eda-333_4   -1614.883878639982
2msa1ma1eda-1_8     -1614.889099118218
2msa1ma1eda-211_3   -1614.876873591822
2msa1ma1eda-269_11  -1614.866943209382
2msa1ma1eda-404_1   -1614.921972855274
2msa1ma1eda-387_9   -1614.870768623542
2msa1ma1eda-6_11    -1614.90378404918 
2msa1ma1eda-228_5   -1614.872129198541
2msa1ma1eda-84_5    -1614.895630031068
2msa1ma1eda-79_5    -1614.897317721625
2msa1ma1eda-365_2   -1614.871204200451
2msa1ma1eda-247_5   -1614.880985148512
2msa1ma1eda-452_7   -1614.871460193062
2msa1ma1eda-398_2   -1614.856896557759
2msa1ma1eda-151_7   -1614.87188738209 
2msa1ma1eda-16_5    -1614.890265558787
2msa1ma1eda-315_9   -1614.887312749561
2msa1ma1eda-496_1   -1614.916139840026
2msa1ma1eda-168_1   -1614.934610085051
2msa1ma1eda-283_3   -1614.878440841373
2msa1ma1eda-549_6   -1614.858927658084
2msa1ma1eda-195_1   -1614.934843864198
2msa1ma1eda-127_11  -1614.877967290917
2msa1ma1eda-460_5   -1614.869435585548
2msa1ma1eda-275_7   -1614.858752014762
2msa1ma1eda-542_2   -1614.865080392444
2msa1ma1eda-532_9   -1614.859624478366
2msa1ma1eda-583_10  -1614.851002118311
2msa1ma1eda-288_7   -1614.87573202479 
2msa1ma1eda-199_10  -1614.861843281764
2msa1ma1eda-24_7    -1614.909730106385
2msa1ma1eda-163_5   -1614.855407485056
2msa1ma1eda-429_8   -1614.857517436889
2msa1ma1eda-586_4   -1614.850181641993
2msa1ma1eda-393_6   -1614.870805148232
2msa1ma1eda-459_3   -1614.884090794385
2msa1ma1eda-386_8   -1614.88228611214 
2msa1ma1eda-229_4   -1614.868667284129
2msa1ma1eda-85_4    -1614.879615472216
2msa1ma1eda-23_10   -1614.881656589172
2msa1ma1eda-78_4    -1614.87554467847 
2msa1ma1eda-41_2    -1614.894948668676
2msa1ma1eda-260_9   -1614.867066590188
2msa1ma1eda-31_9    -1614.891973883241
2msa1ma1eda-527_7   -1614.88350464266 
2msa1ma1eda-332_5   -1614.866573796145
2msa1ma1eda-210_2   -1614.880930435756
2msa1ma1eda-339_1   -1614.927623375734
2msa1ma1eda-564_10  -1614.867366479369
2msa1ma1eda-343_10  -1614.839028129821
2msa1ma1eda-432_11  -1614.860234004361
2msa1ma1eda-215_11  -1614.859184402576
2msa1ma1eda-447_9   -1614.858831304287
2msa1ma1eda-134_2   -1614.873519357357
2msa1ma1eda-437_2   -1614.856887361133
2msa1ma1eda-300_7   -1614.844345528095
2msa1ma1eda-515_5   -1614.867052766964
2msa1ma1eda-144_9   -1614.866265040557
2msa1ma1eda-428_9   -1614.869102577555
2msa1ma1eda-587_5   -1614.859977009502
2msa1ma1eda-392_7   -1614.853400492686
2msa1ma1eda-458_2   -1614.849244834401
2msa1ma1eda-461_4   -1614.870498386739
2msa1ma1eda-274_6   -1614.878203957546
2msa1ma1eda-356_1   -1614.92400836638 
2msa1ma1eda-543_3   -1614.87118504524 
2msa1ma1eda-533_8   -1614.854454445247
2msa1ma1eda-289_6   -1614.869742262387
2msa1ma1eda-162_4   -1614.881923256487
2msa1ma1eda-25_6    -1614.892704443252
2msa1ma1eda-282_2   -1614.875664073388
2msa1ma1eda-366_11  -1614.862357281878
2msa1ma1eda-541_11  -1614.865668667971
2msa1ma1eda-548_7   -1614.862496933017
2msa1ma1eda-230_10  -1614.875933108117
2msa1ma1eda-417_10  -1614.857137941354
2msa1ma1eda-571_1   -1614.91061748681 
2msa1ma1eda-364_3   -1614.88759499955 
2msa1ma1eda-246_4   -1614.880539343293
2msa1ma1eda-453_6   -1614.860563494539
2msa1ma1eda-399_3   -1614.858029193775
2msa1ma1eda-17_4    -1614.894276991925
2msa1ma1eda-150_6   -1614.87622869814 
2msa1ma1eda-314_8   -1614.858747701047
2msa1ma1eda-133_8   -1614.869859657447
2msa1ma1eda-440_3   -1614.871738036853
2msa1ma1eda-255_1   -1614.932541773959
2msa1ma1eda-377_6   -1614.876542646594
2msa1ma1eda-562_4   -1614.859954087211
2msa1ma1eda-143_3   -1614.884639169415
2msa1ma1eda-430_8   -1614.873864662929
2msa1ma1eda-291_7   -1614.868736507423
2msa1ma1eda-484_5   -1614.832188196885
2msa1ma1eda-46_11   -1614.910929668379
2msa1ma1eda-479_5   -1614.858126783467
2msa1ma1eda-187_5   -1614.883715399252
2msa1ma1eda-550_6   -1614.874216470343
2msa1ma1eda-345_4   -1614.881879076024
2msa1ma1eda-267_3   -1614.889476959266
2msa1ma1eda-472_1   -1614.915810936632
2msa1ma1eda-46_8    -1614.900547923191
2msa1ma1eda-217_8   -1614.868736819437
2msa1ma1eda-7_3     -1614.89058666952 
2msa1ma1eda-36_3    -1614.897832816823
2msa1ma1eda-171_1   -1614.933524792757
2msa1ma1eda-398_10  -1614.862639491482
2msa1ma1eda-457_10  -1614.853823369136
2msa1ma1eda-270_10  -1614.869714004566
2msa1ma1eda-381_2   -1614.872648387407
2msa1ma1eda-148_7   -1614.867044637411
2msa1ma1eda-501_11  -1614.851128528207
2msa1ma1eda-326_11  -1614.842894869014
2msa1ma1eda-363_9   -1614.858676064773
2msa1ma1eda-60_5    -1614.904635176242
2msa1ma1eda-127_7   -1614.863255128471
2msa1ma1eda-313_2   -1614.872591105045
2msa1ma1eda-231_5   -1614.878589252456
2msa1ma1eda-424_7   -1614.866452778489
2msa1ma1eda-63_10   -1614.891571613864
2msa1ma1eda-208_3   -1614.870540869369
2msa1ma1eda-285_8   -1614.877409172331
2msa1ma1eda-29_8    -1614.883563905462
2msa1ma1eda-278_8   -1614.885032908627
2msa1ma1eda-59_3    -1614.896229340351
2msa1ma1eda-115_5   -1614.872014928407
2msa1ma1eda-52_7    -1614.894325265103
2msa1ma1eda-544_9   -1614.864538193789
2msa1ma1eda-416_5   -1614.846151949352
2msa1ma1eda-203_7   -1614.872246844353
2msa1ma1eda-534_2   -1614.859283023497
2msa1ma1eda-96_1    -1614.937161742343
2msa1ma1eda-255_11  -1614.87712988764 
2msa1ma1eda-472_11  -1614.866765686278
2msa1ma1eda-318_6   -1614.852045625882
2msa1ma1eda-180_11  -1614.873360932414
2msa1ma1eda-303_10  -1614.853191653109
2msa1ma1eda-524_10  -1614.843630625403
2msa1ma1eda-377_1   -1614.923422569532
2msa1ma1eda-562_3   -1614.873671836619
2msa1ma1eda-440_4   -1614.866159527546
2msa1ma1eda-125_10  -1614.866322734313
2msa1ma1eda-255_6   -1614.864731834766
2msa1ma1eda-318_10  -1614.861279474688
2msa1ma1eda-512_8   -1614.852498287737
2msa1ma1eda-581_11  -1614.853252958391
2msa1ma1eda-469_11  -1614.866994326048
2msa1ma1eda-143_4   -1614.892107672485
2msa1ma1eda-409_9   -1614.865081148285
2msa1ma1eda-484_2   -1614.850430572831
2msa1ma1eda-187_2   -1614.884134612135
2msa1ma1eda-479_2   -1614.857838399046
2msa1ma1eda-267_4   -1614.890115942175
2msa1ma1eda-472_6   -1614.854111019814
2msa1ma1eda-550_1   -1614.911817273422
2msa1ma1eda-345_3   -1614.870385621518
2msa1ma1eda-171_6   -1614.846520583101
2msa1ma1eda-36_4    -1614.886312973451
2msa1ma1eda-78_10   -1614.887831335   
2msa1ma1eda-7_4     -1614.904399815357
2msa1ma1eda-335_8   -1614.874676311581
2msa1ma1eda-381_5   -1614.871519662262
2msa1ma1eda-82_9    -1614.876661192038
2msa1ma1eda-569_7   -1614.858996920427
2msa1ma1eda-60_2    -1614.892979518828
2msa1ma1eda-100_11  -1614.863804062276
2msa1ma1eda-241_9   -1614.870670813858
2msa1ma1eda-383_10  -1614.888797104456
2msa1ma1eda-10_9    -1614.911826196803
2msa1ma1eda-231_2   -1614.857763629946
2msa1ma1eda-506_7   -1614.867096288688
2msa1ma1eda-313_5   -1614.863437131214
2msa1ma1eda-208_4   -1614.880583878244
2msa1ma1eda-4_10    -1614.899707110162
2msa1ma1eda-59_4    -1614.901226063993
2msa1ma1eda-466_9   -1614.874123368797
2msa1ma1eda-198_9   -1614.860290688184
2msa1ma1eda-115_2   -1614.842542234989
2msa1ma1eda-321_7   -1614.864467534023
2msa1ma1eda-534_5   -1614.856530789462
2msa1ma1eda-416_2   -1614.853788142983
2msa1ma1eda-165_9   -1614.865841374697
2msa1ma1eda-318_1   -1614.926886851756
2msa1ma1eda-96_6    -1614.893128760917
2msa1ma1eda-580_8   -1614.849784168515
2msa1ma1eda-229_3   -1614.86850737849 
2msa1ma1eda-85_3    -1614.887323026875
2msa1ma1eda-259_8   -1614.865298712348
2msa1ma1eda-78_3    -1614.879302517793
2msa1ma1eda-342_9   -1614.850799147841
2msa1ma1eda-106_7   -1614.875145138018
2msa1ma1eda-41_5    -1614.911065541739
2msa1ma1eda-210_5   -1614.871994923324
2msa1ma1eda-140_11  -1614.85484670853 
2msa1ma1eda-405_7   -1614.861792146452
2msa1ma1eda-295_11  -1614.87939155228 
2msa1ma1eda-332_2   -1614.876890276237
2msa1ma1eda-483_8   -1614.885477923233
2msa1ma1eda-339_6   -1614.861174150102
2msa1ma1eda-180_8   -1614.882166503312
2msa1ma1eda-73_7    -1614.893239484456
2msa1ma1eda-134_5   -1614.875050409778
2msa1ma1eda-565_9   -1614.856486145942
2msa1ma1eda-515_2   -1614.866696067711
2msa1ma1eda-437_5   -1614.875277317425
2msa1ma1eda-222_7   -1614.853112911083
2msa1ma1eda-587_2   -1614.838232859252
2msa1ma1eda-458_5   -1614.857817644517
2msa1ma1eda-112_8   -1614.879491352354
2msa1ma1eda-356_6   -1614.861329637978
2msa1ma1eda-543_4   -1614.854357701174
2msa1ma1eda-429_11  -1614.859845042567
2msa1ma1eda-461_3   -1614.871310432407
2msa1ma1eda-274_1   -1614.930636050466
2msa1ma1eda-165_10  -1614.865596382216
2msa1ma1eda-289_1   -1614.932473651662
2msa1ma1eda-497_10  -1614.859260461478
2msa1ma1eda-25_1    -1614.952534865453
2msa1ma1eda-162_3   -1614.88766126435 
2msa1ma1eda-358_10  -1614.870925626961
2msa1ma1eda-411_8   -1614.867168096113
2msa1ma1eda-497_7   -1614.855268460825
2msa1ma1eda-169_7   -1614.855949050458
2msa1ma1eda-282_5   -1614.872876929889
2msa1ma1eda-194_7   -1614.861573783867
2msa1ma1eda-38_10   -1614.901510295467
2msa1ma1eda-246_3   -1614.889267015968
2msa1ma1eda-453_1   -1614.918727094614
2msa1ma1eda-571_6   -1614.860360034485
2msa1ma1eda-364_4   -1614.876866167763
2msa1ma1eda-67_8    -1614.891517839741
2msa1ma1eda-236_8   -1614.877697411414
2msa1ma1eda-150_1   -1614.932963761649
2msa1ma1eda-17_3    -1614.901627492672
2msa1ma1eda-86_11   -1614.855112437371
2msa1ma1eda-399_4   -1614.865915098283
2msa1ma1eda-307_4   -1614.878468302623
2msa1ma1eda-512_6   -1614.852872858601
2msa1ma1eda-89_3    -1614.866543948263
2msa1ma1eda-430_1   -1614.922821368277
2msa1ma1eda-225_3   -1614.880955065503
2msa1ma1eda-74_3    -1614.892153948955
2msa1ma1eda-133_1   -1614.934677669237
2msa1ma1eda-255_8   -1614.875080531431
2msa1ma1eda-409_7   -1614.862100528291
2msa1ma1eda-217_1   -1614.934004053226
2msa1ma1eda-402_3   -1614.87041925115 
2msa1ma1eda-520_4   -1614.858991824107
2msa1ma1eda-133_10  -1614.859372334564
2msa1ma1eda-335_6   -1614.879990680527
2msa1ma1eda-529_10  -1614.862064650009
2msa1ma1eda-171_8   -1614.877275977219
2msa1ma1eda-472_8   -1614.846148904995
2msa1ma1eda-258_11  -1614.872607933669
2msa1ma1eda-101_3   -1614.871839148392
2msa1ma1eda-46_1    -1614.951446525987
2msa1ma1eda-569_9   -1614.870514037008
2msa1ma1eda-138_5   -1614.873399565462
2msa1ma1eda-82_7    -1614.874310929497
2msa1ma1eda-519_2   -1614.864433363713
2msa1ma1eda-506_9   -1614.861002355766
2msa1ma1eda-157_5   -1614.87386001045 
2msa1ma1eda-10_7    -1614.871889561522
2msa1ma1eda-241_7   -1614.861590109352
2msa1ma1eda-454_5   -1614.846083570821
2msa1ma1eda-576_2   -1614.843730423267
2msa1ma1eda-278_1   -1614.930626547729
2msa1ma1eda-193_3   -1614.859036949158
2msa1ma1eda-490_3   -1614.853616861507
2msa1ma1eda-29_1    -1614.953073703423
2msa1ma1eda-285_1   -1614.928357968667
2msa1ma1eda-116_11  -1614.882207049274
2msa1ma1eda-22_5    -1614.894281313455
2msa1ma1eda-165_7   -1614.867908586821
2msa1ma1eda-321_9   -1614.854147036527
2msa1ma1eda-395_10  -1614.859426685866
2msa1ma1eda-351_2   -1614.856246314935
2msa1ma1eda-466_7   -1614.876610234264
2msa1ma1eda-198_7   -1614.876979199516
2msa1ma1eda-273_5   -1614.879265704784
2msa1ma1eda-368_4   -1614.870741866159
2msa1ma1eda-580_6   -1614.860549118129
2msa1ma1eda-395_4   -1614.872994687143
2msa1ma1eda-96_8    -1614.864066815198
2msa1ma1eda-259_6   -1614.855604846319
2msa1ma1eda-386_1   -1614.92283785093 
2msa1ma1eda-176_2   -1614.884080183171
2msa1ma1eda-488_2   -1614.845107403171
2msa1ma1eda-405_9   -1614.876651595458
2msa1ma1eda-106_9   -1614.876914712003
2msa1ma1eda-475_2   -1614.872039277535
2msa1ma1eda-557_5   -1614.852698221901
2msa1ma1eda-342_7   -1614.867301770904
2msa1ma1eda-349_3   -1614.861042994149
2msa1ma1eda-180_6   -1614.876638671901
2msa1ma1eda-339_8   -1614.875277282493
2msa1ma1eda-296_4   -1614.869461222049
2msa1ma1eda-483_6   -1614.871926685564
2msa1ma1eda-222_9   -1614.862940548843
2msa1ma1eda-370_5   -1614.873945592705
2msa1ma1eda-156_11  -1614.855856134961
2msa1ma1eda-565_7   -1614.850501073463
2msa1ma1eda-252_2   -1614.876292403317
2msa1ma1eda-283_11  -1614.87794111827 
2msa1ma1eda-73_9    -1614.879408320268
2msa1ma1eda-91_2    -1614.88850631053 
2msa1ma1eda-326_3   -1614.861864053169
2msa1ma1eda-533_1   -1614.911987985826
2msa1ma1eda-411_6   -1614.872682375351
2msa1ma1eda-204_4   -1614.863002052327
2msa1ma1eda-356_8   -1614.867245389423
2msa1ma1eda-90_11   -1614.894496213887
2msa1ma1eda-55_4    -1614.895936310736
2msa1ma1eda-112_6   -1614.877340456927
2msa1ma1eda-119_2   -1614.887777459347
2msa1ma1eda-194_9   -1614.858963001674
2msa1ma1eda-497_9   -1614.857721816585
2msa1ma1eda-169_9   -1614.865130520745
2msa1ma1eda-538_5   -1614.867564479618
2msa1ma1eda-236_6   -1614.88464902122 
2msa1ma1eda-423_4   -1614.861630480921
2msa1ma1eda-218_11  -1614.845876456834
2msa1ma1eda-501_3   -1614.861938044818
2msa1ma1eda-314_1   -1614.927461541187
2msa1ma1eda-173_10  -1614.879105271181
2msa1ma1eda-120_4   -1614.876884972186
2msa1ma1eda-67_6    -1614.890168719706
2msa1ma1eda-481_10  -1614.836407621204
2msa1ma1eda-569_10  -1614.864396641041
2msa1ma1eda-571_8   -1614.856817383855
2msa1ma1eda-168_10  -1614.87224481892 
2msa1ma1eda-259_1   -1614.931457889948
2msa1ma1eda-572_10  -1614.86641915196 
2msa1ma1eda-355_10  -1614.890230685556
2msa1ma1eda-386_6   -1614.885544160719
2msa1ma1eda-424_11  -1614.85155653178 
2msa1ma1eda-203_11  -1614.869868709572
2msa1ma1eda-527_9   -1614.865792263065
2msa1ma1eda-31_7    -1614.896160905058
2msa1ma1eda-488_5   -1614.860073859245
2msa1ma1eda-176_5   -1614.871317831382
2msa1ma1eda-557_2   -1614.866567786493
2msa1ma1eda-260_7   -1614.863659423451
2msa1ma1eda-475_5   -1614.851422719413
2msa1ma1eda-180_1   -1614.929874355086
2msa1ma1eda-349_4   -1614.874784370554
2msa1ma1eda-296_3   -1614.87559676018 
2msa1ma1eda-35_10   -1614.886276672858
2msa1ma1eda-483_1   -1614.919143973912
2msa1ma1eda-144_7   -1614.866471488183
2msa1ma1eda-300_9   -1614.868298788124
2msa1ma1eda-447_7   -1614.860605616723
2msa1ma1eda-252_5   -1614.849466488806
2msa1ma1eda-370_2   -1614.881940038449
2msa1ma1eda-298_11  -1614.858498360472
2msa1ma1eda-370_11  -1614.867578136573
2msa1ma1eda-557_11  -1614.838804714932
2msa1ma1eda-392_9   -1614.853802041951
2msa1ma1eda-428_7   -1614.877387387377
2msa1ma1eda-91_5    -1614.909503903194
2msa1ma1eda-226_10  -1614.862720837535
2msa1ma1eda-401_10  -1614.873089367491
2msa1ma1eda-25_8    -1614.902409118095
2msa1ma1eda-289_8   -1614.882276721151
2msa1ma1eda-411_1   -1614.922320199231
2msa1ma1eda-204_3   -1614.861017651171
2msa1ma1eda-326_4   -1614.861546168089
2msa1ma1eda-533_6   -1614.832159614072
2msa1ma1eda-112_1   -1614.935660002545
2msa1ma1eda-55_3    -1614.884958416091
2msa1ma1eda-274_8   -1614.884758719448
2msa1ma1eda-548_9   -1614.873298812659
2msa1ma1eda-119_5   -1614.879408684091
2msa1ma1eda-538_2   -1614.856181318751
2msa1ma1eda-10_11   -1614.891576018708
2msa1ma1eda-501_4   -1614.87095647561 
2msa1ma1eda-314_6   -1614.867018929035
2msa1ma1eda-236_1   -1614.933019759276
2msa1ma1eda-423_3   -1614.864391675485
2msa1ma1eda-150_8   -1614.871505204365
2msa1ma1eda-453_8   -1614.874703574599
2msa1ma1eda-67_1    -1614.944982323611
2msa1ma1eda-120_3   -1614.861186243436
2msa1ma1eda-89_4    -1614.84498085717 
2msa1ma1eda-430_6   -1614.872822976273
2msa1ma1eda-225_4   -1614.874327318314
2msa1ma1eda-307_3   -1614.873866139494
2msa1ma1eda-512_1   -1614.917259107004
2msa1ma1eda-377_8   -1614.891648377464
2msa1ma1eda-133_6   -1614.875894108903
2msa1ma1eda-74_4    -1614.88004797036 
2msa1ma1eda-9_10    -1614.904437600143
2msa1ma1eda-441_10  -1614.88906644657 
2msa1ma1eda-266_10  -1614.850352752258
2msa1ma1eda-517_11  -1614.856165284197
2msa1ma1eda-330_11  -1614.862610454611
2msa1ma1eda-291_9   -1614.862527572997
2msa1ma1eda-520_3   -1614.865332195493
2msa1ma1eda-335_1   -1614.928557307604
2msa1ma1eda-217_6   -1614.902012760391
2msa1ma1eda-402_4   -1614.883447902198
2msa1ma1eda-46_6    -1614.8769296525  
2msa1ma1eda-101_4   -1614.871399846621
2msa1ma1eda-550_8   -1614.870891832052
2msa1ma1eda-138_2   -1614.864761874364
2msa1ma1eda-50_11   -1614.887948104365
2msa1ma1eda-148_9   -1614.879231269398
2msa1ma1eda-519_5   -1614.882978221927
2msa1ma1eda-157_2   -1614.862783735081
2msa1ma1eda-424_9   -1614.859783459912
2msa1ma1eda-127_9   -1614.869207646003
2msa1ma1eda-576_5   -1614.866516172852
2msa1ma1eda-363_7   -1614.868944957139
2msa1ma1eda-454_2   -1614.849774600138
2msa1ma1eda-243_11  -1614.84956889785 
2msa1ma1eda-464_11  -1614.869080140669
2msa1ma1eda-278_6   -1614.868456316553
2msa1ma1eda-193_4   -1614.866484426097
2msa1ma1eda-196_11  -1614.857000255121
2msa1ma1eda-490_4   -1614.857348804257
2msa1ma1eda-128_10  -1614.873788790326
2msa1ma1eda-29_6    -1614.902565378479
2msa1ma1eda-285_6   -1614.872223311059
2msa1ma1eda-315_10  -1614.874493022195
2msa1ma1eda-532_10  -1614.873932911627
2msa1ma1eda-203_9   -1614.866604640712
2msa1ma1eda-22_2    -1614.890506128464
2msa1ma1eda-273_2   -1614.85655362724 
2msa1ma1eda-351_5   -1614.875844964345
2msa1ma1eda-544_7   -1614.864229845299
2msa1ma1eda-52_9    -1614.886638379159
2msa1ma1eda-75_10   -1614.878784193215
2msa1ma1eda-368_3   -1614.871014564688
2msa1ma1eda-318_8   -1614.850078073769
2msa1ma1eda-580_1   -1614.904033693376
2msa1ma1eda-395_3   -1614.857513497667
2msa1ma1eda-238_9   -1614.885765602025
2msa1ma1eda-94_9    -1614.873072681316
2msa1ma1eda-582_7   -1614.847822691048
2msa1ma1eda-397_5   -1614.864734549339
2msa1ma1eda-19_2    -1614.908682622781
2msa1ma1eda-67_11   -1614.897014721699
2msa1ma1eda-248_2   -1614.884629909001
2msa1ma1eda-69_9    -1614.914192416446
2msa1ma1eda-353_3   -1614.868338608339
2msa1ma1eda-546_1   -1614.914449014784
2msa1ma1eda-464_6   -1614.863571946046
2msa1ma1eda-271_4   -1614.865966913849
2msa1ma1eda-323_8   -1614.856122960839
2msa1ma1eda-167_6   -1614.86735329093 
2msa1ma1eda-20_4    -1614.897346956732
2msa1ma1eda-499_6   -1614.863417408513
2msa1ma1eda-492_2   -1614.839194935669
2msa1ma1eda-307_11  -1614.883368197905
2msa1ma1eda-520_11  -1614.866314190579
2msa1ma1eda-191_2   -1614.867085440884
2msa1ma1eda-251_10  -1614.881871118462
2msa1ma1eda-476_10  -1614.866871829674
2msa1ma1eda-184_10  -1614.866456178185
2msa1ma1eda-358_7   -1614.861607792347
2msa1ma1eda-243_6   -1614.873592682873
2msa1ma1eda-456_4   -1614.866220792438
2msa1ma1eda-574_3   -1614.867180448392
2msa1ma1eda-361_1   -1614.926640320411
2msa1ma1eda-12_6    -1614.893126774328
2msa1ma1eda-155_4   -1614.877231726423
2msa1ma1eda-589_3   -1614.836780817549
2msa1ma1eda-504_8   -1614.852175313632
2msa1ma1eda-439_4   -1614.876668286847
2msa1ma1eda-80_6    -1614.885323016795
2msa1ma1eda-42_10   -1614.894634826356
2msa1ma1eda-103_2   -1614.859766080807
2msa1ma1eda-470_9   -1614.883780244392
2msa1ma1eda-173_9   -1614.883526814172
2msa1ma1eda-400_2   -1614.872253126817
2msa1ma1eda-522_5   -1614.855582176336
2msa1ma1eda-337_7   -1614.852595081672
2msa1ma1eda-529_1   -1614.913443321191
2msa1ma1eda-505_10  -1614.860518282161
2msa1ma1eda-322_10  -1614.879471527899
2msa1ma1eda-453_11  -1614.895715502381
2msa1ma1eda-274_11  -1614.897090747942
2msa1ma1eda-108_6   -1614.87549005865 
2msa1ma1eda-257_9   -1614.884050153737
2msa1ma1eda-76_2    -1614.886561894664
2msa1ma1eda-305_5   -1614.865766623947
2msa1ma1eda-510_7   -1614.848263964174
2msa1ma1eda-227_2   -1614.861787212915
2msa1ma1eda-573_9   -1614.856337447967
2msa1ma1eda-65_7    -1614.878956787322
2msa1ma1eda-122_5   -1614.870352471665
2msa1ma1eda-234_7   -1614.858610347879
2msa1ma1eda-98_7    -1614.879589258122
2msa1ma1eda-421_5   -1614.868362144281
2msa1ma1eda-503_2   -1614.859683665835
2msa1ma1eda-418_3   -1614.862164827589
2msa1ma1eda-495_8   -1614.853023177774
2msa1ma1eda-196_8   -1614.8706751317  
2msa1ma1eda-468_8   -1614.862552805423
2msa1ma1eda-110_7   -1614.879525710861
2msa1ma1eda-57_5    -1614.899771425619
2msa1ma1eda-354_9   -1614.871859374324
2msa1ma1eda-324_2   -1614.886785200903
2msa1ma1eda-413_7   -1614.869194954381
2msa1ma1eda-206_5   -1614.8759926934  
2msa1ma1eda-508_6   -1614.855057095298
2msa1ma1eda-93_3    -1614.872638914825
2msa1ma1eda-234_11  -1614.863202255827
2msa1ma1eda-413_11  -1614.882450751403
2msa1ma1eda-129_1   -1614.93347992062 
2msa1ma1eda-362_10  -1614.853762392997
2msa1ma1eda-545_10  -1614.873342327202
2msa1ma1eda-71_8    -1614.89480311987 
2msa1ma1eda-372_4   -1614.88052126481 
2msa1ma1eda-567_6   -1614.875034639445
2msa1ma1eda-445_1   -1614.916934055553
2msa1ma1eda-250_3   -1614.86891353286 
2msa1ma1eda-146_1   -1614.936443184069
2msa1ma1eda-220_8   -1614.846474836409
2msa1ma1eda-27_11   -1614.90239516312 
2msa1ma1eda-294_5   -1614.866491254003
2msa1ma1eda-481_7   -1614.845123205461
2msa1ma1eda-38_5    -1614.903882057414
2msa1ma1eda-9_5     -1614.906050045894
2msa1ma1eda-99_10   -1614.875868651399
