Cluster		    H-corr:		G-corr:		    Enthalpi:		Free-Energy:	    Entropy:
1sa1a1eda_20	    0.206957		0.148365	     -947.012677	 -947.071270	    123.319
1sa1a1eda_21	    0.209862		0.151854	     -947.013151	 -947.071159	    122.088
1sa1a1eda_22	    0.208437		0.150690	     -947.013350	 -947.071097	    121.539
1sa1a1eda_23	    0.209350		0.151521	     -947.013081	 -947.070911	    121.713
1sa1a1eda_24	    0.206964		0.149573	     -947.013296	 -947.070687	    120.790
1sa1a1eda_25	    0.208917		0.152353	     -947.013553	 -947.070117	    119.049
1sa1a1eda_26	    0.209100		0.150903	     -947.011722	 -947.069920	    122.487
1sa1a1eda_27	    0.208951		0.152558	     -947.013521	 -947.069915	    118.689
1sa1a1eda_28	    0.209368		0.152256	     -947.012593	 -947.069706	    120.203
1sa1a1eda_29	    0.209057		0.153462	     -947.014097	 -947.069691	    117.009
1sa1a1eda_30	    0.209423		0.149864	     -947.009959	 -947.069518	    125.353
1sa1a1eda_31	    0.209658		0.153303	     -947.013090	 -947.069446	    118.610
1sa1a1eda_32	    0.209930		0.154115	     -947.013611	 -947.069425	    117.472
1sa1a1eda_33	    0.209450		0.150607	     -947.010483	 -947.069327	    123.847
1sa1a1eda_34	    0.209417		0.152621	     -947.012462	 -947.069257	    119.536
1sa1a1eda_35	    0.209030		0.153308	     -947.013187	 -947.068909	    117.277
1sa1a1eda_36	    0.206342		0.145635	     -947.007539	 -947.068246	    127.769
1sa1a1eda_37	    0.207125		0.148740	     -947.009617	 -947.068002	    122.883
1sa1a1eda_38	    0.209348		0.151640	     -947.010130	 -947.067837	    121.456
1sa1a1eda_39	    0.209517		0.150474	     -947.008377	 -947.067420	    124.266
1sa1a1eda_40	    0.209035		0.150814	     -947.009175	 -947.067397	    122.537
1sa1a1eda_41	    0.209334		0.151357	     -947.009343	 -947.067320	    122.022
1sa1a1eda_42	    0.209130		0.152089	     -947.010246	 -947.067288	    120.053
1sa1a1eda_43	    0.206974		0.149548	     -947.009839	 -947.067265	    120.863
1sa1a1eda_44	    0.209115		0.153300	     -947.011039	 -947.066853	    117.472
1sa1a1eda_45	    0.209171		0.153657	     -947.011324	 -947.066837	    116.838
1sa1a1eda_46	    0.209884		0.152312	     -947.009169	 -947.066741	    121.171
1sa1a1eda_47	    0.207790		0.152528	     -947.011410	 -947.066672	    116.309
1sa1a1eda_48	    0.208024		0.152875	     -947.011524	 -947.066672	    116.070
1sa1a1eda_49	    0.209562		0.149170	     -947.005729	 -947.066121	    127.106
1sa1a1eda_50	    0.209126		0.152652	     -947.009324	 -947.065798	    118.858
1sa1a1eda_51	    0.209278		0.152373	     -947.008545	 -947.065450	    119.768
1sa1a1eda_52	    0.209239		0.153541	     -947.009739	 -947.065437	    117.227
1sa1a1eda_53	    0.209701		0.150662	     -947.006373	 -947.065412	    124.257
1sa1a1eda_54	    0.209521		0.153466	     -947.009356	 -947.065411	    117.977
1sa1a1eda_55	    0.209633		0.152467	     -947.008212	 -947.065378	    120.317
1sa1a1eda_56	    0.209161		0.152297	     -947.008490	 -947.065354	    119.680
1sa1a1eda_57	    0.207768		0.151789	     -947.008980	 -947.064958	    117.816
1sa1a1eda_58	    0.208665		0.152666	     -947.008525	 -947.064523	    117.859
1sa1a1eda_59	    0.208447		0.150952	     -947.007020	 -947.064515	    121.008
1sa1a1eda_60	    0.207834		0.151269	     -947.007900	 -947.064464	    119.050
1sa1a1eda_61	    0.209105		0.152698	     -947.007920	 -947.064328	    118.720
1sa1a1eda_62	    0.207365		0.148931	     -947.005852	 -947.064287	    122.986
1sa1a1eda_63	    0.208338		0.152571	     -947.008157	 -947.063924	    117.372
1sa1a1eda_64	    0.209482		0.147900	     -947.002099	 -947.063681	    129.611
1sa1a1eda_65	    0.208027		0.153107	     -947.008625	 -947.063545	    115.589
1sa1a1eda_66	    0.209503		0.149898	     -947.003250	 -947.062855	    125.449
1sa1a1eda_67	    0.209192		0.150694	     -947.003957	 -947.062455	    123.120
1sa1a1eda_68	    0.208071		0.151441	     -947.005707	 -947.062337	    119.187
1sa1a1eda_69	    0.208496		0.153285	     -947.006808	 -947.062019	    116.202
1sa1a1eda_70	    0.207900		0.152359	     -947.005007	 -947.060547	    116.895
1sa1a1eda_71	    0.208775		0.147650	     -946.996409	 -947.057534	    128.648
1sa1a1ma_00	    0.159613		0.106233	     -852.414174	 -852.467554	    112.347
1sa1a1ma_01	    0.157880		0.104936	     -852.412488	 -852.465432	    111.430
1sa1a1ma_02	    0.159997		0.109410	     -852.414465	 -852.465052	    106.469
1sa1a1ma_03	    0.158847		0.107103	     -852.408561	 -852.460306	    108.905
1sa1a1ma_04	    0.159510		0.109596	     -852.408794	 -852.458708	    105.053
1sa1a1ma_05	    0.158145		0.105611	     -852.411844	 -852.464378	    110.567
1sa1a1ma_06	    0.160153		0.107653	     -852.413522	 -852.466021	    110.495
1sa1a1ma_07	    0.158761		0.106333	     -852.408527	 -852.460955	    110.343
1sa1a1ma_08	    0.159622		0.106566	     -852.414347	 -852.467403	    111.666
1sa1a1ma_09	    0.159680		0.108655	     -852.414964	 -852.465990	    107.392
1sa1a1ma_10	    0.158851		0.105755	     -852.406660	 -852.459757	    111.752
1sa1a1ma_11	    0.160036		0.107240	     -852.411926	 -852.464721	    111.118
1sa1a1ma_12	    0.159854		0.106315	     -852.401401	 -852.454941	    112.683
1sa1a1ma_13	    0.159417		0.106872	     -852.410171	 -852.462717	    110.591
1sa1a1ma_14	    0.159234		0.108748	     -852.407401	 -852.457887	    106.258
1sa1a1ma_15	    0.159640		0.107968	     -852.405514	 -852.457186	    108.753
1sa1a1ma_16	    0.160284		0.107464	     -852.412699	 -852.465518	    111.168
1sa1a1tma_01	    0.218442		0.159801	     -930.954945	 -931.013585	    123.419
1sa1a1tma_02	    0.218723		0.160559	     -930.954536	 -931.012700	    122.417
1sa1a1tma_03	    0.218957		0.159705	     -930.951672	 -931.010924	    124.706
1sa1a1tma_04	    0.219575		0.160651	     -930.949735	 -931.008659	    124.016
1sa1a1tma_05	    0.219554		0.161110	     -930.949481	 -931.007925	    123.005
1sa1a1tma_06	    0.219325		0.160790	     -930.946785	 -931.005320	    123.196
1sa1a1tma_08	    0.220035		0.162812	     -930.947683	 -931.004906	    120.436
1sa1a1tma_09	    0.217890		0.160944	     -930.946338	 -931.003284	    119.853
1sa1a1tma_10	    0.217822		0.160717	     -930.946059	 -931.003164	    120.187
1sa1dma1eda_00	    0.269859		0.207298	    -1025.554699	-1025.617259	    131.669
1sa1dma1eda_01	    0.269756		0.207000	    -1025.554348	-1025.617104	    132.082
1sa1dma1eda_02	    0.270166		0.207916	    -1025.554583	-1025.616833	    131.016
1sa1dma1eda_03	    0.269538		0.205751	    -1025.551916	-1025.615703	    134.251
1sa1dma1eda_04	    0.269335		0.204886	    -1025.549213	-1025.613661	    135.643
1sa1dma1eda_05	    0.266059		0.197708	    -1025.545116	-1025.613467	    143.856
1sa1dma1eda_06	    0.269331		0.204029	    -1025.548008	-1025.613310	    137.441
1sa1dma1eda_07	    0.269505		0.203457	    -1025.547170	-1025.613217	    139.008
1sa1dma1eda_08	    0.269174		0.204518	    -1025.548497	-1025.613154	    136.081
1sa1dma1eda_09	    0.270346		0.208889	    -1025.551471	-1025.612928	    129.347
1sa1dma1eda_100	    0.269462		0.204679	    -1025.538148	-1025.602932	    136.348
1sa1dma1eda_101	    0.269459		0.204036	    -1025.537389	-1025.602811	    137.694
1sa1dma1eda_102	    0.269782		0.205867	    -1025.538727	-1025.602642	    134.520
1sa1dma1eda_103	    0.269573		0.205311	    -1025.538027	-1025.602289	    135.252
1sa1dma1eda_104	    0.269518		0.204177	    -1025.536527	-1025.601869	    137.523
1sa1dma1eda_105	    0.269332		0.204045	    -1025.536478	-1025.601764	    137.406
1sa1dma1eda_106	    0.269828		0.203064	    -1025.534914	-1025.601678	    140.516
1sa1dma1eda_107	    0.270140		0.206478	    -1025.537842	-1025.601504	    133.987
1sa1dma1eda_108	    0.268961		0.203325	    -1025.535425	-1025.601061	    138.143
1sa1dma1eda_109	    0.269303		0.206471	    -1025.538090	-1025.600922	    132.240
1sa1dma1eda_10	    0.268820		0.205744	    -1025.549719	-1025.612795	    132.755
1sa1dma1eda_110	    0.270186		0.206499	    -1025.536251	-1025.599938	    134.040
1sa1dma1eda_111	    0.269394		0.204585	    -1025.534969	-1025.599778	    136.403
1sa1dma1eda_112	    0.269217		0.201454	    -1025.531883	-1025.599646	    142.619
1sa1dma1eda_113	    0.269065		0.203679	    -1025.533420	-1025.598806	    137.616
1sa1dma1eda_114	    0.270434		0.207206	    -1025.533582	-1025.596810	    133.075
1sa1dma1eda_115	    0.269506		0.204486	    -1025.530996	-1025.596016	    136.847
1sa1dma1eda_116	    0.269771		0.204870	    -1025.529725	-1025.594626	    136.596
1sa1dma1eda_11	    0.269487		0.205408	    -1025.548400	-1025.612479	    134.866
1sa1dma1eda_12	    0.270080		0.205356	    -1025.547667	-1025.612391	    136.223
1sa1dma1eda_13	    0.269819		0.207082	    -1025.549577	-1025.612313	    132.040
1sa1dma1eda_14	    0.269344		0.204500	    -1025.547358	-1025.612202	    136.476
1sa1dma1eda_15	    0.269396		0.203353	    -1025.546117	-1025.612160	    138.998
1sa1dma1eda_16	    0.269290		0.204573	    -1025.547244	-1025.611961	    136.208
1sa1dma1eda_17	    0.270382		0.206951	    -1025.548442	-1025.611873	    133.501
1sa1dma1eda_18	    0.269592		0.204214	    -1025.546456	-1025.611834	    137.600
1sa1dma1eda_19	    0.268177		0.203949	    -1025.547580	-1025.611808	    135.179
1sa1dma1eda_20	    0.269392		0.204808	    -1025.547212	-1025.611796	    135.929
1sa1dma1eda_21	    0.268214		0.204278	    -1025.547662	-1025.611597	    134.564
1sa1dma1eda_22	    0.266040		0.202278	    -1025.547766	-1025.611528	    134.198
1sa1dma1eda_23	    0.266182		0.202171	    -1025.547393	-1025.611404	    134.723
1sa1dma1eda_24	    0.270281		0.206946	    -1025.547657	-1025.610991	    133.299
1sa1dma1eda_25	    0.270052		0.205399	    -1025.546234	-1025.610886	    136.073
1sa1dma1eda_26	    0.269135		0.204373	    -1025.546038	-1025.610800	    136.303
1sa1dma1eda_27	    0.269611		0.205425	    -1025.546431	-1025.610617	    135.090
1sa1dma1eda_28	    0.268991		0.205413	    -1025.546905	-1025.610483	    133.811
1sa1dma1eda_29	    0.266388		0.201884	    -1025.545925	-1025.610429	    135.760
1sa1dma1eda_30	    0.266608		0.202681	    -1025.546282	-1025.610209	    134.545
1sa1dma1eda_31	    0.269711		0.204425	    -1025.544917	-1025.610204	    137.407
1sa1dma1eda_32	    0.266029		0.201861	    -1025.545961	-1025.610128	    135.052
1sa1dma1eda_33	    0.266492		0.201894	    -1025.545503	-1025.610101	    135.958
1sa1dma1eda_34	    0.266709		0.202030	    -1025.545380	-1025.610059	    136.129
1sa1dma1eda_35	    0.268415		0.205635	    -1025.547249	-1025.610029	    132.131
1sa1dma1eda_36	    0.266645		0.202538	    -1025.545891	-1025.609997	    134.923
1sa1dma1eda_37	    0.266363		0.201879	    -1025.545449	-1025.609933	    135.719
1sa1dma1eda_38	    0.270242		0.205026	    -1025.544647	-1025.609863	    137.258
1sa1dma1eda_39	    0.268447		0.205697	    -1025.547040	-1025.609790	    132.068
1sa1dma1eda_40	    0.266518		0.203116	    -1025.545945	-1025.609347	    133.440
1sa1dma1eda_41	    0.268466		0.205427	    -1025.546294	-1025.609332	    132.676
1sa1dma1eda_42	    0.268742		0.203548	    -1025.544090	-1025.609284	    137.213
1sa1dma1eda_43	    0.269653		0.204663	    -1025.544224	-1025.609213	    136.782
1sa1dma1eda_44	    0.270072		0.205728	    -1025.544709	-1025.609054	    135.425
1sa1dma1eda_45	    0.269697		0.205580	    -1025.544935	-1025.609052	    134.944
1sa1dma1eda_46	    0.266752		0.202886	    -1025.545180	-1025.609045	    134.416
1sa1dma1eda_47	    0.269124		0.205283	    -1025.545167	-1025.609008	    134.365
1sa1dma1eda_48	    0.268516		0.205520	    -1025.545977	-1025.608974	    132.587
1sa1dma1eda_49	    0.270369		0.209027	    -1025.547417	-1025.608759	    129.105
1sa1dma1eda_50	    0.269238		0.203463	    -1025.542983	-1025.608757	    138.434
1sa1dma1eda_51	    0.268528		0.205470	    -1025.545640	-1025.608699	    132.717
1sa1dma1eda_52	    0.269607		0.205083	    -1025.544167	-1025.608692	    135.804
1sa1dma1eda_53	    0.269971		0.207042	    -1025.545726	-1025.608656	    132.446
1sa1dma1eda_54	    0.269070		0.206156	    -1025.545739	-1025.608653	    132.413
1sa1dma1eda_55	    0.269675		0.205548	    -1025.544355	-1025.608482	    134.966
1sa1dma1eda_56	    0.269616		0.205856	    -1025.544698	-1025.608458	    134.195
1sa1dma1eda_57	    0.268421		0.204987	    -1025.545022	-1025.608456	    133.507
1sa1dma1eda_58	    0.270201		0.207670	    -1025.545893	-1025.608425	    131.609
1sa1dma1eda_59	    0.268972		0.205414	    -1025.544820	-1025.608378	    133.767
1sa1dma1eda_60	    0.269136		0.205603	    -1025.544831	-1025.608363	    133.716
1sa1dma1eda_61	    0.269901		0.206380	    -1025.544747	-1025.608268	    133.692
1sa1dma1eda_62	    0.269206		0.204875	    -1025.543922	-1025.608252	    135.395
1sa1dma1eda_63	    0.269703		0.204887	    -1025.543248	-1025.608063	    136.415
1sa1dma1eda_64	    0.269711		0.204838	    -1025.543184	-1025.608057	    136.539
1sa1dma1eda_65	    0.269033		0.205232	    -1025.544204	-1025.608005	    134.281
1sa1dma1eda_66	    0.269097		0.205165	    -1025.544059	-1025.607992	    134.557
1sa1dma1eda_67	    0.268360		0.205586	    -1025.545156	-1025.607931	    132.120
1sa1dma1eda_68	    0.269268		0.205414	    -1025.544056	-1025.607909	    134.391
1sa1dma1eda_69	    0.269064		0.202353	    -1025.541123	-1025.607834	    140.405
1sa1dma1eda_70	    0.268738		0.202875	    -1025.541872	-1025.607735	    138.621
1sa1dma1eda_71	    0.269099		0.204050	    -1025.542628	-1025.607677	    136.908
1sa1dma1eda_72	    0.269287		0.206111	    -1025.544463	-1025.607638	    132.964
1sa1dma1eda_73	    0.268167		0.206241	    -1025.545674	-1025.607599	    130.333
1sa1dma1eda_74	    0.268424		0.205279	    -1025.544395	-1025.607541	    132.901
1sa1dma1eda_75	    0.269469		0.202231	    -1025.540089	-1025.607327	    141.513
1sa1dma1eda_76	    0.268825		0.206023	    -1025.544505	-1025.607308	    132.179
1sa1dma1eda_77	    0.268963		0.203953	    -1025.542029	-1025.607039	    136.825
1sa1dma1eda_78	    0.269108		0.205810	    -1025.543677	-1025.606974	    133.221
1sa1dma1eda_79	    0.268457		0.206630	    -1025.545127	-1025.606955	    130.128
1sa1dma1eda_80	    0.269172		0.208054	    -1025.545456	-1025.606573	    128.633
1sa1dma1eda_81	    0.268977		0.204303	    -1025.541863	-1025.606537	    136.119
1sa1dma1eda_82	    0.269640		0.205725	    -1025.542492	-1025.606406	    134.519
1sa1dma1eda_83	    0.267289		0.204564	    -1025.543644	-1025.606370	    132.017
1sa1dma1eda_84	    0.269202		0.204625	    -1025.541607	-1025.606185	    135.916
1sa1dma1eda_85	    0.269779		0.205380	    -1025.541784	-1025.606183	    135.539
1sa1dma1eda_86	    0.269421		0.206426	    -1025.543138	-1025.606132	    132.584
1sa1dma1eda_87	    0.265950		0.200691	    -1025.540835	-1025.606095	    137.350
1sa1dma1eda_88	    0.269568		0.205040	    -1025.541450	-1025.605978	    135.811
1sa1dma1eda_89	    0.269548		0.207459	    -1025.543839	-1025.605928	    130.677
1sa1dma1eda_90	    0.269252		0.204730	    -1025.541018	-1025.605540	    135.797
1sa1dma1eda_91	    0.269001		0.205650	    -1025.542085	-1025.605435	    133.333
1sa1dma1eda_92	    0.266909		0.203409	    -1025.541733	-1025.605233	    133.647
1sa1dma1eda_93	    0.268395		0.205952	    -1025.542435	-1025.604878	    131.422
1sa1dma1eda_94	    0.269169		0.204509	    -1025.540027	-1025.604687	    136.090
1sa1dma1eda_95	    0.269744		0.203130	    -1025.537744	-1025.604359	    140.201
1sa1dma1eda_96	    0.269229		0.202336	    -1025.537367	-1025.604259	    140.786
1sa1dma1eda_97	    0.270166		0.206624	    -1025.540639	-1025.604181	    133.736
1sa1dma1eda_98	    0.267790		0.206144	    -1025.542286	-1025.603932	    129.746
1sa1dma1eda_99	    0.269122		0.204096	    -1025.538729	-1025.603756	    136.861
1sa1dma1tma_01	    0.278120		0.211877	    -1009.486561	-1009.552804	    139.419
1sa1dma1tma_02	    0.278225		0.213278	    -1009.486454	-1009.551402	    136.693
1sa1dma1tma_03	    0.278266		0.213455	    -1009.486212	-1009.551024	    136.408
1sa1dma1tma_04	    0.278232		0.213873	    -1009.486621	-1009.550980	    135.455
