#CLUSTER  dG_298.15K_[Eh] dH_298.15K_[Eh] dS_298.15K_[Eh/K]
1b1dma4sa -3631.772137608074  -3631.675857027151  0.0003229266507552183 
3am1b4sa  -3666.3283955820234 -3666.2312396999923 0.00032586242506164805
3am5sa    -3666.7744173907868 -3666.6751227691584 0.0003330357928160469 
1b1gd4sa  -3701.94753525474   -3701.853311207097  0.0003160290043375648 
4am1b4sa  -3722.8106522472713 -3722.7089852098866 0.00034099291425202584
4am5sa    -3723.2621087737343 -3723.156001664328  0.00035588498878510734
1b2dma4sa -3766.686882496654  -3766.5820097016276 0.00035174507807131817
5am1b4sa  -3779.28168717448   -3779.17818362621   0.00034715260194529167
5am5sa    -3779.748259461216  -3779.6418215214294 0.0003569945993170816 
5am1p5sa  -3780.113922321118  -3780.0044974118887 0.00036701294391872487
5gd1p4sa  -3823.564825332367  -3823.431070915991  0.0004486145107348412 
6am5sa    -3836.2180991217333 -3836.1067078929213 0.0003736080121137577 
6am1p5sa  -3836.602773565315  -3836.4906398419007 0.00037609835121584607
1b3dma4sa -3901.5841263572756 -3901.468057723895  0.0003892961039096204 
1b2gd4sa  -3907.013607473037  -3906.9097582209906 0.0003483120980950215 
1b3gd4sa  -4112.082074915393  -4111.96281954043   0.00039998448754860255
1b4gd4sa  -4317.152551964701  -4317.023126543733  0.0004340949889919051 
3am1b5sa  -4365.806226581725  -4365.69417387199   0.0003758266300045951 
4am1b5sa  -4422.2870772733395 -4422.171680772871  0.00038704175907814775
4am6sa    -4422.732431697254  -4422.616677475544  0.0003882415620005525 
5am1b5sa  -4478.7653366964505 -4478.647525295478  0.0003951413750561915 
5am6sa    -4479.22180414155   -4479.101767706758  0.000402604175055232  
6am1b5sa  -4535.243804264271  -4535.123102065339  0.00040483715892305225
6am6sa    -4535.70876457997   -4535.584460236841  0.00041691880975455335
6am1p6sa  -4536.07343755599   -4535.94535850869   0.0004295792295761687 
