#CLUSTER      ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
4am4sa        -94.0825150217861       -173.05547748017125     -264.8766139812925       -188.4265576680191
5am3msa1p     -96.47939652565401      -173.820799108973       -259.40433534468656      -186.07089301975066
5am2msa1p1sa  -98.00300226610852      -175.25803410663502     -259.11464645480027      -187.67298849928193
2am1b1msa3sa  -98.3777786011342       -172.20118317450397     -247.60491220269398      -183.34728006552905
4am2msa1p1sa  -98.8396128040622       -165.50721773813711     -223.6042426098209       -177.39648368954659
3am1b3msa1sa  -101.20574210461928     -187.76071173598757     -290.3067906483151       -201.79855134309037
4am1msa1p2sa  -101.93491874216124     -169.11154949269257     -225.31152356405556      -181.2549732812913
3am1b3sa      -102.02492189803161     -174.96156366704963     -244.63069518345276      -187.96408243454061
5am4msa1p     -102.12461839348543     -192.78383302982547     -304.0724958452254       -206.55392312895128
4am1p3sa      -102.27605402539484     -167.82819136907347     -219.8629459781153       -179.86792056984268
3am1b2msa2sa  -106.52947685867548     -191.02567481866572     -283.4016366261143       -204.86444817075972
2am1b4sa      -107.44050981942564     -182.9098437963985      -253.12538647366318      -192.6708062349353
5am1msa1p2sa  -109.80912691168487     -186.42132345517166     -256.9585663038449       -199.99853294587228
4am4msa1p     -110.29837076284457     -192.11257801498869     -274.4061957139859       -205.15166614538612
3am1b1msa3sa  -110.40186734288        -195.5810172392521      -285.6922686447946       -209.44373163348064
5am1p3sa      -112.30382867506705     -188.65631740004756     -256.0875020113119       -202.73323996528052
4am3msa1p1sa  -116.46871092292713     -198.42270153627032     -274.87503140499155      -211.60984419099987
4am2msa1p2sa  -118.17332466703374     -200.96259785676375     -277.67658289387805      -213.38802956230938
4am1msa1p3sa  -118.56108950939961     -200.16951907263137     -273.7160139639737       -212.6671152105555
4am1p4sa      -118.74930115160532     -198.35643584257923     -267.00363807226927      -211.04031870304607
3am1b4sa      -120.56105560576543     -207.1491637560539      -290.41793778424153      -221.49830145970918
5am3msa1p1sa  -132.23891870124498     -225.69235670292983     -313.4443669338019       -241.87600299343467
5am2msa1p2sa  -133.81381200242322     -226.1846268842928      -309.8132311975731       -242.27750325831585
5am1p4sa      -134.46763054304756     -224.48608660814352     -301.92338106620366      -240.68680574302562
5am1msa1p3sa  -134.54585389769636     -225.43118318729103     -304.8308881083846       -241.35447019012645
