#CLUSTER      dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
3am1msa2sa    -2231.8914362561854  -2231.812264475643   0.00026554345309890033  -2232.102143219365
3am1msa1p2sa  -2232.271036173764   -2232.19006618923    0.00027157465884322933  -2232.495001497996
4am2msa1sa    -2252.431093686256   -2252.3453509426713  0.0002875825711404283   -2252.70089285239
4am2msa1p1sa  -2252.8327397977578  -2252.7466006946393  0.00028891196752870086  -2253.118244996231
3am3sa        -2267.8266741369844  -2267.7492920195727  0.00025954089355188103  -2268.018016425864
3am1p3sa      -2268.1860967923717  -2268.106620453534   0.00026656494663106526  -2268.387847608373
5am3msa1p     -2273.3714333432386  -2273.278302843814   0.0003123612256419179   -2273.712661052507
4am1msa2sa    -2288.3572975427396  -2288.271467459286   0.00028787551049287333  -2288.603007278708
4am1msa1p2sa  -2288.7562696587033  -2288.6730949181606  0.0002789694467301937   -2289.02146061983
5am2msa1p1sa  -2309.292323436951   -2309.2012084655007  0.00030560111169106077  -2309.612145768409
4am3sa        -2324.2978254742334  -2324.21914208132    0.00026390539296796046  -2324.528700190922
4am1p3sa      -2324.675242158233   -2324.5916317658853  0.00028043063004174645  -2324.916148587611
5am1msa1p2sa  -2345.2273647345805  -2345.1373784992406  0.0003018153122232724   -2345.526484362258
5am1p3sa      -2381.1514383099957  -2381.063191369567   0.0002959816885085523   -2381.429409953879
1am1mb3msa    -2710.1637856367965  -2710.0804664352013  0.00027945397147323767  -2710.393672497648
1am1b3msa     -2746.097707211473   -2746.0156611576886  0.0002751838127917485   -2746.304554360041
2am1mb3msa    -2766.6384501532343  -2766.549822350324   0.0002972591075332094   -2766.905608616004
1am1b2msa1sa  -2782.0302704742844  -2781.9511043649763  0.00026552443168908785  -2782.216224186713
2am1b3msa     -2802.575065031071   -2802.4891537825897  0.0002881477393303912   -2802.821174583558
1am1b1msa2sa  -2817.961660948343   -2817.883102513152   0.00026348628271178975  -2818.124943418308
3am1mb3msa    -2823.103935181756   -2823.0103676542     0.0003138270251733856   -2823.407759104
3am4msa       -2823.5659376252765  -2823.4687773043447  0.0003258773132019984   -2823.876269712217
2am1b2msa1sa  -2838.503642709327   -2838.4190828157184  0.00028361527288130943  -2838.728098187481
1am1b3sa      -2853.888682484659   -2853.8117622938394  0.00025799158416924954  -2854.029852931685
3am1b3msa     -2859.0387635133943  -2858.946401925529   0.0003097822836329633   -2859.32039742178
3am3msa1sa    -2859.5306563362637  -2859.439157453905   0.0003068887551846333   -2859.825828875931
2am1b1msa2sa  -2874.435753461065   -2874.3523979265196  0.00027957583278752195  -2874.637216168847
4am4msa       -2880.0437172245115  -2879.9438961015826  0.00033480168683165814  -2880.39476211398
4am4msa1p     -2880.462910845243   -2880.3627929869567  0.00033579694209619096  -2880.829013941028
