#CLUSTER       ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
2am1dma2sa     -44.82902686018497      -92.21574545186013      -158.93583294256524      -100.47413341561332
2sa2tma        -46.38646137295291      -83.30647092225263      -123.83031879719144      -91.65206535003381
2mea2sa        -46.512950471718796     -84.94781914434861      -128.911181193048        -92.42893790942617
3ma2sa         -46.59257339441683      -92.92983387876302      -155.4159332030617       -101.63515954627655
1eda3sa        -46.78581621591002      -85.49941047700122      -129.84603139807425      -91.73625366273336
2am3sa         -47.162980204680935     -93.01067282352597      -153.7739145362601       -100.81028489023447
1dma4sa        -47.61988694523461      -98.36161452136002      -170.18858821414295      -106.27536263223737
2dma2sa        -49.89847319689579      -86.60214723041281      -123.10472592130253      -94.31892423494719
2am2dma2sa     -50.516303464304656     -107.20313665864524     -190.12857016394958      -118.1626335066976
4ma2sa         -51.456916606402956     -109.60821062303148     -195.0403958303143       -119.88302698126063
1dma5sa        -53.1930143549107       -117.51229759305716     -215.7279330468416       -126.7227279804647
1am2dma2sa     -53.33339813409839      -99.70599358261097      -155.53444725251285      -109.04677148594055
1am1dma3sa     -55.19614733220078      -103.37083663837984     -161.5786996686725       -112.28888307861052
1put3sa        -56.37165711610578      -98.16923613636754      -140.18976696389612      -105.5442839867901
2put2sa        -56.47111193474848      -99.43511455389671      -144.10197088434606      -107.32708276016638
3dma2sa        -56.76468229095917      -106.0970512710046      -165.4615763206445       -115.32702814671211
2ma3sa         -57.392245683353394     -106.30086102359928     -164.0402996480156       -114.96093825274147
2am4sa         -57.39469367195852      -117.97629071283154     -203.19167211375316      -127.92887308285572
1eda4sa        -59.86907332506962      -114.90821888740174     -184.60219876668017      -123.55888671963476
4dma2sa        -60.73369287827518      -121.87461515865289     -205.06765816007214      -132.10025236196816
1am3dma2sa     -60.987511160667054     -120.5848594836425      -199.8904857388181       -132.23855446232483
3am3sa         -61.381972482195124     -117.99269016296603     -189.87327748054034      -128.84753979672678
2am5sa         -62.152063159737736     -135.23350200615823     -245.1163469610602       -146.10225540958345
2dma3sa        -63.90349278738722      -113.67475826502778     -166.93364238839774      -123.28643119195476
1am1dma4sa     -65.05967006925493      -126.58782832813449     -206.3664539965452       -136.62838598457165
2ma4sa         -68.12227291776799      -131.03211099887267     -211.00063082665127      -141.49635653244331
4put2sa        -68.17634482006542      -141.8270970522426      -247.02583341255936      -152.85149294056464
3put2sa        -68.42092556436546      -126.37944141880143     -194.39381470491392      -135.52930588333402
2am1dma3sa     -70.35292383586057      -129.61971971113235     -198.7818073964806       -141.18624379695393
1put4sa        -71.56045359442942      -126.08531229803339     -182.87727219069114      -134.71094784582965
4am3sa         -71.97061072452925      -141.2570841468405      -232.38797055937167      -153.8486026120372
1am2dma3sa     -72.79865654185414      -134.09826247463934     -205.59988573958324      -146.02747292770073
