#CLUSTER               ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1dma1fa2sa2tma         -59.14074701987556      -120.10218652206822     -204.46566997121585      -131.8627192589629
1fa2ma2sa1tma          -60.055471891289926     -121.22841170766333     -205.17504550190893      -131.94772483121778
1fa1ma2sa2tma          -60.12318450710154      -120.2403889890702      -201.63409183994045      -132.0354922953702
1nta2sa3tma            -61.59892806975404      -123.17015794565668     -206.51091690683702      -136.16711687494535
1dma1fa2ma2sa          -61.795037284260616     -122.77049326349515     -204.51268146649534      -133.41746110282838
2dma1fa2sa1tma         -63.347228212616756     -124.64317362928705     -205.5876083058453       -135.88378860293597
1dma1fa1ma2sa1tma      -63.813442855826        -125.36571809356974     -206.44734273839134      -136.49425753222022
1ma1nta2sa2tma         -65.23404133188887      -126.61334584382712     -205.8671960836933       -139.17832945191185
2dma1fa1ma2sa          -65.90530878328718      -127.34929036535323     -206.08412403818346      -138.37941333977506
1fa1nta2sa3tma         -65.93107877584407      -139.9837643841165      -248.3739245617662       -153.99324217916
3dma1fa2sa             -66.32603216578718      -128.52314176573418     -208.6101277871748       -139.90007637429517
1dma1nta2sa2tma        -67.09315252685337      -129.26150158778182     -208.51366446658318      -142.42576151710819
2ma1nta2sa1tma         -67.61224141412822      -128.54718618978222     -204.37680622352443      -140.39739346042916
3ma1nta2sa             -69.1966375648044       -130.35810003324877     -205.13655028754442      -141.6918582295766
1dma1ma1nta2sa1tma     -69.95890193198284      -131.05216869524156     -204.90782077167458      -143.10476506855048
1fa1ma1nta2sa2tma      -70.03308980874135      -144.6567234993854      -250.28889381497677      -158.72161671539652
1dma1fa1nta2sa2tma     -70.70345178301795      -144.3298608873447      -246.944186163048        -158.32976355656865
1dma2ma1nta2sa         -71.10867064003833      -132.71208794007543     -206.61887405720216      -144.40265600418206
2dma1nta2sa1tma        -71.23155537059938      -133.70367000809347     -209.53249920413705      -146.3908701432374
1fa1nta2sa4tma         -71.26797362655634      -157.39606518443907     -288.87503457366836      -174.72170879138866
1fa2ma1nta2sa1tma      -72.35582176152093      -144.82095490394568     -243.04924750163386      -157.73869112184912
2dma1ma1nta2sa         -73.629792496562        -135.83487252576742     -208.6368607388887       -147.7841980099911
1fa3ma1nta2sa          -73.99003276415169      -145.68002472666558     -240.4494112453021       -158.62367253319826
1dma1fa1ma1nta2sa1tma  -74.09749362476578      -148.22883426536282     -248.63773483372998      -161.93926259344153
3dma1nta2sa            -74.69620554940775      -135.5487192113651      -204.10033091386413      -147.54585091012996
1dma1fa2ma1nta2sa      -75.19413339509629      -148.89003262470942     -247.1772571847905       -162.16392259846907
2dma1fa1nta2sa1tma     -75.77154698361119      -149.06302268661966     -245.82081402991355      -162.86461353213235
1dma1fa1nta2sa3tma     -76.43060313729802      -162.80044626974268     -289.68587332606097      -179.6284107697429
2dma1fa1ma1nta2sa      -77.02170351566747      -150.8277465713909      -247.546681388698        -164.06638983276207
1fa3sa3tma             -77.29623518435983      -152.13868548726896     -251.0228083274237       -167.1300275241956
1fa1ma1nta2sa3tma      -77.64189043274382      -164.5121940979152      -291.3644261788788       -182.1683510231087
3dma1fa1nta2sa         -78.13922529364936      -152.01546760776546     -247.78213085429084      -165.69158231734764
1dma1fa3sa2tma         -80.49424945606734      -155.37424304775777     -251.14872913587504      -169.82571013187408
1nta3sa3tma            -81.1341129799257       -156.13942123908782     -251.56903659022555      -170.4199460602831
1fa1ma3sa2tma          -81.65352455127868      -155.6419040511537      -248.15824081885003      -170.1505836205033
2ma1nta3sa1tma         -82.42187955205736      -155.98903079084994     -246.74543430890085      -169.06192565399397
1fa2ma1nta2sa2tma      -82.83865258292644      -168.37285343845724     -286.8831153967511       -184.87547564620036
1fa3ma3sa              -83.02778831124306      -155.57933627953753     -243.33908424819106      -168.8605594392866
3ma1nta3sa             -83.61518176528625      -157.27223908808082     -247.04698079134704      -169.39735248801298
1ma1nta3sa2tma         -83.75065473860013      -159.4490796974569      -253.89376139349326      -173.13753115813597
1fa2ma3sa1tma          -83.87673806211387      -157.6334880861541      -247.3813517497367       -171.53057704858657
1dma1fa1ma1nta2sa2tma  -84.04859480689629      -170.71795350578032     -290.6904534606565       -187.2430167295679
1fa3sa4tma             -84.27550581394462      -171.98790400585858     -294.188825061345        -189.56972619256703
2dma1fa3sa1tma         -84.40626494538446      -159.22870477485412     -250.95569287178174      -173.54548391063872
1dma1fa1ma3sa1tma      -84.43128048813378      -158.42257413650805     -248.1680149208671       -172.33129961618397
2dma1fa1nta2sa2tma     -84.83759687616839      -170.4921800008451      -287.28687950695155      -187.44830797539908
1dma1nta3sa2tma        -84.8740742446098       -160.96022960843402     -255.19421554217865      -174.9765829400567
1dma1fa2ma3sa          -85.17115944251418      -159.19930837443098     -248.29162814670212      -172.67668492300436
1dma2ma1nta3sa         -85.26654993579723      -159.10838574171066     -247.6667308607732       -171.60691969119944
1dma1ma1nta3sa1tma     -85.88019114335475      -160.57850487214455     -250.5393718901497       -174.1327308362088
1fa4ma1nta2sa          -85.97644270258024      -169.53539805149194     -280.2581095044136       -184.4055916107027
2dma1fa1ma3sa          -86.16236923541874      -160.43842409877107     -249.12310871517855      -173.71796704060398
1dma1fa2ma1nta2sa1tma  -87.50259930173343      -173.31697314766643     -287.8228202112505       -189.47975255367055
2dma1ma1nta3sa         -87.52861015615053      -161.32798476773314     -247.52431531654784      -174.96467933361419
1fa3ma1nta2sa1tma      -87.68896613012475      -173.31108278826287     -287.1779864445965       -189.1339571110875
2dma1nta3sa1tma        -87.79310224646179      -164.20652406649606     -256.2918726161173       -178.06876586812723
3dma1fa3sa             -88.82131515489891      -163.97595061850734     -252.06988248762184      -177.66910607018508
1dma1fa3ma1nta2sa      -88.97743760002777      -174.33513898716774     -286.2911332787562       -189.74508730263915
3dma1nta3sa            -89.06686563440599      -164.42251376784407     -252.7440822862431       -177.86660824669525
2dma1fa1ma1nta2sa1tma  -89.14687766529096      -175.46187475485203     -289.5019187985472       -191.59591593504592
3dma1fa1nta2sa1tma     -89.61329632344132      -176.1219273959141      -290.1513703589859       -192.34013185747608
1fa1ma3sa3tma          -89.82043225894449      -176.96875914681004     -292.2969206379005       -194.39700147649273
1dma1fa3sa3tma         -90.01979735743953      -177.29467058071168     -292.7213591258941       -194.97133351187222
2dma1fa2ma1nta2sa      -90.17701210826635      -176.21014325262513     -288.55653578481065      -192.0101759711979
3dma1fa1ma1nta2sa      -90.5473245200701       -176.0369544174755      -286.733623671549        -192.00870497862343
4dma1fa1nta2sa         -91.69543759175576      -177.96214401710313     -289.3399511153631       -193.71940729685593
2dma1fa3sa2tma         -93.70478136857855      -180.96552704946953     -292.6739751165323       -197.9771155520284
1dma1fa1ma3sa2tma      -93.95420164728421      -181.80413275395404     -294.65011271840956      -198.78148290826357
1fa2ma3sa2tma          -94.10706653955276      -181.1358982012316      -291.89613168489154      -197.50865218354738
1nta3sa4tma            -94.92313862562878      -183.50763744389405     -297.113864894848        -202.17441848636372
1fa4ma3sa              -95.47820178675465      -180.43603662983514     -284.94997431926754      -195.93795218504965
1fa3ma3sa1tma          -96.16906075527368      -181.66841766201833     -286.7662482191681       -198.07024364911194
1dma1fa3ma3sa          -97.29006458376534      -182.3214833671227      -285.1967760644816       -197.83654772676528
1dma1fa2ma3sa1tma      -98.83428979384189      -185.17785582468787     -289.597739496287        -201.13849850736733
3dma1fa3sa1tma         -98.95807436502946      -186.09454277866462     -292.2571471196359       -202.7056317782699
2dma1fa2ma3sa          -99.0688143116422       -185.4401215382386      -289.6907839234309       -201.1578494447749
2dma1fa1ma3sa1tma      -100.38578563298506     -186.77391957734653     -289.7472210113461       -203.4819999506435
1ma1nta3sa3tma         -100.38870612782193     -188.7855338131194      -296.4844128304121       -206.82737343688495
1dma1nta3sa3tma        -100.98950242548017     -190.3818070225534      -299.82325875308334      -208.89929158217274
2ma1nta3sa2tma         -101.71892507348093     -189.93515949274297     -295.87870004855506      -207.2736173007579
4dma1fa3sa             -101.9197335022036      -189.61172929080203     -294.1203950653988       -205.50708001689054
4ma1nta3sa             -102.12186077912338     -188.7878481526859      -290.6791459796053       -204.9071619231254
3dma1fa1ma3sa          -102.6222852054052      -189.87499691476114     -292.64702904375247      -205.6233213080559
2dma1nta3sa2tma        -104.53648617651197     -193.083118174196       -296.98685895703284      -210.77420026538312
1dma1ma1nta3sa2tma     -104.63314664756763     -192.6008485913917      -295.04511804246226      -210.04361998321838
1dma3ma1nta3sa         -106.4373221329879      -193.62457310501486     -292.4274726554471       -209.49997297022492
3ma1nta3sa1tma         -106.49620060178859     -193.4247931890277      -291.55992818124827      -209.84218298636551
1dma2ma1nta3sa1tma     -106.97933378185553     -195.0033968846401      -295.2341542933217       -211.87351423727523
2dma2ma1nta3sa         -107.73341891891323     -195.69050201354548     -295.0095022462924       -211.84830618673004
3dma1nta3sa1tma        -107.73833394677786     -196.53322275738174     -297.81951638692817      -214.10524848585192
2dma1ma1nta3sa1tma     -107.88796178133634     -196.4679545544641      -297.09875154625576      -213.66662024908874
3dma1ma1nta3sa         -108.69665428972803     -196.68598204595037     -295.11765137146233      -213.0269675361924
4dma1nta3sa            -109.51568300439976     -198.1610250044614      -297.3179339270214       -214.92811701493338
