#CLUSTER          ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1dma1pxml1sa      -18.12114044680493      -41.205497213755734     -77.42531198019833       -45.81082953233272
1fa1mf1sa1tma     -18.307833757527987     -53.43243135015655      -117.80847758769092      -59.21813330332225
1am1fa1pxml1sa    -18.438745525840204     -51.83294894627761      -112.00470709542871      -57.50568502082024
1dme1fa1sa1tma    -19.005318699681084     -52.40901182957168      -112.03653573673357      -58.706539519815124
1am1fa1ml1sa      -19.32130764151225      -52.04450077028014      -109.75412754890542      -57.61396066338057
1fa1ma1sa         -19.387849955062848     -41.89221214019926      -75.4800006208844        -45.768497050506994
1etox1fa1sa1tma   -19.600478228458087     -53.55287362278614      -113.8768921497219       -59.48790060785541
1acal1fa1sa1tma   -19.835325173145975     -54.05859527135908      -114.78541035740062      -60.11703323326947
1fa1ma1mf1sa      -20.084014575113542     -53.7444551634253       -112.89767093147594      -59.38682004035218
1fa1sa1tma        -20.481403379744734     -43.34117794343911      -76.67205957972877       -47.486827922504744
1acan1dma1sa      -20.62010042386828      -44.77654524508398      -81.02111293366784       -49.25636818486964
1acan1am1fa1sa    -20.72857347363606      -54.963764817337506     -114.8253944111089       -60.2988464544178
1dme1fa1ma1sa     -20.78771788062295      -53.60836180514889      -110.08097911959115      -59.22898107313085
1dma1fa1mf1sa     -20.80300490418449      -55.40302633465035      -116.04904051786454      -61.06365602143342
1acon1fa1sa1tma   -21.117626262639533     -56.07798286031175      -117.25761059078292      -61.98997281245829
1etox1fa1ma1sa    -21.176270369964186     -54.140563909255434     -110.56278228858017      -59.775273262290284
1fa1ml1sa1tma     -21.23966307080991      -54.911396942610736     -112.93554879025984      -61.19454498960113
1acon1fa1ma1sa    -21.48008620989276      -55.90023030055454      -115.44572896421337      -61.40074260102119
1acal1dma1fa1sa   -21.539444826776162     -55.57337768189609      -114.15037013302607      -61.28758234955603
1fa1pxml1sa1tma   -21.931779379650834     -57.289722643370624     -118.59112280222307      -63.65473325153289
1am2fa1sa         -21.98363372933818      -54.708515951933805     -109.75979279781092      -59.956962112511974
1acal1fa1ma1sa    -22.13132509641582      -58.69743062154157      -122.64331888353198      -65.82102433370892
1acon1dma1fa1sa   -22.252834231592715     -56.77864195103757      -115.80012651149671      -62.52235765272053
1fa1ma1pxml1sa    -22.559252980921883     -57.292096494697034     -116.49452796837684      -63.320068457047455
1dma1dme1fa1sa    -22.64950374874752      -56.822359005804174     -114.61631815251732      -62.57691401842749
1dma1fa1sa        -22.89460440527182      -45.188923553796485     -74.77551282414899       -49.298854530614335
1dma1etox1fa1sa   -22.931295133195817     -56.97334838588722      -114.17760607988943      -62.70836397464154
1fa1ma1ml1sa      -22.940471860289108     -56.68402601138223      -113.17643518729616      -62.557934688345995
1acan1fa1sa1tma   -23.495186415544595     -59.631864116570796     -121.20301090404831      -65.78440438814869
1dma1fa1pxml1sa   -23.935927774000447     -59.56716914323624      -119.50776914021702      -65.54340307589155
1dma1fa1ml1sa     -24.219127641816158     -58.59101653599646      -115.28388024183565      -64.41473225486698
2fa1sa1tma        -24.76227156368259      -58.88542682565458      -114.44962355166265      -64.87571541137004
1acan1fa1ma1sa    -25.082913112652022     -60.28413493401604      -118.06547650974798      -65.90766618296038
2fa1ma1sa         -25.97423369612079      -59.753075977321714     -113.2947921555652       -65.33071294205729
1acan1dma1fa1sa   -26.829921727417968     -62.48146706924308      -119.57586899856433      -68.37400133855408
1am3fa1sa         -27.081658479874022     -72.45214639004553      -152.17336210019124      -79.18467184243491
1dma2fa1sa        -28.227360856195446     -63.05967733374564      -116.82816192392012      -68.59153592103394
3fa1sa1tma        -28.550587635065312     -73.97619284786924      -152.35822643861854      -81.61600324917526
3fa1ma1sa         -31.16904718085425      -77.5942940331297       -155.71104092634218      -84.57591745571699
1dma3fa1sa        -31.818553079268895     -78.30198742594803      -155.90620273891204      -85.71860405808548
2am3fa1sa         -32.05216536845546      -88.0830074956757       -187.92836534315296      -95.98984336486319
1am3fa1sa1tma     -35.47657867711678      -93.06494859982922      -193.15233916743406      -102.01258779175987
3fa1sa2tma        -35.8122673984908       -94.0519916061603       -195.33699214332538      -103.80163222798728
1am3fa1ma1sa      -36.23509656364331      -93.78214468329679      -193.0137451605044       -102.1216429186752
1am3fa2sa         -37.44546240416821      -95.37535103422124      -194.2977985252453       -103.79683986201417
3fa2sa1tma        -37.471814198986976     -98.56859761544911      -204.91961568515273      -107.27018392579339
1am1dma3fa1sa     -39.13259182893671      -96.8698339863331       -193.65165908880743      -105.52532950561726
3fa1ma1sa1tma     -39.40028661226097      -97.84033892692241      -196.0088959068292       -107.00210598447302
1dma3fa1sa1tma    -39.77415321259468      -98.57524496088445      -197.21982810083412      -108.16440833067463
3fa2ma1sa         -39.849670403811615     -98.31548691290664      -196.0953094387088       -106.92047549976269
3fa1ma2sa         -41.479093827540055     -100.316341796075       -197.3410966580131       -109.17428040946834
1dma3fa2sa        -42.09392804384697      -101.82861805299763     -200.35113201237158      -110.69747855619062
1dma3fa1ma1sa     -42.70257801254047      -101.35751229536254     -196.72961355944886      -110.3043455418665
2dma3fa1sa        -42.84539495408535      -101.83838954666862     -197.8634733941393       -111.09862992883427
2am3fa2sa         -52.88648697419558      -122.08788950007875     -232.10264137466686      -133.34652828949038
3fa2sa2tma        -53.809428666107124     -125.47819700217224     -240.37822685270828      -138.32711774177733
1am3fa2sa1tma     -55.50810190998891      -125.66960146556085     -235.32282259204888      -137.42123357793025
1am3fa1ma2sa      -57.370395373087376     -127.60674048156943     -235.57385580593655      -139.15116660413332
3fa1ma2sa1tma     -58.61026864264568      -130.12676562600245     -239.8675062322835       -142.05158160340216
1dma3fa2sa1tma    -58.760012258411734     -131.68702741757443     -244.59840737552096      -144.21920023117855
1am1dma3fa2sa     -59.54070016823243      -129.82658176904079     -235.74000201550774      -141.565563336364
3fa2ma2sa         -61.67146057332866      -133.32609430141747     -240.3308191452827       -145.0276038115844
2dma3fa2sa        -62.96999949065503      -134.67997305875178     -240.5164298780518       -147.00383766379673
1dma3fa1ma2sa     -63.30825207126327      -135.0280580810504      -240.54940804878564      -147.03762506111525
