#CLUSTER          dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
2dma1ica          -7718.00788285885    -7717.9489583188515  0.0001976338755659903   -7718.177314895113
1isa1ma1tma1w     -7719.255196789714   -7719.191294529715   0.0002143292302532283   -7719.44167073048
1isa2tma          -7721.292747464524   -7721.230801044523   0.00020776931074962268  -7721.511917270344
1ica1nta          -7728.903257225984   -7728.856632215984   0.00015638104980714406  -7728.914752555062
1isa1nta1w        -7730.169286566967   -7730.1196124169655  0.00016660791547878586  -7730.20121928305
1fa1ica1ma        -7733.515536979225   -7733.461434189225   0.00018146164682206943  -7733.599679178515
1fa1isa1ma1w      -7734.763727670316   -7734.705724940316   0.00019454210967633745  -7734.865619753292
1fa1isa1tma       -7736.807727938502   -7736.751726648501   0.00018782928056347478  -7736.942247477711
2dma1isa1ma       -7738.557276246945   -7738.489303266943   0.00022798245849404663  -7738.783512416145
1isa1ma1nta       -7749.4860136516545  -7749.431884451655   0.00018155022639610937  -7749.557042256866
2am1fa1ica        -7750.797181462169   -7750.741475332168   0.00018683927553245013  -7750.889943844798
1fa1isa2ma        -7754.072881078182   -7754.011318888182   0.00020648056347476106  -7754.214652064459
1am1dma1fa1isa    -7754.085670402512   -7754.025431662512   0.00020204172396444744  -7754.226108272434
1dma1ica1ma1w     -7755.191609951282   -7755.129960111282   0.00020677457655542516  -7755.355967787968
1dma1ica1tma      -7757.235850125064   -7757.174895995064   0.00020444115378165354  -7757.431251920692
2am1isa1nta       -7766.770817730459   -7766.71324123046    0.00019311252725138356  -7766.849063770717
1am1fa1ica1w      -7770.709889498505   -7770.655081418505   0.00018382720107328526  -7770.790628053205
1dma1fa1ica       -7772.749057505011   -7772.69267247501    0.0001891163172899547   -7772.86070528954
1dma1fa1isa1w     -7774.015039606155   -7773.949793646155   0.00021883598859634415  -7774.136311388799
1ica1tma2w        -7775.113636448658   -7775.054293128657   0.0001990384705685058   -7775.266183855179
1am1ica1nta       -7785.419319667445   -7785.368387757445   0.0001708264296495053   -7785.468694987029
1am1isa1nta1w     -7786.682982596572   -7786.6260609665715  0.00019091604896863997  -7786.748177512813
1dma1isa1nta      -7788.719696193458   -7788.663161613459   0.0001896179104477612   -7788.819179807758
1am1fa1ica1ma     -7790.019802310348   -7789.958919430348   0.00020420218011068256  -7790.137223597864
1fa1ica2w         -7790.613435558996   -7790.5582640689945  0.0001850460506456482   -7790.67930568514
1dma1fa1isa1ma    -7793.309406726828   -7793.246538156828   0.00021086221700486333  -7793.478147174275
1am1fa1isa1tma    -7793.313717695344   -7793.250326745343   0.0002126142545698474   -7793.481976564647
1ica1ma1tma1w     -7794.4268540287     -7794.3634970587     0.0002125003186315613   -7794.618220604926
1ica2tma          -7796.469852094447   -7796.406670784446   0.00021191115210464535  -7796.691947438002
1ica1nta1w        -7805.324530090464   -7805.270920990464   0.000179805802448432    -7805.356756303068
1am1isa1ma1nta    -7805.996136064648   -7805.9352102246485  0.00020434623511655207  -7806.101509117664
1isa1nta2w        -7806.592699423859   -7806.536817633859   0.00018742844205936612  -7806.646313532088
1fa1ica1ma1w      -7809.932055082308   -7809.872852152307   0.000198567600201241    -7810.038228529233
1fa1ica1tma       -7811.9740053264195  -7811.91553245642    0.00019611896696293811  -7812.111135377458
1fa1isa1tma1w     -7813.2478847378325  -7813.179946347834   0.00022786647660573542  -7813.395483250285
2dma1ica1ma       -7813.730728237895   -7813.661565407896   0.00023197326848901562  -7813.960279100149
1isa1ma2tma       -7817.020159257857   -7816.948038757856   0.00024189334227737717  -7817.300268333748
1ica1ma1nta       -7824.652518134492   -7824.598094704493   0.00018253704511152105  -7824.729022997262
1isa1ma1nta1w     -7825.907716338669   -7825.848913158669   0.00019722683213147746  -7826.002429300259
1isa1nta1tma      -7827.949526107267   -7827.891629537266   0.0001941860808317961   -7828.075900459533
1fa1ica2ma        -7829.243536996123   -7829.180124546124   0.00021268639946335737  -7829.388919102832
1am1dma1fa1ica    -7829.251462573782   -7829.188580923783   0.00021090605399966467  -7829.396031505986
1fa1isa1ma1tma    -7832.537922577441   -7832.47093037744    0.00022469297333556934  -7832.732431221581
2dma1fa1isa       -7832.540186505307   -7832.473684065307   0.00022305027670635588  -7832.734272478234
2am1ica1nta       -7841.93991707181    -7841.883423451809   0.0001894805299345967   -7842.02572843603
1isa2ma1nta       -7845.219975726719   -7845.156456596718   0.0002130442059366091   -7845.353361480333
1am1dma1isa1nta   -7845.231330671919   -7845.170220051918   0.00020496605735368105  -7845.366444676695
1dma1fa1ica1w     -7849.1690783469185  -7849.107469216919   0.0002066380345463693   -7849.303010160759
1am1ica1nta1w     -7861.849061396017   -7861.792991666016   0.00018805879590809996  -7861.921236512319
1dma1ica1nta      -7863.888386712928   -7863.8304413529295  0.00019434968975347977  -7863.991319487898
1dma1isa1nta1w    -7865.143633957029   -7865.081176887029   0.00020948207278215664  -7865.265093858575
1dma1fa1ica1ma    -7868.475623632043   -7868.410632682044   0.00021798071440550066  -7868.64846337138
1am1fa1ica1tma    -7868.484982801187   -7868.420503311187   0.0002162652691598189   -7868.657100969256
1dma1fa1isa1tma   -7871.7691138316795  -7871.70051678168    0.0002300756330706021   -7871.992270010421
1am1ica1ma1nta    -7881.172356191663   -7881.112450971662   0.0002009231259433171   -7881.285939259227
1ica1nta2w        -7881.747333904396   -7881.689203154397   0.00019497152440046955  -7881.803099325501
1dma1isa1ma1nta   -7884.457017339658   -7884.392977509658   0.0002147906087539829   -7884.620873271617
1am1isa1nta1tma   -7884.460911201502   -7884.396696721502   0.0002153764212644642   -7884.622054940312
1fa1ica1tma1w     -7888.398575572105   -7888.333972782105   0.00021667881938621498  -7888.558901497389
1ica1ma1nta1w     -7901.080750956917   -7901.020574906917   0.00020183149421432167  -7901.179662196418
1ica1nta1tma      -7903.119183151961   -7903.058772811961   0.00020261727318463866  -7903.248840634751
1isa1nta1tma1w    -7904.370396360817   -7904.306953420815   0.00021278869696461517  -7904.519360987168
2dma1fa1ica       -7907.706154395871   -7907.637297365872   0.00023094761026329027  -7907.905240018431
1fa1ica1ma1tma    -7907.709767327907   -7907.642643017908   0.0002251360389065907   -7907.909499647615
1fa1isa2tma       -7911.001827551125   -7910.930956531123   0.00023770256582257256  -7911.251634555154
1ica2ma1nta       -7920.403985502853   -7920.340648372852   0.0002124337414053329   -7920.545126014659
1am1dma1ica1nta   -7920.408154109268   -7920.3448704492685  0.00021225446922689922  -7920.548427382235
1isa1ma1nta1tma   -7923.687045443474   -7923.620947753474   0.00022169273855441893  -7923.877293880232
2dma1isa1nta      -7923.691355039207   -7923.624641899207   0.0002237569679691431   -7923.88212956119
1dma1ica1nta1w    -7940.313150919428   -7940.25009478943    0.00021149126278718767  -7940.439140872152
1dma1fa1ica1tma   -7946.938452695043   -7946.867603965044   0.00023762780479624353  -7947.164458752642
1am1ica1nta1tma   -7959.6323451352255  -7959.5666428852255  0.00022036642629548887  -7959.799663601434
1dma1ica1ma1nta   -7959.639614122041   -7959.573037612041   0.00022329867516350833  -7959.807580104281
1dma1isa1nta1tma  -7962.92191879513    -7962.852720865129   0.00023209099446587289  -7963.139448568102
1ica1nta1tma1w    -7979.5416285191695  -7979.475064679171   0.00022325621331544524  -7979.693406588847
1fa1ica2tma       -7986.174303411297   -7986.102246381297   0.00024168049639443234  -7986.427396035667
1ica1ma1nta1tma   -7998.855108581423   -7998.787309981422   0.00022739761864833138  -7999.048736988686
2dma1ica1nta      -7998.8748200273485  -7998.8052481673485  0.0002333451282911286   -7999.069588885396
1isa1nta2tma      -8002.148322769238   -8002.076062099238   0.00024236350830119063  -8002.390500232124
1dma1ica1nta1tma  -8038.098072123636   -8038.026220933634   0.0002409901056515177   -8038.3202835641
1isa1msa          -8038.458982663384   -8038.411168923385   0.00016036806976354185  -8038.501722524798
1isa1sa           -8074.444636560832   -8074.397379450832   0.00015850112359550562  -8074.46377260339
1ica1nta2tma      -8077.320061028324   -8077.2474942083245  0.00024339030689250385  -8077.568496276634
1am1isa1msa       -8094.976768256952   -8094.923090376952   0.00018003649169880934  -8095.054418794638
1ica1msa          -8113.622674694265   -8113.573772114265   0.00016402005701827939  -8113.669523873923
1isa1msa1w        -8114.885933378571   -8114.83243349857    0.0001794394767734362   -8114.952570798672
1am1isa1sa        -8130.964228031845   -8130.911053861843   0.00017834707362066076  -8131.019801346007
1isa1ma1msa       -8134.205867849637   -8134.1490608096365  0.0001905317457655543   -8134.313089825339
1ica1sa           -8149.610830369208   -8149.563188299208   0.00015979228576220027  -8149.635004483237
1isa1sa1w         -8150.871414607049   -8150.81907672705    0.00017554210967633745  -8150.915238761444
2am1isa1msa       -8151.493556238636   -8151.4351186586355  0.00019600060372295828  -8151.609596265897
1am1ica1msa       -8170.1457418157825  -8170.090669915782   0.00018471209122924702  -8170.228659222204
1isa1ma1sa        -8170.189304604613   -8170.135122654614   0.00018172715076303873  -8170.275806161309
1am1isa1msa1w     -8171.403901651207   -8171.345870471207   0.00019463753144390407  -8171.507358047499
1dma1isa1msa      -8173.441024973703   -8173.380798573702   0.00020200030186147912  -8173.575184665505
2am1isa1sa        -8187.474357151903   -8187.413362741903   0.00020457628710380686  -8187.564122858445
1ica1msa1w        -8190.044059602329   -8189.98981711233    0.0001819302029179943   -8190.113741028431
1am1isa1ma1msa    -8190.721974938692   -8190.6596648986915  0.0002089888646654369   -8190.864901008884
1isa1msa2w        -8191.3128705070085  -8191.2557103070085  0.00019171625020962605  -8191.40383183947
1am1ica1sa        -8206.13090210846    -8206.077451318459   0.00017927482810665773  -8206.191618654131
1am1isa1sa1w      -8207.386278742564   -8207.326754842563   0.00019964410531611606  -8207.464319680783
1ica1ma1msa       -8209.378432551088   -8209.320250021086   0.00019514519537145735  -8209.489652061216
1dma1isa1sa       -8209.425921005688   -8209.365785435688   0.00020169569008888146  -8209.536500820774
1isa1ma1msa1w     -8210.63292808584    -8210.57103766584    0.00020758148582928056  -8210.763123950275
1isa1msa1tma      -8212.67125786556    -8212.610900815558   0.00020243850410867016  -8212.83371315813
1ica1sa1w         -8226.034516683249   -8225.980443593246   0.00018136203253395943  -8226.079808097438
2am1ica1msa       -8226.662569560141   -8226.602454130141   0.00020162814019788694  -8226.783758179898
1am1isa1ma1sa     -8226.704177056017   -8226.639843216017   0.00021577675666610772  -8226.821833547609
1isa1sa2w         -8227.295839225133   -8227.237161155133   0.00019680721113533455  -8227.361378491525
1isa2ma1msa       -8229.947659141955   -8229.883557311954   0.00021499859131309746  -8230.119088198438
1am1dma1isa1msa   -8229.95581377463    -8229.891059624631   0.00021718648331376823  -8230.125987597461
1ica1ma1sa        -8245.363361825861   -8245.306510685861   0.00019067969143048803  -8245.451904742504
1am1ica1msa1w     -8246.572154609608   -8246.511748829607   0.0002026019788696965   -8246.67862395664
1isa1ma1sa1w      -8246.614441888383   -8246.554210168382   0.00020201814522891162  -8246.722955109892
1dma1ica1msa      -8248.609801978888   -8248.547286318888   0.00020967855106490026  -8248.746500321187
1isa1sa1tma       -8248.657583418317   -8248.597072478316   0.0002029546872379675   -8248.796687467393
1dma1isa1msa1w    -8249.86651933026    -8249.80283301026    0.00021360493040415899  -8250.02501463857
2am1ica1sa        -8262.64944323809    -8262.591326418089   0.00019492476941137014  -8262.748022407975
1am1ica1ma1msa    -8265.894377728999   -8265.830403228998   0.00021457152440046962  -8266.042804571682
1isa2ma1sa        -8265.93031443872    -8265.865199578719   0.00021839631058192182  -8266.077521717465
1am1dma1isa1sa    -8265.935273557787   -8265.871186587787   0.0002149487506288781   -8266.083153297908
1ica1msa2w        -8266.468983557523   -8266.410626227524   0.00019573144390407516  -8266.562017572118
1am1isa1msa1tma   -8269.180380139705   -8269.113086139705   0.00022570518195539165  -8269.377375341872
1dma1isa1ma1msa   -8269.181029276364   -8269.113332746365   0.00022705527419084355  -8269.378443364849
1am1ica1sa1w      -8282.555960129259   -8282.496795709258   0.00019843843702834144  -8282.639560962043
1dma1ica1sa       -8284.598930939052   -8284.53875079905    0.0002018451786013752   -8284.714233529032
1ica1ma1msa1w     -8285.80150522998    -8285.73689460998    0.00021670504779473424  -8285.934350282601
1dma1isa1sa1w     -8285.849131049938   -8285.785635389937   0.00021296548717088712  -8285.984447030394
1ica1msa1tma      -8287.840840278426   -8287.776564258427   0.00021558282743585445  -8288.00639011452
1isa1msa1tma1w    -8289.096056156564   -8289.029669376565   0.00022266235116552078  -8289.280835508876
1am1ica1ma1sa     -8301.876975208706   -8301.813044318706   0.00021442525574375315  -8301.999804039217
1ica1sa2w         -8302.45422540966    -8302.39526764966    0.000197745262451786    -8302.523652962602
1ica2ma1msa       -8305.126044717717   -8305.058073117718   0.0002279778634915311   -8305.30143159322
1am1dma1ica1msa   -8305.128015036114   -8305.061271296114   0.00022385963441220864  -8305.303444376475
1dma1isa1ma1sa    -8305.16367764713    -8305.09575927713    0.00022779932919671315  -8305.337398047242
1am1isa1sa1tma    -8305.167196019687   -8305.100492739688   0.0002237238973670971   -8305.340494946875
1isa1ma1msa1tma   -8308.407311107401   -8308.3373092874     0.00023478725473754828  -8308.631879565166
2dma1isa1msa      -8308.41292342074    -8308.342000950739   0.0002378751299681369   -8308.637825827165
1ica1ma1sa1w      -8321.78766095872    -8321.72456232872    0.00021163384202582593  -8321.89827916672
1ica1sa1tma       -8323.827067553724   -8323.764372663725   0.00021027969143048802  -8323.969725371331
1dma1ica1msa1w    -8325.033175954468   -8324.966352004467   0.00022412862653027003  -8325.194333930973
1isa1sa1tma1w     -8325.079884138608   -8325.013286178606   0.00022337061881603221  -8325.241754154322
1ica2ma1sa        -8341.10220211542    -8341.037872365421   0.0002157630387388899   -8341.255825708628
1am1dma1ica1sa    -8341.11129845115    -8341.04506473115    0.0002221489854100285   -8341.26148926845
1am1ica1msa1tma   -8344.348428423693   -8344.280093103693   0.00022919778634915313  -8344.551565944868
1dma1ica1ma1msa   -8344.359869873884   -8344.289299123886   0.00023669545530773103  -8344.56256956784
1isa1ma1sa1tma    -8344.396840294346   -8344.326754554348   0.0002350687237967466   -8344.597735023512
2dma1isa1sa       -8344.40041892999    -8344.32981330999    0.0002368124434009727   -8344.602046229422
1dma1isa1msa1tma  -8347.643935111942   -8347.570725881944   0.00024554499413047124  -8347.895537324503
1dma1ica1sa1w     -8361.020262844815   -8360.954440284815   0.00022076994801274524  -8361.158170921659
1ica1msa1tma1w    -8364.260418052016   -8364.189592522016   0.00023754999161495894  -8364.446602757782
1am1ica1sa1tma    -8380.343999157454   -8380.277103667455   0.000224368572866007    -8380.524974311238
1dma1ica1ma1sa    -8380.347473943395   -8380.279021793398   0.00022958963608921682  -8380.528489402353
1ica1ma1msa1tma   -8383.578281448521   -8383.50688228852    0.00023947395606238478  -8383.806972359753
2dma1ica1msa      -8383.593432317033   -8383.520066547033   0.00024607003186315614  -8383.82327202145
1dma1isa1sa1tma   -8383.63126954977    -8383.55837788977    0.00024447982559114544  -8383.859557617534
1isa1msa2tma      -8386.87240645044    -8386.79806555044    0.0002493406003689418   -8387.151679902086
1ica1sa1tma1w     -8400.248813630767   -8400.180736460767   0.00022833191346637597  -8400.414131792539
1ica1ma1sa1tma    -8419.576328102656   -8419.506022192656   0.00023580717759517022  -8419.784121036353
2dma1ica1sa       -8419.584201639347   -8419.512731339346   0.00023971256079154788  -8419.79167961751
1dma1ica1msa1tma  -8422.81215606901    -8422.737440859011   0.00025059600872044273  -8423.067666335544
1isa1sa2tma       -8422.858131868428   -8422.78410296843    0.0002482941137011572   -8423.114009847272
1dma1ica1sa1tma   -8458.802739498142   -8458.729200828142   0.00024664990776454804  -8459.036601065918
1ica1msa2tma      -8462.039969352156   -8461.962888452155   0.00025853060539996647  -8462.323074039517
1ica1sa2tma       -8498.03029950496    -8497.954277894958   0.00025497769579070937  -8498.29140407431
1it               -14744.53656880552   -14744.49220134552   0.00014880919000503101  -14744.512367169425
2isa              -14745.802947159613  -14745.75751497961   0.0001523802783833641   -14745.80082393112
1am1it            -14801.048701791042  -14800.99895449104   0.00016685326178098278  -14801.060203872239
1am2isa           -14802.311975210998  -14802.261065130997  0.00017075324501090056  -14802.34517470511
1ip               -14819.701777903447  -14819.655952513447  0.0001536991111856448   -14819.680671659227
1it1w             -14820.961063284609  -14820.91219900461   0.0001638915646486668   -14820.960229735483
1ica1isa          -14820.97215260791   -14820.92483195791   0.00015871423779976522  -14820.972622110135
2isa1w            -14822.22733122403   -14822.17430666403   0.00017784524568170387  -14822.245352663247
1it1ma            -14840.275045313289  -14840.222282563289  0.00017696713063894014  -14840.314367802452
2isa1ma           -14841.539511353172  -14841.483809283172  0.0001868256582257253   -14841.598398435692
2am2isa           -14858.827823604941  -14858.769078144942  0.00019703323830286772  -14858.895035046326
1am1ip            -14876.213655735593  -14876.162194625593  0.00017260144222706693  -14876.228061546268
1am1it1w          -14877.491098886429  -14877.438116016427  0.000177705416736542    -14877.526756010553
1am1ica1isa       -14877.491195600966  -14877.439365940965  0.00017383753144390408  -14877.528846552186
1am2isa1w         -14878.739726559921  -14878.681382089922  0.00019568827771256083  -14878.793996172548
1dma1it           -14879.508046250632  -14879.452829650632  0.00018519738386718094  -14879.574591362358
1dma2isa          -14880.77494410527   -14880.717930325269  0.00019122515512326013  -14880.862271820339
1ip1w             -14896.124806612672  -14896.073943412672  0.00017059600872044276  -14896.12645444598
2ica              -14896.13521288908   -14896.08664301908   0.0001629041757504612   -14896.138350533785
1ica1isa1w        -14897.397579011202  -14897.344875331202  0.00017676900888814357  -14897.420774661465
1it2w             -14897.399712825492  -14897.347050365492  0.000176630756330706    -14897.42300621938
1am2isa1ma        -14898.051304217677  -14897.989638067676  0.0002068292805634748   -14898.146039543937
2isa2w            -14898.651323003302  -14898.5942073933    0.0001915666946168036   -14898.693936241378
1ip1ma            -14915.443987481609  -14915.389618221609  0.00018235539158141878  -14915.486371368817
1it1ma1w          -14916.718957842892  -14916.66272466289   0.00018860700989434848  -14916.782686108361
1ica1isa1ma       -14916.71903297052   -14916.662761630521  0.0001887349991614959   -14916.78270990456
2isa1ma1w         -14917.963241612875  -14917.903305192875  0.00020102773771591483  -14918.046525058768
1it1tma           -14918.74470661615   -14918.68760016615   0.000191535971826262    -14918.838484046735
2isa1tma          -14920.006646246444  -14919.947552296444  0.00019820207949018955  -14920.121577553808
2am1ica1isa       -14934.003496662932  -14933.944518822931  0.00019781264464195875  -14934.074613424944
