Number of files in database_s1.pkl: 18835
Number of files in database_s2.pkl: 18834
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-5
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_III/G...
1sa1msa1ma1eda-100_3   -68.44189072988
1sa1msa1ma1eda-205_4   -68.43857634344
1sa1msa1ma1eda-154_11  -68.47212201276
1sa1msa1ma1eda-281_11  -68.42181296043
1sa1msa1ma1eda-54_4    -68.48734849774
1sa1msa1ma1eda-113_6   -68.45431738417
1sa1msa1ma1eda-90_2    -68.43612657828
1sa1msa1ma1eda-237_6   -68.44425587161
1sa1msa1ma1eda-121_4   -68.45920930364
1sa1msa1ma1eda-66_6    -68.47649255126
1sa1msa1ma1eda-118_2   -68.46555230834
1sa1msa1ma1eda-52_11   -68.48444863367
1sa1msa1ma1eda-195_9   -68.44979586469
1sa1msa1ma1eda-168_9   -68.44145971342
1sa1msa1ma1eda-177_2   -68.44572464218
1sa1msa1ma1eda-171_10  -68.46133000593
1sa1msa1ma1eda-107_9   -68.44362720374
1sa1msa1ma1eda-258_6   -68.45052948154
1sa1msa1ma1eda-223_9   -68.44810313237
1sa1msa1ma1eda-72_9    -68.47903382974
1sa1msa1ma1eda-253_2   -68.44193032648
1sa1msa1ma1eda-77_10   -68.47366010272
1sa1msa1ma1eda-181_6   -68.45090712184
1sa1msa1ma1eda-288_8   -68.42661596102
1sa1msa1ma1eda-205_3   -68.44296077638
1sa1msa1ma1eda-24_8    -68.49265569248
1sa1msa1ma1eda-113_1   -68.48173326445
1sa1msa1ma1eda-275_8   -68.42541992552
1sa1msa1ma1eda-54_3    -68.48351007717
1sa1msa1ma1eda-90_5    -68.45509208729
1sa1msa1ma1eda-237_1   -68.47506839387
1sa1msa1ma1eda-151_8   -68.45973356382
1sa1msa1ma1eda-66_1    -68.50124307408
1sa1msa1ma1eda-121_3   -68.44328128644
1sa1msa1ma1eda-201_11  -68.45927101998
1sa1msa1ma1eda-118_5   -68.45286410793
1sa1msa1ma1eda-30_7    -68.48130175332
1sa1msa1ma1eda-177_5   -68.44108386441
1sa1msa1ma1eda-49_11   -68.48652062138
1sa1msa1ma1eda-261_7   -68.4423302294 
1sa1msa1ma1eda-258_1   -68.47738221974
1sa1msa1ma1eda-145_7   -68.45322415376
1sa1msa1ma1eda-253_5   -68.44341414319
1sa1msa1ma1eda-224_10  -68.44914740213
1sa1msa1ma1eda-181_1   -68.48418045737
1sa1msa1ma1eda-192_4   -68.45074582389
1sa1msa1ma1eda-279_6   -68.43434313396
1sa1msa1ma1eda-284_6   -68.42866501398
1sa1msa1ma1eda-3_6     -68.48039955371
1sa1msa1ma1eda-28_6    -68.48188471575
1sa1msa1ma1eda-156_2   -68.45718692442
1sa1msa1ma1eda-126_9   -68.47296309354
1sa1msa1ma1eda-264_10  -68.42592625265
1sa1msa1ma1eda-202_9   -68.4588917207 
1sa1msa1ma1eda-23_2    -68.46832662307
1sa1msa1ma1eda-8_2     -68.47928473773
1sa1msa1ma1eda-272_2   -68.42782456716
1sa1msa1ma1eda-53_9    -68.48595910414
1sa1msa1ma1eda-224_4   -68.45679131029
1sa1msa1ma1eda-88_4    -68.46119780427
1sa1msa1ma1eda-75_4    -68.47727473927
1sa1msa1ma1eda-132_6   -68.46310009589
1sa1msa1ma1eda-92_11   -68.46356895189
1sa1msa1ma1eda-139_2   -68.44688908416
1sa1msa1ma1eda-241_11  -68.45304206454
1sa1msa1ma1eda-149_9   -68.45204295541
1sa1msa1ma1eda-194_11  -68.44896896415
1sa1msa1ma1eda-216_6   -68.47014543405
1sa1msa1ma1eda-100_4   -68.46008584161
1sa1msa1ma1eda-47_6    -68.48725213929
1sa1msa1ma1eda-275_6   -68.43641400704
1sa1msa1ma1eda-24_6    -68.45649843663
1sa1msa1ma1eda-163_4   -68.47219799624
1sa1msa1ma1eda-288_6   -68.41842307338
1sa1msa1ma1eda-217_11  -68.46990981414
1sa1msa1ma1eda-247_4   -68.44196925658
1sa1msa1ma1eda-151_6   -68.45620835207
1sa1msa1ma1eda-16_4    -68.48390716057
1sa1msa1ma1eda-283_2   -68.41526422918
1sa1msa1ma1eda-4_2     -68.48906555046
1sa1msa1ma1eda-40_2    -68.49035239962
1sa1msa1ma1eda-261_9   -68.44619877524
1sa1msa1ma1eda-30_9    -68.47676755234
1sa1msa1ma1eda-211_2   -68.46029621284
1sa1msa1ma1eda-84_4    -68.45311252134
1sa1msa1ma1eda-232_10  -68.44234646743
1sa1msa1ma1eda-6_10    -68.48136476222
1sa1msa1ma1eda-228_4   -68.45058463111
1sa1msa1ma1eda-159_11  -68.45982393712
1sa1msa1ma1eda-79_4    -68.45801508888
1sa1msa1ma1eda-135_2   -68.43206658317
1sa1msa1ma1eda-145_9   -68.44528322934
1sa1msa1ma1eda-28_8    -68.48346970895
1sa1msa1ma1eda-209_3   -68.43393021485
1sa1msa1ma1eda-119_11  -68.45763364457
1sa1msa1ma1eda-3_8     -68.47021184367
1sa1msa1ma1eda-284_8   -68.42601856247
1sa1msa1ma1eda-272_10  -68.44153184995
1sa1msa1ma1eda-58_3    -68.48466654096
1sa1msa1ma1eda-279_8   -68.42846331108
1sa1msa1ma1eda-61_5    -68.48310829904
1sa1msa1ma1eda-126_7   -68.46772427567
1sa1msa1ma1eda-230_5   -68.45401878387
1sa1msa1ma1eda-97_1    -68.48525289959
1sa1msa1ma1eda-114_5   -68.45639107167
1sa1msa1ma1eda-53_7    -68.47535676985
1sa1msa1ma1eda-202_7   -68.45802067706
1sa1msa1ma1eda-257_11  -68.45401434529
1sa1msa1ma1eda-182_11  -68.47386998376
1sa1msa1ma1eda-186_5   -68.45683669694
1sa1msa1ma1eda-132_8   -68.4506450172 
1sa1msa1ma1eda-254_1   -68.4721456347 
1sa1msa1ma1eda-142_3   -68.47334866447
1sa1msa1ma1eda-149_7   -68.4550796451 
1sa1msa1ma1eda-47_8    -68.48982676141
1sa1msa1ma1eda-266_3   -68.44771453578
1sa1msa1ma1eda-37_3    -68.48702382023
1sa1msa1ma1eda-216_8   -68.46845266582
1sa1msa1ma1eda-84_11   -68.45011926058
1sa1msa1ma1eda-170_1   -68.48169876949
1sa1msa1ma1eda-209_4   -68.44622940946
1sa1msa1ma1eda-21_10   -68.47304013653
1sa1msa1ma1eda-58_4    -68.48038434088
1sa1msa1ma1eda-240_9   -68.44528175528
1sa1msa1ma1eda-61_2    -68.46440617511
1sa1msa1ma1eda-230_2   -68.43561211292
1sa1msa1ma1eda-11_9    -68.4815625158 
1sa1msa1ma1eda-97_6    -68.48385909217
1sa1msa1ma1eda-199_9   -68.44163459694
1sa1msa1ma1eda-199_11  -68.45695185454
1sa1msa1ma1eda-114_2   -68.45074568824
1sa1msa1ma1eda-127_10  -68.44450924973
1sa1msa1ma1eda-164_9   -68.45104015007
1sa1msa1ma1eda-186_2   -68.44156275371
1sa1msa1ma1eda-254_6   -68.4441587099 
1sa1msa1ma1eda-142_4   -68.48014484926
1sa1msa1ma1eda-83_9    -68.45850042093
1sa1msa1ma1eda-269_10  -68.44330196285
1sa1msa1ma1eda-266_4   -68.44741774939
1sa1msa1ma1eda-170_6   -68.43871585104
1sa1msa1ma1eda-102_11  -68.45233804497
1sa1msa1ma1eda-37_4    -68.48438010367
1sa1msa1ma1eda-113_8   -68.44894983863
1sa1msa1ma1eda-275_1   -68.46198546599
1sa1msa1ma1eda-163_3   -68.45866192959
1sa1msa1ma1eda-288_1   -68.45661653103
1sa1msa1ma1eda-24_1    -68.51383925288
1sa1msa1ma1eda-44_11   -68.47705585224
1sa1msa1ma1eda-247_3   -68.44072695613
1sa1msa1ma1eda-66_8    -68.4766453207 
1sa1msa1ma1eda-142_11  -68.47769215502
1sa1msa1ma1eda-237_8   -68.44475782946
1sa1msa1ma1eda-229_10  -68.46028745857
1sa1msa1ma1eda-16_3    -68.46338522718
1sa1msa1ma1eda-151_1   -68.47792728851
1sa1msa1ma1eda-283_5   -68.43192999774
1sa1msa1ma1eda-4_5     -68.47489033136
1sa1msa1ma1eda-168_7   -68.4421219836 
1sa1msa1ma1eda-195_7   -68.45056444846
1sa1msa1ma1eda-40_5    -68.48484223824
1sa1msa1ma1eda-107_7   -68.45811138933
1sa1msa1ma1eda-211_5   -68.45924479916
1sa1msa1ma1eda-61_10   -68.48213697394
1sa1msa1ma1eda-228_3   -68.44318460725
1sa1msa1ma1eda-84_3    -68.43771673822
1sa1msa1ma1eda-258_8   -68.44917238562
1sa1msa1ma1eda-79_3    -68.45090942843
1sa1msa1ma1eda-135_5   -68.44645672263
1sa1msa1ma1eda-167_10  -68.45024076448
1sa1msa1ma1eda-72_7    -68.49169789254
1sa1msa1ma1eda-223_7   -68.46084770347
1sa1msa1ma1eda-181_8   -68.44071676449
1sa1msa1ma1eda-207_10  -68.43998301482
1sa1msa1ma1eda-178_4   -68.45153566959
1sa1msa1ma1eda-185_4   -68.45463206566
1sa1msa1ma1eda-131_9   -68.44996883939
1sa1msa1ma1eda-141_2   -68.43984921703
1sa1msa1ma1eda-265_2   -68.42200283911
1sa1msa1ma1eda-44_9    -68.48449966635
1sa1msa1ma1eda-215_9   -68.46089556768
1sa1msa1ma1eda-34_2    -68.46600959845
1sa1msa1ma1eda-287_9   -68.41992268077
1sa1msa1ma1eda-222_11  -68.44180187612
1sa1msa1ma1eda-149_10  -68.4552568361 
1sa1msa1ma1eda-125_6   -68.46411951994
1sa1msa1ma1eda-62_4    -68.47121684966
1sa1msa1ma1eda-233_4   -68.45169041899
1sa1msa1ma1eda-50_6    -68.47283370361
1sa1msa1ma1eda-117_4   -68.46500308273
1sa1msa1ma1eda-201_6   -68.45072823424
1sa1msa1ma1eda-262_8   -68.44808455711
1sa1msa1ma1eda-43_3    -68.4853423898 
1sa1msa1ma1eda-104_1   -68.48403620584
1sa1msa1ma1eda-212_3   -68.45379305679
1sa1msa1ma1eda-33_8    -68.48269749169
1sa1msa1ma1eda-109_10  -68.45340306355
1sa1msa1ma1eda-87_5    -68.45901069187
1sa1msa1ma1eda-262_11  -68.44145884591
1sa1msa1ma1eda-136_3   -68.45534059935
1sa1msa1ma1eda-71_1    -68.48979188367
1sa1msa1ma1eda-146_8   -68.46338939782
1sa1msa1ma1eda-220_1   -68.47824585401
1sa1msa1ma1eda-219_7   -68.4529537926 
1sa1msa1ma1eda-48_7    -68.47982916488
1sa1msa1ma1eda-276_7   -68.4238187558 
1sa1msa1ma1eda-160_5   -68.44622238465
1sa1msa1ma1eda-27_7    -68.48089958187
1sa1msa1ma1eda-159_3   -68.44685580362
1sa1msa1ma1eda-247_10  -68.44773031375
1sa1msa1ma1eda-129_8   -68.45544201814
1sa1msa1ma1eda-192_10  -68.47242921444
1sa1msa1ma1eda-244_5   -68.45141718181
1sa1msa1ma1eda-15_5    -68.48598390527
1sa1msa1ma1eda-152_7   -68.45656492705
1sa1msa1ma1eda-94_10   -68.45180708211
1sa1msa1ma1eda-280_3   -68.42888848458
1sa1msa1ma1eda-7_3     -68.49159511403
1sa1msa1ma1eda-196_1   -68.47605419444
1sa1msa1ma1eda-104_6   -68.4483695563 
1sa1msa1ma1eda-43_4    -68.48396836206
1sa1msa1ma1eda-212_4   -68.45086010863
1sa1msa1ma1eda-87_2    -68.46647289004
1sa1msa1ma1eda-31_11   -68.48374589944
1sa1msa1ma1eda-71_6    -68.47991294233
1sa1msa1ma1eda-189_10  -68.44618973442
1sa1msa1ma1eda-136_4   -68.45658198584
1sa1msa1ma1eda-220_6   -68.46160214691
1sa1msa1ma1eda-137_11  -68.44686902047
1sa1msa1ma1eda-182_9   -68.47064652005
1sa1msa1ma1eda-110_9   -68.45410293969
1sa1msa1ma1eda-160_2   -68.44416365597
1sa1msa1ma1eda-159_4   -68.45410672849
1sa1msa1ma1eda-14_10   -68.48912500921
1sa1msa1ma1eda-279_11  -68.44196334118
1sa1msa1ma1eda-65_9    -68.47293939078
1sa1msa1ma1eda-244_2   -68.4505310504 
1sa1msa1ma1eda-98_9    -68.4796363627 
1sa1msa1ma1eda-15_2    -68.46999563785
1sa1msa1ma1eda-112_10  -68.44697735689
1sa1msa1ma1eda-234_9   -68.45497546267
1sa1msa1ma1eda-280_4   -68.4266589317 
1sa1msa1ma1eda-7_4     -68.4783275068 
1sa1msa1ma1eda-196_6   -68.45060856695
1sa1msa1ma1eda-54_10   -68.47407252137
1sa1msa1ma1eda-178_3   -68.4392697373 
1sa1msa1ma1eda-108_8   -68.48044018942
1sa1msa1ma1eda-185_3   -68.44775402713
1sa1msa1ma1eda-257_7   -68.45646957842
1sa1msa1ma1eda-141_5   -68.4450089772 
1sa1msa1ma1eda-80_8    -68.45846856088
1sa1msa1ma1eda-265_5   -68.44106699285
1sa1msa1ma1eda-152_10  -68.45272783862
1sa1msa1ma1eda-287_10  -68.42808315949
1sa1msa1ma1eda-34_5    -68.47269957588
1sa1msa1ma1eda-239_11  -68.46115099506
1sa1msa1ma1eda-173_7   -68.45189125139
1sa1msa1ma1eda-71_11   -68.48318404927
1sa1msa1ma1eda-62_3    -68.47459034613
1sa1msa1ma1eda-243_8   -68.44576534466
1sa1msa1ma1eda-125_1   -68.48451010137
1sa1msa1ma1eda-12_8    -68.49415195   
1sa1msa1ma1eda-233_3   -68.44737857915
1sa1msa1ma1eda-94_7    -68.45094264788
1sa1msa1ma1eda-238_7   -68.43819892772
1sa1msa1ma1eda-69_7    -68.46613016634
1sa1msa1ma1eda-117_3   -68.45640028638
1sa1msa1ma1eda-177_11  -68.43952472349
1sa1msa1ma1eda-50_1    -68.51345239359
1sa1msa1ma1eda-167_8   -68.45687348016
1sa1msa1ma1eda-201_1   -68.48166263413
1sa1msa1ma1eda-33_1    -68.51320678457
1sa1msa1ma1eda-174_3   -68.448366447  
1sa1msa1ma1eda-262_1   -68.47270927209
1sa1msa1ma1eda-189_3   -68.44161207038
1sa1msa1ma1eda-121_11  -68.46013041378
1sa1msa1ma1eda-104_8   -68.4373609621 
1sa1msa1ma1eda-146_1   -68.4814513792 
1sa1msa1ma1eda-220_8   -68.45348824773
1sa1msa1ma1eda-250_3   -68.45246481849
1sa1msa1ma1eda-71_8    -68.47774123408
1sa1msa1ma1eda-182_7   -68.46815459234
1sa1msa1ma1eda-269_5   -68.45169485018
1sa1msa1ma1eda-99_10   -68.45963415447
1sa1msa1ma1eda-27_11   -68.48904482572
1sa1msa1ma1eda-38_5    -68.47577068471
1sa1msa1ma1eda-206_5   -68.45524337078
1sa1msa1ma1eda-110_7   -68.4603794323 
1sa1msa1ma1eda-104_10  -68.44297654977
1sa1msa1ma1eda-57_5    -68.48539673234
1sa1msa1ma1eda-129_1   -68.48441158106
1sa1msa1ma1eda-93_3    -68.45504164777
1sa1msa1ma1eda-234_7   -68.4574639397 
1sa1msa1ma1eda-98_7    -68.46993840984
1sa1msa1ma1eda-65_7    -68.47741647236
1sa1msa1ma1eda-122_5   -68.44877827566
1sa1msa1ma1eda-196_8   -68.44571038778
1sa1msa1ma1eda-108_6   -68.47186166106
1sa1msa1ma1eda-227_2   -68.44452336563
1sa1msa1ma1eda-144_10  -68.4728031188 
1sa1msa1ma1eda-257_9   -68.44374701917
1sa1msa1ma1eda-76_2    -68.46279601513
1sa1msa1ma1eda-42_10   -68.47958972743
1sa1msa1ma1eda-80_6    -68.45452248767
1sa1msa1ma1eda-173_9   -68.45612611281
1sa1msa1ma1eda-103_2   -68.44529253643
1sa1msa1ma1eda-191_2   -68.44598967052
1sa1msa1ma1eda-155_4   -68.45350591561
1sa1msa1ma1eda-12_6    -68.48884416283
1sa1msa1ma1eda-161_11  -68.45505820064
1sa1msa1ma1eda-243_6   -68.4435223164 
1sa1msa1ma1eda-248_2   -68.43164085802
1sa1msa1ma1eda-67_11   -68.48605201906
1sa1msa1ma1eda-69_9    -68.47315554206
1sa1msa1ma1eda-238_9   -68.44534998933
1sa1msa1ma1eda-19_2    -68.48793323366
1sa1msa1ma1eda-94_9    -68.45490238111
1sa1msa1ma1eda-20_4    -68.47072991097
1sa1msa1ma1eda-167_6   -68.4599428776 
1sa1msa1ma1eda-271_4   -68.42926955077
1sa1msa1ma1eda-108_1   -68.48695527188
1sa1msa1ma1eda-227_5   -68.45776783115
1sa1msa1ma1eda-131_7   -68.45834571009
1sa1msa1ma1eda-76_5    -68.46784155746
1sa1msa1ma1eda-211_10  -68.46028874797
1sa1msa1ma1eda-80_1    -68.48676653887
1sa1msa1ma1eda-215_7   -68.45119863453
1sa1msa1ma1eda-44_7    -68.48723474836
1sa1msa1ma1eda-103_5   -68.45090931334
1sa1msa1ma1eda-191_5   -68.44889672449
1sa1msa1ma1eda-287_7   -68.42310525214
1sa1msa1ma1eda-12_1    -68.51724369079
1sa1msa1ma1eda-155_3   -68.44058872822
1sa1msa1ma1eda-243_1   -68.47238368098
1sa1msa1ma1eda-59_10   -68.4874865717 
1sa1msa1ma1eda-125_8   -68.47753450774
1sa1msa1ma1eda-234_11  -68.44639349919
1sa1msa1ma1eda-248_5   -68.44290407007
1sa1msa1ma1eda-19_5    -68.48982808424
1sa1msa1ma1eda-167_1   -68.48091734883
1sa1msa1ma1eda-20_3    -68.46881056169
1sa1msa1ma1eda-201_8   -68.47017100725
1sa1msa1ma1eda-50_8    -68.48426699815
1sa1msa1ma1eda-271_3   -68.44011628422
1sa1msa1ma1eda-174_4   -68.46503764661
1sa1msa1ma1eda-19_10   -68.47404031929
1sa1msa1ma1eda-33_6    -68.46861437317
1sa1msa1ma1eda-262_6   -68.4537346885 
1sa1msa1ma1eda-189_4   -68.4413458919 
1sa1msa1ma1eda-146_6   -68.46392938792
1sa1msa1ma1eda-250_4   -68.45015950651
1sa1msa1ma1eda-48_9    -68.48218803917
1sa1msa1ma1eda-269_2   -68.42784640767
1sa1msa1ma1eda-274_11  -68.45024503902
1sa1msa1ma1eda-38_2    -68.46848866948
1sa1msa1ma1eda-219_9   -68.44931377906
1sa1msa1ma1eda-27_9    -68.48548209962
1sa1msa1ma1eda-206_2   -68.45802647854
1sa1msa1ma1eda-57_2    -68.45929387611
1sa1msa1ma1eda-276_9   -68.42980204443
1sa1msa1ma1eda-82_10   -68.44334322566
1sa1msa1ma1eda-129_6   -68.46099999878
1sa1msa1ma1eda-93_4    -68.44827043003
1sa1msa1ma1eda-152_9   -68.46098111354
1sa1msa1ma1eda-122_2   -68.4481887952 
1sa1msa1ma1eda-251_10  -68.45780605713
1sa1msa1ma1eda-184_10  -68.45656218779
1sa1msa1ma1eda-243_11  -68.44859155602
1sa1msa1ma1eda-196_11  -68.45338364545
1sa1msa1ma1eda-169_9   -68.46053691183
1sa1msa1ma1eda-119_2   -68.4308900421 
1sa1msa1ma1eda-194_9   -68.45000866666
1sa1msa1ma1eda-128_10  -68.45883157061
1sa1msa1ma1eda-120_4   -68.4599716758 
1sa1msa1ma1eda-67_6    -68.48341886846
1sa1msa1ma1eda-236_6   -68.44719969412
1sa1msa1ma1eda-91_2    -68.46072067197
1sa1msa1ma1eda-55_4    -68.48603263548
1sa1msa1ma1eda-112_6   -68.46517980735
1sa1msa1ma1eda-90_11   -68.46045368989
1sa1msa1ma1eda-204_4   -68.45877524045
1sa1msa1ma1eda-266_10  -68.45626919759
1sa1msa1ma1eda-180_6   -68.45145757544
1sa1msa1ma1eda-252_2   -68.43389073293
1sa1msa1ma1eda-73_9    -68.47867908958
1sa1msa1ma1eda-222_9   -68.45427183727
1sa1msa1ma1eda-259_6   -68.44509232061
1sa1msa1ma1eda-106_9   -68.4625557116 
1sa1msa1ma1eda-176_2   -68.43981956982
1sa1msa1ma1eda-198_7   -68.45252478176
1sa1msa1ma1eda-273_5   -68.43966474188
1sa1msa1ma1eda-9_5     -68.47777572669
1sa1msa1ma1eda-165_7   -68.45214474531
1sa1msa1ma1eda-22_5    -68.48383612464
1sa1msa1ma1eda-96_8    -68.45564763728
1sa1msa1ma1eda-226_10  -68.43874561674
1sa1msa1ma1eda-241_7   -68.45477333949
1sa1msa1ma1eda-10_7    -68.47045008084
1sa1msa1ma1eda-157_5   -68.46928631144
1sa1msa1ma1eda-29_1    -68.50807798994
1sa1msa1ma1eda-2_1     -68.51710273232
1sa1msa1ma1eda-285_1   -68.45437588725
1sa1msa1ma1eda-278_1   -68.46226924821
1sa1msa1ma1eda-193_3   -68.47470415894
1sa1msa1ma1eda-46_1    -68.5154893162 
1sa1msa1ma1eda-101_3   -68.46332922438
1sa1msa1ma1eda-217_1   -68.4744879698 
1sa1msa1ma1eda-171_8   -68.46284059947
1sa1msa1ma1eda-82_7    -68.44973910055
1sa1msa1ma1eda-168_10  -68.43773254339
1sa1msa1ma1eda-203_11  -68.4517962771 
1sa1msa1ma1eda-138_5   -68.45442056769
1sa1msa1ma1eda-133_1   -68.4842902474 
1sa1msa1ma1eda-255_8   -68.46044347809
1sa1msa1ma1eda-74_3    -68.45431808497
1sa1msa1ma1eda-89_3    -68.44835106163
1sa1msa1ma1eda-225_3   -68.4436604121 
1sa1msa1ma1eda-52_9    -68.46505758544
1sa1msa1ma1eda-273_2   -68.43531886523
1sa1msa1ma1eda-22_2    -68.46927095269
1sa1msa1ma1eda-203_9   -68.45624881357
1sa1msa1ma1eda-9_2     -68.46870780272
1sa1msa1ma1eda-75_10   -68.45792346049
1sa1msa1ma1eda-127_9   -68.45834991406
1sa1msa1ma1eda-218_11  -68.46560255733
1sa1msa1ma1eda-157_2   -68.46044062972
1sa1msa1ma1eda-173_10  -68.45851636687
1sa1msa1ma1eda-2_6     -68.47956817625
1sa1msa1ma1eda-285_6   -68.43192034719
1sa1msa1ma1eda-29_6    -68.48779282205
1sa1msa1ma1eda-278_6   -68.44437576805
1sa1msa1ma1eda-193_4   -68.48536076566
1sa1msa1ma1eda-101_4   -68.45748404803
1sa1msa1ma1eda-46_6    -68.48822086708
1sa1msa1ma1eda-217_6   -68.43583402914
1sa1msa1ma1eda-148_9   -68.47076125632
1sa1msa1ma1eda-50_11   -68.48551160613
1sa1msa1ma1eda-138_2   -68.46725932586
1sa1msa1ma1eda-74_4    -68.4675370572 
1sa1msa1ma1eda-9_10    -68.49245199365
1sa1msa1ma1eda-133_6   -68.448180644  
1sa1msa1ma1eda-225_4   -68.45257208261
1sa1msa1ma1eda-89_4    -68.45157537476
1sa1msa1ma1eda-156_11  -68.48629769899
1sa1msa1ma1eda-283_11  -68.42617568227
1sa1msa1ma1eda-10_11   -68.48857019936
1sa1msa1ma1eda-119_5   -68.46021391211
1sa1msa1ma1eda-67_1    -68.49280803358
1sa1msa1ma1eda-120_3   -68.45185691269
1sa1msa1ma1eda-236_1   -68.47551154842
1sa1msa1ma1eda-150_8   -68.44757193028
1sa1msa1ma1eda-91_5    -68.47319447302
1sa1msa1ma1eda-112_1   -68.48679722082
1sa1msa1ma1eda-55_3    -68.47967593354
1sa1msa1ma1eda-274_8   -68.44962822765
1sa1msa1ma1eda-116_11  -68.48529038457
1sa1msa1ma1eda-289_8   -68.43606422859
1sa1msa1ma1eda-25_8    -68.48325168607
1sa1msa1ma1eda-204_3   -68.47415783519
1sa1msa1ma1eda-35_10   -68.4716079079 
1sa1msa1ma1eda-180_1   -68.47651723097
1sa1msa1ma1eda-252_5   -68.43176262655
1sa1msa1ma1eda-144_7   -68.4592738149 
1sa1msa1ma1eda-259_1   -68.46729997076
1sa1msa1ma1eda-260_7   -68.4331314532 
1sa1msa1ma1eda-133_10  -68.4440301516 
1sa1msa1ma1eda-258_11  -68.47496970097
1sa1msa1ma1eda-31_7    -68.48231875959
1sa1msa1ma1eda-176_5   -68.45953083725
1sa1msa1ma1eda-203_7   -68.45242407717
1sa1msa1ma1eda-115_5   -68.4510349371 
1sa1msa1ma1eda-165_10  -68.45145901679
1sa1msa1ma1eda-52_7    -68.4697267238 
1sa1msa1ma1eda-96_1    -68.48491530209
1sa1msa1ma1eda-231_5   -68.45211879023
1sa1msa1ma1eda-60_5    -68.49109861787
1sa1msa1ma1eda-127_7   -68.4452961433 
1sa1msa1ma1eda-278_8   -68.45587165316
1sa1msa1ma1eda-59_3    -68.49192688877
1sa1msa1ma1eda-208_3   -68.44480828544
1sa1msa1ma1eda-63_10   -68.4771818148 
1sa1msa1ma1eda-29_8    -68.48205781762
1sa1msa1ma1eda-285_8   -68.42038091643
1sa1msa1ma1eda-2_8     -68.48807262038
1sa1msa1ma1eda-217_8   -68.45374895542
1sa1msa1ma1eda-36_3    -68.47650734085
1sa1msa1ma1eda-171_1   -68.4835653702 
1sa1msa1ma1eda-267_3   -68.4593335206 
1sa1msa1ma1eda-46_8    -68.48724413346
1sa1msa1ma1eda-140_11  -68.45233485118
1sa1msa1ma1eda-148_7   -68.45517944796
1sa1msa1ma1eda-143_3   -68.47281915586
1sa1msa1ma1eda-133_8   -68.44334918216
1sa1msa1ma1eda-255_1   -68.47471609743
1sa1msa1ma1eda-187_5   -68.43809908173
1sa1msa1ma1eda-46_11   -68.47896494768
1sa1msa1ma1eda-5_2     -68.47793537125
1sa1msa1ma1eda-282_2   -68.4196608181 
1sa1msa1ma1eda-150_6   -68.45617950122
1sa1msa1ma1eda-17_4    -68.48115375457
1sa1msa1ma1eda-100_11  -68.44638594006
1sa1msa1ma1eda-246_4   -68.45299086615
1sa1msa1ma1eda-25_6    -68.48952228338
1sa1msa1ma1eda-289_6   -68.43675504759
1sa1msa1ma1eda-162_4   -68.45645427683
1sa1msa1ma1eda-274_6   -68.43802724018
1sa1msa1ma1eda-144_9   -68.4733772773 
1sa1msa1ma1eda-125_10  -68.47834594816
1sa1msa1ma1eda-134_2   -68.44854624158
1sa1msa1ma1eda-23_10   -68.45912365324
1sa1msa1ma1eda-78_4    -68.44853372941
1sa1msa1ma1eda-85_4    -68.45880510084
1sa1msa1ma1eda-229_4   -68.43372706316
1sa1msa1ma1eda-210_2   -68.46259942856
1sa1msa1ma1eda-31_9    -68.48244905118
1sa1msa1ma1eda-260_9   -68.4340248052 
1sa1msa1ma1eda-41_2    -68.48130043672
1sa1msa1ma1eda-194_7   -68.44358370855
1sa1msa1ma1eda-169_7   -68.46422515422
1sa1msa1ma1eda-5_5     -68.49099293952
1sa1msa1ma1eda-282_5   -68.41785172886
1sa1msa1ma1eda-17_3    -68.48511244036
1sa1msa1ma1eda-236_8   -68.44948146835
1sa1msa1ma1eda-150_1   -68.48016448259
1sa1msa1ma1eda-86_11   -68.47578481239
1sa1msa1ma1eda-67_8    -68.48311062664
1sa1msa1ma1eda-246_3   -68.44570370565
1sa1msa1ma1eda-38_10   -68.4811787138 
1sa1msa1ma1eda-255_11  -68.45209770666
1sa1msa1ma1eda-180_11  -68.45103206629
1sa1msa1ma1eda-289_1   -68.45537589014
1sa1msa1ma1eda-162_3   -68.45899715763
1sa1msa1ma1eda-25_1    -68.51409849517
1sa1msa1ma1eda-112_8   -68.45432713023
1sa1msa1ma1eda-274_1   -68.46682123226
1sa1msa1ma1eda-180_8   -68.44563283274
1sa1msa1ma1eda-222_7   -68.45730730677
1sa1msa1ma1eda-134_5   -68.45375332776
1sa1msa1ma1eda-73_7    -68.47317095559
1sa1msa1ma1eda-78_3    -68.45709798278
1sa1msa1ma1eda-270_10  -68.43445069451
1sa1msa1ma1eda-259_8   -68.44242550757
1sa1msa1ma1eda-229_3   -68.42904537724
1sa1msa1ma1eda-85_3    -68.46967057722
1sa1msa1ma1eda-210_5   -68.46674919918
1sa1msa1ma1eda-41_5    -68.48481318032
1sa1msa1ma1eda-106_7   -68.43647974808
1sa1msa1ma1eda-165_9   -68.45404833176
1sa1msa1ma1eda-198_9   -68.45184271385
1sa1msa1ma1eda-115_2   -68.44374308923
1sa1msa1ma1eda-96_6    -68.46790706339
1sa1msa1ma1eda-10_9    -68.47804243415
1sa1msa1ma1eda-231_2   -68.45297101763
