Number of files in database_s1.pkl: 30501
Number of files in database_s2.pkl: 30501
Example output:
info  cluster_type                                                                       1am1fa
      component_ratio                                                                    [1, 1]
1sa1fa1dma1ma-14_7     -55.29201612583
1sa1fa1dma1ma-42_1     -55.32825666812
1sa1fa1dma1ma-70_3     -55.29003625776
1sa1fa1dma1ma-49_5     -55.30846036174
1sa1fa1dma1ma-5_11     -55.31308663916
1sa1fa1dma1ma-26_2     -55.30061946406
1sa1fa1dma1ma-56_9     -55.30965791202
1sa1fa1dma1ma-20_11    -55.31542389169
1sa1fa1dma1ma-9_9      -55.31206696314
1sa1fa1dma1ma-42_6     -55.31140204824
1sa1fa1dma1ma-70_4     -55.30739225208
1sa1fa1dma1ma-49_2     -55.29553512585
1sa1fa1dma1ma-39_9     -55.29495106853
1sa1fa1dma1ma-45_10    -55.29797116877
1sa1fa1dma1ma-63_1     -55.31544554784
1sa1fa1dma1ma-68_5     -55.28150802086
1sa1fa1dma1ma-21_8     -55.30955452778
1sa1fa1dma1ma-5_7      -55.31154178641
1sa1fa1dma1ma-51_3     -55.29782519934
1sa1fa1dma1ma-60_11    -55.31299832004
1sa1fa1dma1ma-35_7     -55.30160839088
1sa1fa1dma1ma-37_1     -55.32982528814
1sa1fa1dma1ma-75_8     -55.29528365742
1sa1fa1dma1ma-72_10    -55.28338048991
1sa1fa1dma1ma-7_1      -55.33495639496
1sa1fa1dma1ma-53_5     -55.30458410699
1sa1fa1dma1ma-61_7     -55.28042773091
1sa1fa1dma1ma-57_11    -55.30009960901
1sa1fa1dma1ma-58_1     -55.31917408512
1sa1fa1dma1ma-72_2     -55.28324604531
1sa1fa1dma1ma-17_11    -55.30964492111
1sa1fa1dma1ma-16_6     -55.31516147425
1sa1fa1dma1ma-32_10    -55.30592655782
1sa1fa1dma1ma-24_4     -55.31165547523
1sa1fa1dma1ma-29_10    -55.31012315214
1sa1fa1dma1ma-72_5     -55.2796398338 
1sa1fa1dma1ma-40_7     -55.30368164054
1sa1fa1dma1ma-16_1     -55.33309377657
1sa1fa1dma1ma-54_8     -55.30763027741
1sa1fa1dma1ma-24_3     -55.31367978484
1sa1fa1dma1ma-37_6     -55.30438917526
1sa1fa1dma1ma-7_6      -55.31295692794
1sa1fa1dma1ma-53_2     -55.31261401592
1sa1fa1dma1ma-23_9     -55.30236244202
1sa1fa1dma1ma-69_10    -55.29543428354
1sa1fa1dma1ma-58_6     -55.28604871972
1sa1fa1dma1ma-1_10     -55.31174999518
1sa1fa1dma1ma-30_2     -55.30911271313
1sa1fa1dma1ma-40_9     -55.31167810067
1sa1fa1dma1ma-66_4     -55.28907441753
1sa1fa1dma1ma-54_6     -55.29982816776
1sa1fa1dma1ma-37_8     -55.29898613155
1sa1fa1dma1ma-47_3     -55.29089720335
1sa1fa1dma1ma-75_1     -55.31150810942
1sa1fa1dma1ma-23_7     -55.29645141625
1sa1fa1dma1ma-7_8      -55.31184655539
1sa1fa1dma1ma-11_5     -55.31022004791
1sa1fa1dma1ma-58_8     -55.28855774052
1sa1fa1dma1ma-28_3     -55.2979939293 
1sa1fa1dma1ma-47_4     -55.30815057912
1sa1fa1dma1ma-64_10    -55.28358329695
1sa1fa1dma1ma-75_6     -55.29551846932
1sa1fa1dma1ma-41_11    -55.30359010327
1sa1fa1dma1ma-11_2     -55.30345949384
1sa1fa1dma1ma-61_9     -55.29130493779
1sa1fa1dma1ma-28_4     -55.29504533013
1sa1fa1dma1ma-30_5     -55.30353852575
1sa1fa1dma1ma-24_10    -55.30617989936
1sa1fa1dma1ma-16_8     -55.31537915896
1sa1fa1dma1ma-66_3     -55.28259018603
1sa1fa1dma1ma-54_1     -55.32710114959
1sa1fa1dma1ma-20_6     -55.30363551607
1sa1fa1dma1ma-4_9      -55.3028459284 
1sa1fa1dma1ma-12_4     -55.30797677329
1sa1fa1dma1ma-34_9     -55.2914815786 
1sa1fa1dma1ma-44_2     -55.30769766322
1sa1fa1dma1ma-8_7      -55.31442226312
1sa1fa1dma1ma-65_5     -55.28517514539
1sa1fa1dma1ma-57_7     -55.29282225595
1sa1fa1dma1ma-3_3      -55.30902320443
1sa1fa1dma1ma-38_7     -55.30641515125
1sa1fa1dma1ma-33_3     -55.30186230755
1sa1fa1dma1ma-43_8     -55.30705268434
1sa1fa1dma1ma-74_11    -55.28768723186
1sa1fa1dma1ma-15_9     -55.30634255488
1sa1fa1dma1ma-65_2     -55.2934948453 
1sa1fa1dma1ma-3_4      -55.30861511919
1sa1fa1dma1ma-51_10    -55.29034046715
1sa1fa1dma1ma-33_4     -55.3038653431 
1sa1fa1dma1ma-20_1     -55.33283063863
1sa1fa1dma1ma-11_10    -55.30087388603
1sa1fa1dma1ma-19_7     -55.2947752719 
1sa1fa1dma1ma-12_3     -55.29660713262
1sa1fa1dma1ma-62_8     -55.29238125901
1sa1fa1dma1ma-44_5     -55.30628595245
1sa1fa1dma1ma-34_11    -55.3018807507 
1sa1fa1dma1ma-15_7     -55.30998729749
1sa1fa1dma1ma-62_11    -55.29808371322
1sa1fa1dma1ma-27_5     -55.30497315838
1sa1fa1dma1ma-48_5     -55.306253974  
1sa1fa1dma1ma-71_3     -55.28508203712
1sa1fa1dma1ma-47_10    -55.30672455866
1sa1fa1dma1ma-43_1     -55.32731944648
1sa1fa1dma1ma-50_4     -55.30413870713
1sa1fa1dma1ma-19_9     -55.31256881817
1sa1fa1dma1ma-69_2     -55.29358877459
1sa1fa1dma1ma-62_6     -55.30685788916
1sa1fa1dma1ma-22_11    -55.30235562267
1sa1fa1dma1ma-39_11    -55.30397018984
1sa1fa1dma1ma-50_3     -55.30597270025
1sa1fa1dma1ma-4_7      -55.29211214514
1sa1fa1dma1ma-20_8     -55.31436719766
1sa1fa1dma1ma-7_11     -55.31121935949
1sa1fa1dma1ma-69_5     -55.28419096801
1sa1fa1dma1ma-62_1     -55.31705856141
1sa1fa1dma1ma-34_7     -55.3091769224 
1sa1fa1dma1ma-8_9      -55.30575170115
1sa1fa1dma1ma-57_9     -55.30791344911
1sa1fa1dma1ma-27_2     -55.29755285471
1sa1fa1dma1ma-38_9     -55.30377107918
1sa1fa1dma1ma-48_2     -55.29369305618
1sa1fa1dma1ma-71_4     -55.28901066071
1sa1fa1dma1ma-43_6     -55.29903436356
1sa1fa1dma1ma-25_4     -55.31112842852
1sa1fa1dma1ma-17_6     -55.30474909367
1sa1fa1dma1ma-74_8     -55.28290760504
1sa1fa1dma1ma-36_1     -55.33415286644
1sa1fa1dma1ma-59_1     -55.320015711  
1sa1fa1dma1ma-60_7     -55.29233768726
1sa1fa1dma1ma-52_5     -55.31120212733
1sa1fa1dma1ma-6_1      -55.33355771524
1sa1fa1dma1ma-30_10    -55.30410604519
1sa1fa1dma1ma-36_6     -55.29454332686
1sa1fa1dma1ma-15_11    -55.30528751448
1sa1fa1dma1ma-59_6     -55.30829450001
1sa1fa1dma1ma-22_9     -55.30233966987
1sa1fa1dma1ma-52_2     -55.29269338846
1sa1fa1dma1ma-6_6      -55.31540319988
1sa1fa1dma1ma-41_7     -55.30684586994
1sa1fa1dma1ma-55_11    -55.30515120934
1sa1fa1dma1ma-25_3     -55.30877664971
1sa1fa1dma1ma-55_8     -55.29799703735
1sa1fa1dma1ma-70_10    -55.29859999412
1sa1fa1dma1ma-17_1     -55.33367694405
1sa1fa1dma1ma-74_1     -55.30988367596
1sa1fa1dma1ma-26_10    -55.30919197515
1sa1fa1dma1ma-46_3     -55.30248826161
1sa1fa1dma1ma-36_8     -55.31279188092
1sa1fa1dma1ma-29_3     -55.30297531622
1sa1fa1dma1ma-59_8     -55.3146105563 
1sa1fa1dma1ma-10_5     -55.30849033342
1sa1fa1dma1ma-6_8      -55.31709355983
1sa1fa1dma1ma-22_7     -55.31586477903
1sa1fa1dma1ma-41_9     -55.30732099032
1sa1fa1dma1ma-31_2     -55.30117612252
1sa1fa1dma1ma-43_11    -55.29574322793
1sa1fa1dma1ma-55_6     -55.29368500067
1sa1fa1dma1ma-1_2      -55.29857242644
1sa1fa1dma1ma-67_4     -55.29696947921
1sa1fa1dma1ma-66_10    -55.28970484394
1sa1fa1dma1ma-31_5     -55.30701525857
1sa1fa1dma1ma-58_11    -55.29764777952
1sa1fa1dma1ma-55_1     -55.32698264375
1sa1fa1dma1ma-1_5      -55.30512918625
1sa1fa1dma1ma-67_3     -55.28953167185
1sa1fa1dma1ma-17_8     -55.29580805705
1sa1fa1dma1ma-74_6     -55.27858665337
1sa1fa1dma1ma-18_11    -55.30978127974
1sa1fa1dma1ma-46_4     -55.30075294971
1sa1fa1dma1ma-29_4     -55.30128657891
1sa1fa1dma1ma-3_10     -55.3032715462 
1sa1fa1dma1ma-60_9     -55.29410813121
1sa1fa1dma1ma-10_2     -55.30166298583
1sa1fa1dma1ma-65_1     -55.31121435145
1sa1fa1dma1ma-8_3      -55.30906039272
1sa1fa1dma1ma-3_7      -55.29626255653
1sa1fa1dma1ma-57_3     -55.30491573259
1sa1fa1dma1ma-27_8     -55.3085955196 
1sa1fa1dma1ma-38_3     -55.31631792131
1sa1fa1dma1ma-48_8     -55.29281808506
1sa1fa1dma1ma-33_7     -55.30423607328
1sa1fa1dma1ma-19_4     -55.29773309295
1sa1fa1dma1ma-50_9     -55.30030419683
1sa1fa1dma1ma-20_2     -55.31191244596
1sa1fa1dma1ma-44_6     -55.30247961537
1sa1fa1dma1ma-19_3     -55.29088462206
1sa1fa1dma1ma-69_8     -55.29483577721
1sa1fa1dma1ma-20_5     -55.30199131814
1sa1fa1dma1ma-12_7     -55.29081287719
1sa1fa1dma1ma-44_1     -55.32827133876
1sa1fa1dma1ma-25_10    -55.31171278293
1sa1fa1dma1ma-65_6     -55.29134766857
1sa1fa1dma1ma-8_4      -55.3093655112 
1sa1fa1dma1ma-57_4     -55.30772875292
1sa1fa1dma1ma-65_10    -55.29475770399
1sa1fa1dma1ma-71_9     -55.29122719746
1sa1fa1dma1ma-38_4     -55.31040283383
1sa1fa1dma1ma-40_11    -55.30168216121
1sa1fa1dma1ma-69_6     -55.2895916961 
1sa1fa1dma1ma-16_11    -55.30986882882
1sa1fa1dma1ma-4_4      -55.31411154574
1sa1fa1dma1ma-12_9     -55.30168952723
1sa1fa1dma1ma-62_2     -55.295092625  
1sa1fa1dma1ma-33_10    -55.3204624121 
1sa1fa1dma1ma-34_4     -55.30519435934
1sa1fa1dma1ma-15_3     -55.30433060634
1sa1fa1dma1ma-65_8     -55.29478871501
1sa1fa1dma1ma-27_1     -55.33224112421
1sa1fa1dma1ma-71_7     -55.28385295269
1sa1fa1dma1ma-48_1     -55.32788272521
1sa1fa1dma1ma-56_11    -55.30943757315
1sa1fa1dma1ma-43_5     -55.30196628204
1sa1fa1dma1ma-15_4     -55.3058817006 
1sa1fa1dma1ma-27_6     -55.31027380395
1sa1fa1dma1ma-3_9      -55.30894915641
1sa1fa1dma1ma-48_6     -55.3022552945 
1sa1fa1dma1ma-33_9     -55.30221966144
1sa1fa1dma1ma-68_10    -55.28709969517
1sa1fa1dma1ma-43_2     -55.30650890903
1sa1fa1dma1ma-69_1     -55.31319160832
1sa1fa1dma1ma-4_3      -55.29804003153
1sa1fa1dma1ma-50_7     -55.30243951356
1sa1fa1dma1ma-62_5     -55.30384441422
1sa1fa1dma1ma-28_10    -55.28812185824
1sa1fa1dma1ma-34_3     -55.30236529022
1sa1fa1dma1ma-44_8     -55.30289844819
1sa1fa1dma1ma-36_5     -55.28225116571
1sa1fa1dma1ma-60_3     -55.28709768675
1sa1fa1dma1ma-10_8     -55.30747114334
1sa1fa1dma1ma-4_11     -55.31221286117
1sa1fa1dma1ma-59_5     -55.308500433  
1sa1fa1dma1ma-6_5      -55.30924531627
1sa1fa1dma1ma-52_1     -55.32783189773
1sa1fa1dma1ma-41_4     -55.30226215835
1sa1fa1dma1ma-67_9     -55.29723531327
1sa1fa1dma1ma-17_2     -55.30077527114
1sa1fa1dma1ma-41_3     -55.29502979155
1sa1fa1dma1ma-31_8     -55.31455143195
1sa1fa1dma1ma-44_10    -55.30747713996
1sa1fa1dma1ma-1_8      -55.29702111997
1sa1fa1dma1ma-25_7     -55.31690893458
1sa1fa1dma1ma-61_11    -55.30488540514
1sa1fa1dma1ma-17_5     -55.3035799363 
1sa1fa1dma1ma-46_9     -55.30454456662
1sa1fa1dma1ma-36_2     -55.29477675941
1sa1fa1dma1ma-21_11    -55.3079723681 
1sa1fa1dma1ma-60_4     -55.29839476266
1sa1fa1dma1ma-29_9     -55.30704166521
1sa1fa1dma1ma-59_2     -55.29276316155
1sa1fa1dma1ma-6_2      -55.31448084066
1sa1fa1dma1ma-52_6     -55.30818497495
1sa1fa1dma1ma-52_10    -55.30397491836
1sa1fa1dma1ma-31_6     -55.29671091483
1sa1fa1dma1ma-25_9     -55.30995557698
1sa1fa1dma1ma-1_6      -55.31206068196
1sa1fa1dma1ma-55_2     -55.28330710093
1sa1fa1dma1ma-9_11     -55.30922184206
1sa1fa1dma1ma-74_5     -55.2830018276 
1sa1fa1dma1ma-37_11    -55.30396405213
1sa1fa1dma1ma-46_7     -55.29050070555
1sa1fa1dma1ma-10_1     -55.33331913943
1sa1fa1dma1ma-29_7     -55.29999831498
1sa1fa1dma1ma-12_10    -55.30520338241
1sa1fa1dma1ma-22_3     -55.30476291634
1sa1fa1dma1ma-52_8     -55.31297498401
1sa1fa1dma1ma-74_2     -55.28571264715
1sa1fa1dma1ma-10_6     -55.30933342511
1sa1fa1dma1ma-22_4     -55.30709224169
1sa1fa1dma1ma-31_1     -55.32846985384
1sa1fa1dma1ma-1_1      -55.33521651206
1sa1fa1dma1ma-55_5     -55.29304439074
1sa1fa1dma1ma-67_7     -55.2825697912 
1sa1fa1dma1ma-49_10    -55.29906267842
1sa1fa1dma1ma-42_11    -55.3061052107 
1sa1fa1dma1ma-21_2     -55.3043906649 
1sa1fa1dma1ma-51_9     -55.30077170074
1sa1fa1dma1ma-18_4     -55.31493942387
1sa1fa1dma1ma-67_10    -55.286510257  
1sa1fa1dma1ma-45_6     -55.30468606391
1sa1fa1dma1ma-27_10    -55.31115347162
1sa1fa1dma1ma-26_8     -55.31511936061
1sa1fa1dma1ma-56_3     -55.30231009845
1sa1fa1dma1ma-2_7      -55.30873394453
1sa1fa1dma1ma-9_3      -55.30149325498
1sa1fa1dma1ma-64_1     -55.31414382292
1sa1fa1dma1ma-32_7     -55.31215899845
1sa1fa1dma1ma-49_8     -55.3133869606 
1sa1fa1dma1ma-39_3     -55.29082207241
1sa1fa1dma1ma-56_4     -55.31257118194
1sa1fa1dma1ma-9_4      -55.30066972828
1sa1fa1dma1ma-19_11    -55.30909773867
1sa1fa1dma1ma-64_6     -55.29592393584
1sa1fa1dma1ma-2_10     -55.30119617672
1sa1fa1dma1ma-39_4     -55.30647431633
1sa1fa1dma1ma-70_9     -55.29784986887
1sa1fa1dma1ma-13_7     -55.29609780772
1sa1fa1dma1ma-21_5     -55.30639116005
1sa1fa1dma1ma-68_8     -55.2798629793 
1sa1fa1dma1ma-18_3     -55.30758324643
1sa1fa1dma1ma-45_1     -55.32710917785
1sa1fa1dma1ma-59_11    -55.31440296819
1sa1fa1dma1ma-26_1     -55.33339483236
1sa1fa1dma1ma-64_8     -55.27672728936
1sa1fa1dma1ma-14_3     -55.29586938372
1sa1fa1dma1ma-42_5     -55.31123196602
1sa1fa1dma1ma-49_1     -55.32795188721
1sa1fa1dma1ma-70_7     -55.29331753583
1sa1fa1dma1ma-63_2     -55.28380087456
1sa1fa1dma1ma-13_9     -55.30074284142
1sa1fa1dma1ma-5_4      -55.30944874968
1sa1fa1dma1ma-68_6     -55.29391924314
1sa1fa1dma1ma-35_4     -55.30203319222
1sa1fa1dma1ma-63_5     -55.29225626122
1sa1fa1dma1ma-51_7     -55.29356864796
1sa1fa1dma1ma-5_3      -55.31133973756
1sa1fa1dma1ma-54_11    -55.30683295194
1sa1fa1dma1ma-68_1     -55.31096215096
1sa1fa1dma1ma-45_8     -55.30054500007
1sa1fa1dma1ma-35_3     -55.30085525093
1sa1fa1dma1ma-71_10    -55.2816643997 
1sa1fa1dma1ma-2_9      -55.30542852829
1sa1fa1dma1ma-26_6     -55.3151851892 
1sa1fa1dma1ma-31_10    -55.30867130722
1sa1fa1dma1ma-14_4     -55.29332676749
1sa1fa1dma1ma-42_2     -55.31082302534
1sa1fa1dma1ma-32_9     -55.31083344842
1sa1fa1dma1ma-49_6     -55.30764332427
1sa1fa1dma1ma-14_11    -55.2845682829 
1sa1fa1dma1ma-72_6     -55.27942553052
1sa1fa1dma1ma-40_4     -55.31277529491
1sa1fa1dma1ma-16_2     -55.30126151096
1sa1fa1dma1ma-66_9     -55.28873499538
1sa1fa1dma1ma-23_11    -55.30550026532
1sa1fa1dma1ma-63_11    -55.2853877499 
1sa1fa1dma1ma-37_5     -55.31300945753
1sa1fa1dma1ma-46_10    -55.30287638761
1sa1fa1dma1ma-53_1     -55.32583994218
1sa1fa1dma1ma-7_5      -55.3098126486 
1sa1fa1dma1ma-58_5     -55.29243678497
1sa1fa1dma1ma-11_8     -55.30725511256
1sa1fa1dma1ma-61_3     -55.28410472916
1sa1fa1dma1ma-37_2     -55.30961107818
1sa1fa1dma1ma-47_9     -55.30646372367
1sa1fa1dma1ma-53_6     -55.3043816463 
1sa1fa1dma1ma-7_2      -55.29737626077
1sa1fa1dma1ma-58_2     -55.286189124  
1sa1fa1dma1ma-28_9     -55.29049901206
1sa1fa1dma1ma-61_4     -55.27873644903
1sa1fa1dma1ma-72_1     -55.30710037773
1sa1fa1dma1ma-30_8     -55.30082307843
1sa1fa1dma1ma-40_3     -55.30487227523
1sa1fa1dma1ma-38_11    -55.30166733959
1sa1fa1dma1ma-6_11     -55.31408380493
1sa1fa1dma1ma-16_5     -55.32009331812
1sa1fa1dma1ma-24_7     -55.31399218156
1sa1fa1dma1ma-47_7     -55.30161380643
1sa1fa1dma1ma-75_5     -55.28352819077
1sa1fa1dma1ma-53_8     -55.3042678995 
1sa1fa1dma1ma-23_3     -55.29834552621
1sa1fa1dma1ma-28_7     -55.28726744913
1sa1fa1dma1ma-11_1     -55.32933473702
1sa1fa1dma1ma-30_6     -55.31041435369
1sa1fa1dma1ma-54_2     -55.28664021203
1sa1fa1dma1ma-24_9     -55.3115546584 
1sa1fa1dma1ma-72_8     -55.28529125813
1sa1fa1dma1ma-30_1     -55.33252284932
1sa1fa1dma1ma-10_10    -55.31569810536
1sa1fa1dma1ma-66_7     -55.29203028729
1sa1fa1dma1ma-54_5     -55.29794387818
1sa1fa1dma1ma-35_11    -55.29024071171
1sa1fa1dma1ma-75_11    -55.29158921374
1sa1fa1dma1ma-75_2     -55.27768553674
1sa1fa1dma1ma-23_4     -55.30231186592
1sa1fa1dma1ma-50_10    -55.30255969656
1sa1fa1dma1ma-11_6     -55.31352854504
1sa1fa1dma1ma-74_3     -55.28679205445
1sa1fa1dma1ma-46_1     -55.32711277632
1sa1fa1dma1ma-10_7     -55.31264149946
1sa1fa1dma1ma-29_1     -55.33147940305
1sa1fa1dma1ma-22_5     -55.29203552616
1sa1fa1dma1ma-55_4     -55.30228379381
1sa1fa1dma1ma-67_6     -55.29018435231
1sa1fa1dma1ma-49_11    -55.29057815331
1sa1fa1dma1ma-52_11    -55.30644855652
1sa1fa1dma1ma-31_7     -55.30760757647
1sa1fa1dma1ma-55_3     -55.30363578859
1sa1fa1dma1ma-1_7      -55.29862578764
1sa1fa1dma1ma-25_8     -55.30929494554
1sa1fa1dma1ma-67_1     -55.31454734402
1sa1fa1dma1ma-74_4     -55.29025920777
1sa1fa1dma1ma-9_10     -55.30502645306
1sa1fa1dma1ma-37_10    -55.30290690219
1sa1fa1dma1ma-46_6     -55.29310456636
1sa1fa1dma1ma-29_6     -55.31522724734
1sa1fa1dma1ma-12_11    -55.29667144366
1sa1fa1dma1ma-52_9     -55.30054172936
1sa1fa1dma1ma-22_2     -55.29537841417
1sa1fa1dma1ma-31_9     -55.30928135308
1sa1fa1dma1ma-41_2     -55.29626651775
1sa1fa1dma1ma-44_11    -55.30628930457
1sa1fa1dma1ma-25_6     -55.3157649395 
1sa1fa1dma1ma-1_9      -55.3026393522 
1sa1fa1dma1ma-61_10    -55.29899853324
1sa1fa1dma1ma-17_4     -55.30810614486
1sa1fa1dma1ma-36_3     -55.29787841057
1sa1fa1dma1ma-46_8     -55.29210174588
1sa1fa1dma1ma-21_10    -55.30646770833
1sa1fa1dma1ma-60_5     -55.29448959125
1sa1fa1dma1ma-59_3     -55.28440649379
1sa1fa1dma1ma-29_8     -55.31398367306
1sa1fa1dma1ma-52_7     -55.30714749242
1sa1fa1dma1ma-6_3      -55.30116688697
1sa1fa1dma1ma-36_4     -55.31461883305
1sa1fa1dma1ma-10_9     -55.31715627574
1sa1fa1dma1ma-60_2     -55.28627919911
1sa1fa1dma1ma-59_4     -55.3057875368 
1sa1fa1dma1ma-4_10     -55.29587119825
1sa1fa1dma1ma-6_4      -55.30461909274
1sa1fa1dma1ma-41_5     -55.31214944517
1sa1fa1dma1ma-25_1     -55.33281856538
1sa1fa1dma1ma-17_3     -55.31452380744
1sa1fa1dma1ma-67_8     -55.2929549347 
1sa1fa1dma1ma-15_5     -55.30519775524
1sa1fa1dma1ma-3_8      -55.2969914353 
1sa1fa1dma1ma-27_7     -55.30102894871
1sa1fa1dma1ma-71_1     -55.31194319923
1sa1fa1dma1ma-48_7     -55.3066663176 
1sa1fa1dma1ma-43_3     -55.29562443302
1sa1fa1dma1ma-68_11    -55.28562843373
1sa1fa1dma1ma-33_8     -55.30423511634
1sa1fa1dma1ma-50_6     -55.30724195234
1sa1fa1dma1ma-4_2      -55.29628064659
1sa1fa1dma1ma-62_4     -55.30377463281
1sa1fa1dma1ma-28_11    -55.29508724911
1sa1fa1dma1ma-44_9     -55.30870944937
1sa1fa1dma1ma-34_2     -55.3017076752 
1sa1fa1dma1ma-69_7     -55.28762625853
1sa1fa1dma1ma-16_10    -55.31023042065
1sa1fa1dma1ma-50_1     -55.32567311612
1sa1fa1dma1ma-4_5      -55.30536326188
1sa1fa1dma1ma-62_3     -55.29218141681
1sa1fa1dma1ma-12_8     -55.29479237993
1sa1fa1dma1ma-33_11    -55.30220570546
1sa1fa1dma1ma-34_5     -55.29757980946
1sa1fa1dma1ma-65_9     -55.29724236512
1sa1fa1dma1ma-15_2     -55.30144111015
1sa1fa1dma1ma-71_6     -55.2901227546 
1sa1fa1dma1ma-56_10    -55.30204179586
1sa1fa1dma1ma-43_4     -55.30308536073
1sa1fa1dma1ma-69_9     -55.28800404868
1sa1fa1dma1ma-19_2     -55.30046557923
1sa1fa1dma1ma-20_4     -55.31374039013
1sa1fa1dma1ma-12_6     -55.30668035776
1sa1fa1dma1ma-25_11    -55.31531725485
1sa1fa1dma1ma-65_7     -55.29491961557
1sa1fa1dma1ma-8_5      -55.31240297632
1sa1fa1dma1ma-57_5     -55.31400070799
1sa1fa1dma1ma-3_1      -55.33524517365
1sa1fa1dma1ma-65_11    -55.29304957637
1sa1fa1dma1ma-71_8     -55.28962809891
1sa1fa1dma1ma-38_5     -55.30853447005
1sa1fa1dma1ma-33_1     -55.3329791832 
1sa1fa1dma1ma-40_10    -55.31706953923
1sa1fa1dma1ma-8_2      -55.31499359523
1sa1fa1dma1ma-27_9     -55.31457938508
1sa1fa1dma1ma-57_2     -55.29577189663
1sa1fa1dma1ma-3_6      -55.30005728845
1sa1fa1dma1ma-48_9     -55.29131160042
1sa1fa1dma1ma-38_2     -55.30362006872
1sa1fa1dma1ma-33_6     -55.31357524737
1sa1fa1dma1ma-19_5     -55.30654385559
1sa1fa1dma1ma-20_3     -55.31426620018
1sa1fa1dma1ma-50_8     -55.29994992772
1sa1fa1dma1ma-12_1     -55.33211203729
1sa1fa1dma1ma-44_7     -55.3008560426 
1sa1fa1dma1ma-72_9     -55.28840724593
1sa1fa1dma1ma-10_11    -55.29600259048
1sa1fa1dma1ma-66_6     -55.29338056837
1sa1fa1dma1ma-54_4     -55.30396602343
1sa1fa1dma1ma-35_10    -55.29249953523
1sa1fa1dma1ma-47_1     -55.32753338781
1sa1fa1dma1ma-75_10    -55.29652493959
1sa1fa1dma1ma-75_3     -55.29651577418
1sa1fa1dma1ma-23_5     -55.2988653312 
1sa1fa1dma1ma-50_11    -55.30879653141
1sa1fa1dma1ma-28_1     -55.33414149885
1sa1fa1dma1ma-11_7     -55.30800015091
1sa1fa1dma1ma-47_6     -55.30481564457
1sa1fa1dma1ma-75_4     -55.28964498496
1sa1fa1dma1ma-23_2     -55.29945176388
1sa1fa1dma1ma-53_9     -55.31033217339
1sa1fa1dma1ma-28_6     -55.29337241417
1sa1fa1dma1ma-30_7     -55.30639433742
1sa1fa1dma1ma-66_1     -55.31022506029
1sa1fa1dma1ma-24_8     -55.31317380527
1sa1fa1dma1ma-54_3     -55.29605653976
1sa1fa1dma1ma-47_8     -55.31230944226
1sa1fa1dma1ma-37_3     -55.30533018357
1sa1fa1dma1ma-7_3      -55.31725008633
1sa1fa1dma1ma-53_7     -55.30952289267
1sa1fa1dma1ma-28_8     -55.29314137564
1sa1fa1dma1ma-58_3     -55.29895435875
1sa1fa1dma1ma-61_5     -55.28859995471
1sa1fa1dma1ma-40_2     -55.29716211466
1sa1fa1dma1ma-38_10    -55.30703980291
1sa1fa1dma1ma-30_9     -55.30593830787
1sa1fa1dma1ma-6_10     -55.31353417257
1sa1fa1dma1ma-16_4     -55.30441016872
1sa1fa1dma1ma-24_6     -55.30169294983
1sa1fa1dma1ma-72_7     -55.27649190744
1sa1fa1dma1ma-40_5     -55.30937874926
1sa1fa1dma1ma-66_8     -55.28940109432
1sa1fa1dma1ma-16_3     -55.30760251379
1sa1fa1dma1ma-23_10    -55.30044985819
1sa1fa1dma1ma-24_1     -55.33230823336
1sa1fa1dma1ma-63_10    -55.29784986064
1sa1fa1dma1ma-37_4     -55.31658791659
1sa1fa1dma1ma-46_11    -55.30189228543
1sa1fa1dma1ma-7_4      -55.30954566573
1sa1fa1dma1ma-58_4     -55.28967053868
1sa1fa1dma1ma-61_2     -55.28761431723
1sa1fa1dma1ma-11_9     -55.30466078636
1sa1fa1dma1ma-63_4     -55.29635570254
1sa1fa1dma1ma-5_2      -55.31138970522
1sa1fa1dma1ma-51_6     -55.29959538949
1sa1fa1dma1ma-54_10    -55.30322577598
1sa1fa1dma1ma-35_2     -55.3055839778 
1sa1fa1dma1ma-45_9     -55.29550549487
1sa1fa1dma1ma-71_11    -55.2876275525 
1sa1fa1dma1ma-26_7     -55.30861768857
1sa1fa1dma1ma-2_8      -55.30577786018
1sa1fa1dma1ma-31_11    -55.30210145946
1sa1fa1dma1ma-14_5     -55.2908583772 
1sa1fa1dma1ma-32_8     -55.317368376  
1sa1fa1dma1ma-42_3     -55.30748562036
1sa1fa1dma1ma-49_7     -55.30369558004
1sa1fa1dma1ma-14_10    -55.2983566488 
1sa1fa1dma1ma-70_1     -55.31568340606
1sa1fa1dma1ma-14_2     -55.29397012467
1sa1fa1dma1ma-64_9     -55.29395769031
1sa1fa1dma1ma-42_4     -55.31063498863
1sa1fa1dma1ma-70_6     -55.29984468986
1sa1fa1dma1ma-13_8     -55.30738031774
1sa1fa1dma1ma-63_3     -55.28779260962
1sa1fa1dma1ma-5_5      -55.31303547675
1sa1fa1dma1ma-51_1     -55.32695909991
1sa1fa1dma1ma-68_7     -55.27252833075
1sa1fa1dma1ma-35_5     -55.30623587181
1sa1fa1dma1ma-2_1      -55.33559343595
1sa1fa1dma1ma-56_5     -55.31153656544
1sa1fa1dma1ma-9_5      -55.3160910807 
1sa1fa1dma1ma-64_7     -55.28016737259
1sa1fa1dma1ma-19_10    -55.31431747754
1sa1fa1dma1ma-32_1     -55.33379370503
