Number of files in database_s1.pkl: 30317
Number of files in database_s2.pkl: 30316
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-3
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_II/GF...
2msa2dma-51_2       -66.36278017945
2msa2dma-110_3      -66.3695882183 
2msa2dma-182_4      -66.37319456488
2msa2dma-146_2      -66.3647642581 
2msa2dma-136_9      -66.36843511199
2msa2dma-77_8       -66.37769998152
2msa2dma-140_11     -66.36783071813
2msa2dma-35_1       -66.41841293116
2msa2dma-212_9      -66.37216192509
2msa2dma-234_4      -66.35015762917
2msa2dma-93_11      -66.37793238143
2msa2dma-63_7       -66.37723449695
2msa2dma-122_6      -66.37496802557
2msa2dma-129_2      -66.36774141934
2msa2dma-68_3       -66.37699424946
2msa2dma-165_10     -66.36032639264
2msa2dma-95_3       -66.36738062205
2msa2dma-159_9      -66.36905381499
2msa2dma-18_8       -66.43478171986
2msa2dma-206_6      -66.37178104224
2msa2dma-110_4      -66.37138217394
2msa2dma-51_5       -66.3625349977 
2msa2dma-215_3      -66.35558547089
2msa2dma-103_1      -66.4076115799 
2msa2dma-86_6       -66.3511183801 
2msa2dma-141_8      -66.3705515843 
2msa2dma-227_1      -66.39195917339
2msa2dma-131_3      -66.37483782198
2msa2dma-70_2       -66.36697797962
2msa2dma-108_5      -66.40473513983
2msa2dma-125_10     -66.35835550857
2msa2dma-49_4       -66.36508458187
2msa2dma-5_10       -66.40467904277
2msa2dma-167_5      -66.36054081112
2msa2dma-26_4       -66.37732463044
2msa2dma-48_11      -66.37902907925
2msa2dma-92_9       -66.36143029852
2msa2dma-6_4        -66.40673276989
2msa2dma-14_6       -66.41252555127
2msa2dma-155_7      -66.37900981693
2msa2dma-100_11     -66.38227178293
2msa2dma-191_1      -66.40583684211
2msa2dma-109_4      -66.38592994304
2msa2dma-48_5       -66.38203436658
2msa2dma-11_10      -66.39462003808
2msa2dma-140_9      -66.37380478495
2msa2dma-130_2      -66.36829213914
2msa2dma-71_3       -66.371805811  
2msa2dma-87_7       -66.37343618249
2msa2dma-159_10     -66.37909663072
2msa2dma-214_2      -66.34868767505
2msa2dma-43_1       -66.41683524949
2msa2dma-232_11     -66.38198106595
2msa2dma-34_11      -66.38214194338
2msa2dma-7_5        -66.40556872482
2msa2dma-15_7       -66.4171638008 
2msa2dma-154_6      -66.38374744246
2msa2dma-93_8       -66.37929948554
2msa2dma-166_4      -66.361115654  
2msa2dma-27_5       -66.39968752207
2msa2dma-217_10     -66.36318530532
2msa2dma-175_1      -66.40356657709
2msa2dma-213_8      -66.35821321007
2msa2dma-188_1      -66.39696938221
2msa2dma-74_11      -66.38493029446
2msa2dma-147_3      -66.36482149138
2msa2dma-182_10     -66.38376826386
2msa2dma-137_8      -66.38214724307
2msa2dma-76_9       -66.39051987741
2msa2dma-183_5      -66.36871598855
2msa2dma-207_7      -66.36537752678
2msa2dma-111_5      -66.41115447624
2msa2dma-50_4       -66.36965490942
2msa2dma-128_3      -66.37105294127
2msa2dma-51_10      -66.35918155341
2msa2dma-69_2       -66.37072732404
2msa2dma-94_2       -66.36461190149
2msa2dma-158_8      -66.37769040307
2msa2dma-19_9       -66.40460935298
2msa2dma-235_5      -66.36574378888
2msa2dma-62_6       -66.37165535738
2msa2dma-119_10     -66.35868477341
2msa2dma-123_7      -66.38152500946
2msa2dma-175_6      -66.37683197729
2msa2dma-34_7       -66.38233951668
2msa2dma-188_6      -66.36261820894
2msa2dma-102_10     -66.35355920953
2msa2dma-147_4      -66.34626047937
2msa2dma-183_2      -66.3689507453 
2msa2dma-20_8       -66.38791962816
2msa2dma-161_9      -66.36539684571
2msa2dma-50_3       -66.36908906715
2msa2dma-111_2      -66.37684814222
2msa2dma-69_5       -66.37933487907
2msa2dma-127_11     -66.37450061771
2msa2dma-128_4      -66.38640489261
2msa2dma-94_5       -66.37240006133
2msa2dma-7_11       -66.39261064881
2msa2dma-199_10     -66.35109181524
2msa2dma-235_2      -66.36000565171
2msa2dma-62_1       -66.41435372249
2msa2dma-184_8      -66.38009761512
2msa2dma-48_2       -66.37427271507
2msa2dma-109_3      -66.37528484587
2msa2dma-167_11     -66.37333140652
2msa2dma-38_9       -66.36756741232
2msa2dma-179_8      -66.3650102118 
2msa2dma-226_7      -66.35642626592
2msa2dma-71_4       -66.38284312491
2msa2dma-130_5      -66.36901570651
2msa2dma-214_5      -66.3673918493 
2msa2dma-102_7      -66.37261810023
2msa2dma-91_10      -66.36877586278
2msa2dma-43_6       -66.36636094817
2msa2dma-190_7      -66.36683067271
2msa2dma-229_11     -66.37568437798
2msa2dma-142_10     -66.36974620199
2msa2dma-154_1      -66.40495271856
2msa2dma-232_8      -66.36423787135
2msa2dma-7_2        -66.39812418315
2msa2dma-27_2       -66.39105923048
2msa2dma-166_3      -66.36355399124
2msa2dma-57_9       -66.38497981096
2msa2dma-116_8      -66.38040189555
2msa2dma-105_3      -66.37326357888
2msa2dma-44_2       -66.36787968416
2msa2dma-188_8      -66.36461047517
2msa2dma-175_8      -66.36001487387
2msa2dma-34_9       -66.38040578745
2msa2dma-213_1      -66.39338830351
2msa2dma-80_4       -66.38066048992
2msa2dma-137_1      -66.4073664995 
2msa2dma-221_3      -66.35635111956
2msa2dma-218_5      -66.35635404366
2msa2dma-114_10     -66.38063811966
2msa2dma-20_6       -66.39217812446
2msa2dma-79_11      -66.38578446257
2msa2dma-161_7      -66.3687015551 
2msa2dma-158_1      -66.40785819305
2msa2dma-153_5      -66.36759588114
2msa2dma-12_4       -66.40990180653
2msa2dma-131_11     -66.38313257075
2msa2dma-197_3      -66.35991732526
2msa2dma-38_7       -66.36986630399
2msa2dma-179_6      -66.34727156926
2msa2dma-184_6      -66.36697119386
2msa2dma-39_11      -66.37806590783
2msa2dma-87_10      -66.35319880045
2msa2dma-226_9      -66.35526347288
2msa2dma-171_11     -66.37708050863
2msa2dma-102_9      -66.36364327065
2msa2dma-43_8       -66.38051997457
2msa2dma-172_2      -66.36011985617
2msa2dma-33_3       -66.38251955111
2msa2dma-190_9      -66.35818250889
2msa2dma-124_4      -66.37497038299
2msa2dma-65_5       -66.36953421616
2msa2dma-232_6      -66.3666899226 
2msa2dma-98_5       -66.37146265132
2msa2dma-93_1       -66.41603290601
2msa2dma-239_2      -66.35254991999
2msa2dma-154_10     -66.37061293668
2msa2dma-57_7       -66.3874777436 
2msa2dma-116_6      -66.38021880447
2msa2dma-200_4      -66.35104595025
2msa2dma-179_1      -66.40021237279
2msa2dma-184_1      -66.40471683292
2msa2dma-140_7      -66.37613367826
2msa2dma-224_11     -66.35954038728
2msa2dma-87_9       -66.36429364121
2msa2dma-33_4       -66.384345638  
2msa2dma-172_5      -66.35142441702
2msa2dma-65_2       -66.3580831678 
2msa2dma-124_3      -66.37020243158
2msa2dma-15_9       -66.40729164561
2msa2dma-154_8      -66.37352161877
2msa2dma-98_2       -66.36214493595
2msa2dma-201_10     -66.37077368746
2msa2dma-232_1      -66.3942295998 
2msa2dma-239_5      -66.34679482892
2msa2dma-93_6       -66.38674800823
2msa2dma-22_11      -66.39682248   
2msa2dma-116_1      -66.40851685368
2msa2dma-200_3      -66.35951328313
2msa2dma-241_10     -66.35062313849
2msa2dma-44_5       -66.35487486938
2msa2dma-105_4      -66.36668861419
2msa2dma-194_10     -66.37449782289
2msa2dma-213_6      -66.36380836805
2msa2dma-80_3       -66.38043815309
2msa2dma-137_6      -66.38107021985
2msa2dma-76_7       -66.39408433034
2msa2dma-221_4      -66.34176865483
2msa2dma-62_11      -66.3795701451 
2msa2dma-218_2      -66.35046069559
2msa2dma-20_1       -66.4347856149 
2msa2dma-207_9      -66.36074885174
2msa2dma-158_6      -66.3670642967 
2msa2dma-19_7       -66.41708993718
2msa2dma-62_8       -66.39393370951
2msa2dma-123_9      -66.38281562772
2msa2dma-12_3       -66.40228028597
2msa2dma-153_2      -66.36979808411
2msa2dma-47_10      -66.37583904446
2msa2dma-197_4      -66.37164557523
2msa2dma-195_2      -66.35911729774
2msa2dma-118_9      -66.35428374506
2msa2dma-59_8       -66.37864720374
2msa2dma-168_2      -66.36613670076
2msa2dma-55_11      -66.37597577192
2msa2dma-29_3       -66.38889512451
2msa2dma-2_7        -66.41528285924
2msa2dma-151_4      -66.37130779645
2msa2dma-10_5       -66.41634881478
2msa2dma-9_3        -66.40626982618
2msa2dma-22_7       -66.3949533126 
2msa2dma-163_6      -66.37313217857
2msa2dma-70_10      -66.36285661082
2msa2dma-89_1       -66.41065849632
2msa2dma-223_2      -66.36084408796
2msa2dma-74_1       -66.41039901507
2msa2dma-228_6      -66.35754075999
2msa2dma-82_5       -66.37330614721
2msa2dma-138_10     -66.3707603697 
2msa2dma-177_9      -66.35694862131
2msa2dma-36_8       -66.38258213391
2msa2dma-107_2      -66.3755642836 
2msa2dma-186_11     -66.36429999608
2msa2dma-46_3       -66.37919478959
2msa2dma-202_5      -66.37548330102
2msa2dma-55_6       -66.38658430039
2msa2dma-114_7      -66.37062953121
2msa2dma-30_10      -66.36706154723
2msa2dma-230_7      -66.36204249529
2msa2dma-213_11     -66.35642716343
2msa2dma-178_10     -66.37592384208
2msa2dma-126_5      -66.38175082622
2msa2dma-67_4       -66.35285084154
2msa2dma-192_8      -66.35362674217
2msa2dma-209_1      -66.39706204438
2msa2dma-170_3      -66.35539501833
2msa2dma-31_2       -66.37756446406
2msa2dma-100_8      -66.38482781733
2msa2dma-41_9       -66.376114227  
2msa2dma-15_11      -66.41848688197
2msa2dma-149_5      -66.37707183707
2msa2dma-224_8      -66.3616395268 
2msa2dma-142_1      -66.40610207438
2msa2dma-236_10     -66.3578105545 
2msa2dma-186_7      -66.37630134202
2msa2dma-202_2      -66.35351143428
2msa2dma-55_1       -66.41781918026
2msa2dma-146_11     -66.35066060581
2msa2dma-91_7       -66.37456072407
2msa2dma-17_8       -66.408198183  
2msa2dma-156_9      -66.36445790041
2msa2dma-67_3       -66.35313918359
2msa2dma-126_2      -66.3750354472 
2msa2dma-209_6      -66.36873590255
2msa2dma-31_5       -66.3757114091 
2msa2dma-170_4      -66.37006649541
2msa2dma-163_10     -66.3855956141 
2msa2dma-78_8       -66.37814066788
2msa2dma-139_9      -66.36386185972
2msa2dma-85_8       -66.38046637986
2msa2dma-149_2      -66.37203568063
2msa2dma-208_11     -66.37689504292
2msa2dma-142_6      -66.37800659233
2msa2dma-95_11      -66.36051877815
2msa2dma-195_5      -66.35360560731
2msa2dma-3_10       -66.40190877841
2msa2dma-29_4       -66.37275762405
2msa2dma-168_5      -66.37700528515
2msa2dma-123_10     -66.37557132024
2msa2dma-10_2       -66.39251496689
2msa2dma-151_3      -66.36658804793
2msa2dma-60_9       -66.36050078012
2msa2dma-121_8      -66.36246675703
2msa2dma-9_4        -66.41069172164
2msa2dma-205_8      -66.3597983898 
2msa2dma-163_1      -66.404383371  
2msa2dma-106_11     -66.39826264939
2msa2dma-223_5      -66.3583120352 
2msa2dma-89_6       -66.36978599945
2msa2dma-135_7      -66.36917019758
2msa2dma-74_6       -66.3835968008 
2msa2dma-82_2       -66.36505981193
2msa2dma-228_1      -66.39358779774
2msa2dma-211_7      -66.34592657266
2msa2dma-46_4       -66.38112553966
2msa2dma-107_5      -66.37977111693
2msa2dma-199_5      -66.365406045  
2msa2dma-164_5      -66.37934104292
2msa2dma-25_4       -66.37056783227
2msa2dma-18_11      -66.43778246024
2msa2dma-91_9       -66.37245235221
2msa2dma-240_5      -66.35212765434
2msa2dma-17_6       -66.39199349436
2msa2dma-156_7      -66.37678642048
2msa2dma-5_4        -66.39758983085
2msa2dma-150_11     -66.37862800107
2msa2dma-209_8      -66.35245410286
2msa2dma-192_1      -66.39725388137
2msa2dma-83_11      -66.36815528793
2msa2dma-100_1      -66.41561595506
2msa2dma-216_3      -66.3468661698 
2msa2dma-85_6       -66.3828221716 
2msa2dma-78_6       -66.3797288549 
2msa2dma-139_7      -66.37635090313
2msa2dma-132_3      -66.37060751047
2msa2dma-73_2       -66.37660489804
2msa2dma-224_1      -66.3939226009 
2msa2dma-142_8      -66.37510694727
2msa2dma-175_10     -66.36030486605
2msa2dma-59_1       -66.41610457179
2msa2dma-60_7       -66.37432185859
2msa2dma-121_6      -66.36442844018
2msa2dma-237_4      -66.35030060882
2msa2dma-96_3       -66.36617981976
2msa2dma-135_10     -66.3728292078 
2msa2dma-113_4      -66.36961529382
2msa2dma-52_5       -66.3900186325 
2msa2dma-205_6      -66.35796750464
2msa2dma-181_4      -66.35219955576
2msa2dma-135_9      -66.37799723009
2msa2dma-74_8       -66.37735511672
2msa2dma-58_11      -66.39130349194
2msa2dma-145_2      -66.36980886134
2msa2dma-89_8       -66.38514805264
2msa2dma-110_11     -66.38386022591
2msa2dma-211_9      -66.3689405551 
2msa2dma-36_1       -66.42007342644
2msa2dma-118_7      -66.37351966881
2msa2dma-59_6       -66.37257814327
2msa2dma-121_1      -66.40772979609
2msa2dma-2_9        -66.39914430375
2msa2dma-237_3      -66.35584747835
2msa2dma-96_4       -66.36522277402
2msa2dma-43_11      -66.36352183113
2msa2dma-52_2       -66.36945915454
2msa2dma-113_3      -66.36663356967
2msa2dma-205_1      -66.39402944638
2msa2dma-22_9       -66.39837199575
2msa2dma-163_8      -66.38262678899
2msa2dma-181_3      -66.35696097922
2msa2dma-190_11     -66.37036405135
2msa2dma-145_5      -66.36117464405
2msa2dma-228_8      -66.36400441224
2msa2dma-66_10      -66.36848529575
2msa2dma-177_7      -66.35960020615
2msa2dma-36_6       -66.38334695827
2msa2dma-55_8       -66.38176605727
2msa2dma-114_9      -66.3721437167 
2msa2dma-205_11     -66.3484769653 
2msa2dma-199_2      -66.36899399034
2msa2dma-25_3       -66.37105326207
2msa2dma-164_2      -66.36611898187
2msa2dma-240_2      -66.35556972064
2msa2dma-230_9      -66.35646916812
2msa2dma-5_3        -66.40668246806
2msa2dma-17_1       -66.43647903635
2msa2dma-26_10      -66.37040687103
2msa2dma-192_6      -66.3637048275 
2msa2dma-98_11      -66.35611431639
2msa2dma-100_6      -66.38514008548
2msa2dma-41_7       -66.38135535053
2msa2dma-220_10     -66.36150576926
2msa2dma-216_4      -66.36456285337
2msa2dma-85_1       -66.41251115457
2msa2dma-78_1       -66.41087559052
2msa2dma-73_5       -66.38402392406
2msa2dma-132_4      -66.37673004093
2msa2dma-224_6      -66.35841865187
2msa2dma-186_9      -66.37372890456
2msa2dma-182_5      -66.36377495766
2msa2dma-77_9       -66.37884411385
2msa2dma-136_8      -66.36080645415
2msa2dma-146_3      -66.3798653726 
2msa2dma-140_10     -66.3630391334 
2msa2dma-189_1      -66.3973278008 
2msa2dma-174_1      -66.40383305995
2msa2dma-212_8      -66.37665819779
2msa2dma-122_7      -66.38018244034
2msa2dma-93_10      -66.37736098587
2msa2dma-63_6       -66.36938201291
2msa2dma-234_5      -66.35152379764
2msa2dma-95_2       -66.36307330278
2msa2dma-165_11     -66.36797045136
2msa2dma-18_9       -66.44090471353
2msa2dma-159_8      -66.37838063125
2msa2dma-68_2       -66.3711917035 
2msa2dma-129_3      -66.3737712739 
2msa2dma-51_4       -66.36295501634
2msa2dma-110_5      -66.37217138634
2msa2dma-206_7      -66.37996475064
2msa2dma-42_1       -66.4131772185 
2msa2dma-215_2      -66.36318065792
2msa2dma-86_7       -66.35948390789
2msa2dma-70_3       -66.36273001178
2msa2dma-131_2      -66.36707124727
2msa2dma-141_9      -66.37471890071
2msa2dma-5_11       -66.41203392751
2msa2dma-49_5       -66.36613117914
2msa2dma-125_11     -66.36780432261
2msa2dma-108_4      -66.40518434953
2msa2dma-48_10      -66.38245806093
2msa2dma-26_5       -66.36549242496
2msa2dma-167_4      -66.36952827385
2msa2dma-92_8       -66.38509408563
2msa2dma-6_5        -66.40667374561
2msa2dma-155_6      -66.37774848983
2msa2dma-14_7       -66.40758955547
2msa2dma-100_10     -66.37665612037
2msa2dma-42_6       -66.38462639429
2msa2dma-103_7      -66.37687289529
2msa2dma-215_5      -66.35576434674
2msa2dma-131_5      -66.37561851349
2msa2dma-70_4       -66.3781046976 
2msa2dma-227_7      -66.36334855244
2msa2dma-178_8      -66.37291673226
2msa2dma-39_9       -66.37545485817
2msa2dma-185_8      -66.3730935747 
2msa2dma-53_10      -66.38041826548
2msa2dma-108_3      -66.39207970208
2msa2dma-49_2       -66.35857103556
2msa2dma-117_8      -66.36558665984
2msa2dma-56_9       -66.36507525259
2msa2dma-167_3      -66.37045754125
2msa2dma-180_10     -66.40996529454
2msa2dma-26_2       -66.37560192224
2msa2dma-155_1      -66.40439158654
2msa2dma-6_2        -66.39726967093
2msa2dma-233_8      -66.35878100422
2msa2dma-76_11      -66.39118317269
2msa2dma-191_7      -66.36481699723
2msa2dma-182_2      -66.36534956467
2msa2dma-215_10     -66.36448661137
2msa2dma-146_4      -66.35943289653
2msa2dma-36_11      -66.37573587173
2msa2dma-88_10      -66.3654429375 
2msa2dma-189_6      -66.36644563532
2msa2dma-35_7       -66.36175315851
2msa2dma-174_6      -66.38292109537
2msa2dma-63_1       -66.41592187151
2msa2dma-230_11     -66.36045241462
2msa2dma-234_2      -66.34812252152
2msa2dma-1_8        -66.40867018594
2msa2dma-95_5       -66.37460134394
2msa2dma-13_10      -66.4039052627 
2msa2dma-129_4      -66.37602706784
2msa2dma-68_5       -66.37043267268
2msa2dma-110_2      -66.3647079466 
2msa2dma-51_3       -66.36736799372
2msa2dma-160_9      -66.3731296301 
2msa2dma-21_8       -66.40855891833
2msa2dma-32_3       -66.3678782132 
2msa2dma-173_2      -66.36730220633
2msa2dma-42_8       -66.37720472795
2msa2dma-103_9      -66.36804035329
2msa2dma-45_10      -66.3790814123 
2msa2dma-227_9      -66.35367954422
2msa2dma-185_6      -66.37448963494
2msa2dma-178_6      -66.36558176603
2msa2dma-39_7       -66.37880860231
2msa2dma-201_4      -66.36487748822
2msa2dma-117_6      -66.37062545044
2msa2dma-56_7       -66.35972777   
2msa2dma-238_2      -66.36122469869
2msa2dma-60_11      -66.36927688067
2msa2dma-92_1       -66.41047031084
2msa2dma-99_5       -66.37132830586
2msa2dma-233_6      -66.36467397017
2msa2dma-128_11     -66.37409596532
2msa2dma-64_5       -66.37563457302
2msa2dma-125_4      -66.36825055356
2msa2dma-196_10     -66.37171417918
2msa2dma-8_11       -66.42056713733
2msa2dma-191_9      -66.376006386  
2msa2dma-20_11      -66.39289436948
2msa2dma-219_5      -66.37287739255
2msa2dma-220_3      -66.35224878906
2msa2dma-136_1      -66.40542207947
2msa2dma-81_4       -66.35893580479
2msa2dma-35_9       -66.36442298055
2msa2dma-174_8      -66.38403405562
2msa2dma-212_1      -66.39843717141
2msa2dma-203_10     -66.3762131792 
2msa2dma-45_2       -66.36944443194
2msa2dma-168_11     -66.37406682196
2msa2dma-104_3      -66.37534883641
2msa2dma-189_8      -66.36617257413
2msa2dma-196_3      -66.37172544235
2msa2dma-13_4       -66.39158521143
2msa2dma-152_5      -66.36703567059
2msa2dma-1_6        -66.41839281917
2msa2dma-159_1      -66.40677968105
2msa2dma-160_7      -66.3739811913 
2msa2dma-226_11     -66.35192082278
2msa2dma-21_6       -66.4030083188 
2msa2dma-156_10     -66.37015306167
2msa2dma-219_2      -66.35811924455
2msa2dma-220_4      -66.35729086194
2msa2dma-77_7       -66.37079844098
2msa2dma-136_6      -66.37126000563
2msa2dma-81_3       -66.3654533656 
2msa2dma-212_6      -66.36993902015
2msa2dma-104_4      -66.37271885884
2msa2dma-45_5       -66.38878250695
2msa2dma-173_11     -66.37097850979
2msa2dma-196_4      -66.35394433215
2msa2dma-218_10     -66.38125488814
2msa2dma-1_1        -66.44377367113
2msa2dma-152_2      -66.3617117244 
2msa2dma-13_3       -66.40884013742
2msa2dma-122_9      -66.38127215242
2msa2dma-63_8       -66.36880927455
2msa2dma-18_7       -66.42790160012
2msa2dma-159_6      -66.38019617383
2msa2dma-21_1       -66.4268505217 
2msa2dma-85_10      -66.36565548943
2msa2dma-206_9      -66.36436755354
2msa2dma-173_5      -66.37525062223
2msa2dma-32_4       -66.37782680695
2msa2dma-133_11     -66.37570745647
2msa2dma-86_9       -66.34621465659
2msa2dma-141_7      -66.36467167407
2msa2dma-185_1      -66.3978521163 
2msa2dma-178_1      -66.40311510026
2msa2dma-201_3      -66.36465076799
2msa2dma-117_1      -66.4082790078 
2msa2dma-92_6       -66.37716186215
2msa2dma-238_5      -66.35525676685
2msa2dma-116_10     -66.37514902776
2msa2dma-155_8      -66.36882108676
2msa2dma-14_9       -66.40977742576
2msa2dma-233_1      -66.3925732464 
2msa2dma-99_2       -66.35850103512
2msa2dma-125_3      -66.35889551144
2msa2dma-64_2       -66.35626464311
2msa2dma-208_1      -66.39650758478
2msa2dma-193_8      -66.36694443377
2msa2dma-66_4       -66.36738722179
2msa2dma-127_5      -66.35885567937
2msa2dma-231_7      -66.36169020998
2msa2dma-104_11     -66.37692648654
2msa2dma-115_7      -66.39813401434
2msa2dma-54_6       -66.38459827169
2msa2dma-203_5      -66.3541352059 
2msa2dma-187_7      -66.37049379161
2msa2dma-225_8      -66.35657652725
2msa2dma-69_10      -66.36372839324
2msa2dma-143_1      -66.40717845233
2msa2dma-148_5      -66.38109613891
2msa2dma-121_10     -66.36864227797
2msa2dma-1_10       -66.40955573601
2msa2dma-40_9       -66.39709078944
2msa2dma-101_8      -66.37168723985
2msa2dma-30_2       -66.37540490859
2msa2dma-171_3      -66.36877713599
2msa2dma-29_10      -66.38444438095
2msa2dma-162_6      -66.375069945  
2msa2dma-23_7       -66.356682918  
2msa2dma-97_11      -66.37458189666
2msa2dma-8_3        -66.4147959317 
2msa2dma-3_7        -66.4078135614 
2msa2dma-11_5       -66.41290170648
2msa2dma-150_4      -66.38358689181
2msa2dma-28_3       -66.38260745324
2msa2dma-169_2      -66.36740337089
2msa2dma-161_10     -66.36892651563
2msa2dma-194_2      -66.35406964299
2msa2dma-58_8       -66.36636139154
2msa2dma-119_9      -66.36000271138
2msa2dma-47_3       -66.37680119839
2msa2dma-106_2      -66.38281862449
2msa2dma-37_8       -66.3868418394 
2msa2dma-176_9      -66.36606688337
2msa2dma-83_5       -66.36746347499
2msa2dma-229_6      -66.37297527893
2msa2dma-75_1       -66.41493421138
2msa2dma-222_2      -66.36586842072
2msa2dma-88_1       -66.41037882937
2msa2dma-144_11     -66.37228560322
2msa2dma-204_8      -66.38239536995
2msa2dma-234_10     -66.36811373301
2msa2dma-162_1      -66.40626564702
2msa2dma-8_4        -66.4143172392 
2msa2dma-120_8      -66.37046896924
2msa2dma-61_9       -66.38315843312
2msa2dma-150_3      -66.3722979971 
2msa2dma-11_2       -66.39162317381
2msa2dma-169_5      -66.37122111167
2msa2dma-28_4       -66.37540493518
2msa2dma-194_5      -66.36136229141
2msa2dma-17_11      -66.41524644588
2msa2dma-106_5      -66.37305168101
2msa2dma-47_4       -66.36648629764
2msa2dma-210_7      -66.3589803099 
2msa2dma-211_11     -66.35469883474
2msa2dma-229_1      -66.39305615413
2msa2dma-83_2       -66.36037639496
2msa2dma-75_6       -66.39181433098
2msa2dma-134_7      -66.3804993148 
2msa2dma-88_6       -66.3819081389 
2msa2dma-222_5      -66.35627586943
2msa2dma-32_10      -66.36834422869
2msa2dma-208_6      -66.35486207247
2msa2dma-127_2      -66.36142544443
2msa2dma-66_3       -66.35990330697
2msa2dma-184_11     -66.37796366391
2msa2dma-157_9      -66.37480803768
2msa2dma-16_8       -66.41159243399
2msa2dma-72_10      -66.36246785492
2msa2dma-90_7       -66.36935672657
2msa2dma-54_1       -66.41652353376
2msa2dma-203_2      -66.36575029425
2msa2dma-143_6      -66.36916074863
2msa2dma-84_8       -66.37089652439
2msa2dma-57_11      -66.39039061901
2msa2dma-148_2      -66.37045530413
2msa2dma-138_9      -66.35519416611
2msa2dma-79_8       -66.38140209754
2msa2dma-171_4      -66.36796031653
2msa2dma-30_5       -66.36888035042
2msa2dma-204_6      -66.37036238757
2msa2dma-53_5       -66.37142110123
2msa2dma-112_4      -66.37702555439
2msa2dma-97_3       -66.36675750297
2msa2dma-236_4      -66.36399078415
2msa2dma-149_11     -66.37474619862
2msa2dma-120_6      -66.37381373191
2msa2dma-61_7       -66.37783896106
2msa2dma-222_10     -66.36162616938
2msa2dma-58_1       -66.41496658619
2msa2dma-210_9      -66.36791698898
2msa2dma-37_1       -66.41792265899
2msa2dma-24_10      -66.36799801902
2msa2dma-144_2      -66.36596689387
2msa2dma-88_8       -66.37005654147
2msa2dma-75_8       -66.38015873062
2msa2dma-134_9      -66.37625403798
2msa2dma-207_11     -66.36873735115
2msa2dma-180_4      -66.37408892014
2msa2dma-64_10      -66.36127790619
2msa2dma-193_1      -66.3978480244 
2msa2dma-208_8      -66.36910543325
2msa2dma-157_7      -66.36455800851
2msa2dma-16_6       -66.40814176766
2msa2dma-4_4        -66.41246409132
2msa2dma-241_5      -66.35529708451
2msa2dma-90_9       -66.35882747861
2msa2dma-24_4       -66.36832011698
2msa2dma-192_11     -66.37299693413
2msa2dma-165_5      -66.36590843565
2msa2dma-198_5      -66.35417575713
2msa2dma-41_11      -66.37698803383
2msa2dma-225_1      -66.39144191331
2msa2dma-143_8      -66.37326542453
2msa2dma-72_2       -66.36381057184
2msa2dma-133_3      -66.36535002607
2msa2dma-138_7      -66.3686327276 
2msa2dma-79_6       -66.37542224579
2msa2dma-84_6       -66.36861152596
2msa2dma-217_3      -66.35237047265
2msa2dma-101_1      -66.40994497738
2msa2dma-109_11     -66.37316595432
2msa2dma-112_11     -66.3652485316 
2msa2dma-193_6      -66.36906872058
2msa2dma-4_3        -66.41908333428
2msa2dma-231_9      -66.36110750844
2msa2dma-16_1       -66.43733513899
2msa2dma-241_2      -66.35185543571
2msa2dma-165_2      -66.36477834425
2msa2dma-24_3       -66.37006765408
2msa2dma-115_9      -66.38048469441
2msa2dma-54_8       -66.39151410732
2msa2dma-198_2      -66.3484950711 
2msa2dma-137_10     -66.36356620917
2msa2dma-187_9      -66.36638058503
2msa2dma-189_11     -66.35652203981
2msa2dma-225_6      -66.34947886853
2msa2dma-133_4      -66.36988308003
2msa2dma-72_5       -66.37197435806
2msa2dma-79_1       -66.41429369956
2msa2dma-84_1       -66.41195775217
2msa2dma-217_4      -66.36207181061
2msa2dma-40_7       -66.39476519048
2msa2dma-101_6      -66.38446161317
2msa2dma-204_1      -66.39709910226
2msa2dma-162_8      -66.3678798501 
2msa2dma-23_9       -66.35653109341
2msa2dma-112_3      -66.36679505086
2msa2dma-53_2       -66.37257624099
2msa2dma-177_10     -66.35804865008
2msa2dma-97_4       -66.36552417708
2msa2dma-236_3      -66.35871449276
2msa2dma-3_9        -66.41874543786
2msa2dma-120_1      -66.40949187083
2msa2dma-81_11      -66.34279201599
2msa2dma-58_6       -66.3843821472 
2msa2dma-119_7      -66.37250291363
2msa2dma-37_6       -66.3791736868 
2msa2dma-176_7      -66.34883207661
2msa2dma-239_10     -66.33861459384
2msa2dma-152_11     -66.37921502303
2msa2dma-229_8      -66.37217740165
2msa2dma-144_5      -66.37247213385
2msa2dma-180_3      -66.37625992937
2msa2dma-134_10     -66.36838206399
2msa2dma-86_3       -66.36346311771
2msa2dma-215_6      -66.35653906031
2msa2dma-42_5       -66.38293601497
2msa2dma-103_4      -66.36977385881
2msa2dma-49_1       -66.41607569944
2msa2dma-227_4      -66.35080993611
2msa2dma-131_6      -66.3730715728 
2msa2dma-70_7       -66.36993750313
2msa2dma-111_11     -66.40960560984
2msa2dma-26_1       -66.42295487578
2msa2dma-201_9      -66.36056231551
2msa2dma-191_4      -66.37537819455
2msa2dma-99_8       -66.35923770767
2msa2dma-6_1        -66.44676538281
2msa2dma-14_3       -66.40510835505
2msa2dma-155_2      -66.36766438902
