#CLUSTER             ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]   ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1msa1nta1sa2tma      -43.154694137425395     -93.28947019175394       -168.1528628355452       -102.5949910216732
1dma1ma1msa1sa       -43.33407431509113      -80.46024534309981       -124.52178778486459      -87.64082973112818
1ma4sa               -43.471938787493855     -93.73972663655877       -168.59898658131834      -101.2656731044408
1dma1fa1ma2msa       -43.63867764896713      -92.78615800943226       -164.84145685151643      -101.7335060837213
1ma2sa1tma           -44.23061552773288      -80.77077842704603       -122.55630689040358      -88.39514983235858
1dma1ma2msa1nta      -44.87796141381841      -95.14113795611775       -168.5835201828199       -104.11471242512926
1fa1ma1msa1sa1tma    -45.124606837533065     -93.95894054675591       -163.79115783683056      -102.93477147165686
1dma2msa2sa          -45.798218475072645     -98.19093205837999       -175.72602241570118      -105.01296903914772
2dma3msa             -45.868074810132384     -96.85992183932103       -171.027492970517        -106.14676091214642
1dma1ma2sa           -45.918517093290575     -82.1406531590037        -121.48963966371727      -89.46879052277654
2dma2msa1nta         -45.96284637844656      -96.48946705943672       -169.46711615236407      -105.55853395254235
2dma1msa1sa          -46.250063507060986     -83.67991615220672       -125.54034091933761      -91.3456763428403
3ma2sa               -46.57349970913492      -92.95264209189918       -155.5564057781966       -101.70751327765174
2sa2tma              -46.82360803268966      -83.42280271515483       -122.75430046172369      -91.73138047428802
1ma1msa1nta1sa1tma   -47.099398755832226     -96.74456903946702       -166.5107170345733       -105.50346315966453
2ma1msa1nta1sa       -47.27373709110543      -95.66022661322495       -162.28908107317005      -103.84002373996191
1dma1fa1msa1sa1tma   -47.27866940830427      -96.740731725964         -165.89656990608955      -106.20201004121918
1dma1msa3sa          -47.35366352344863      -98.90848922426812       -172.91573268822083      -105.35503410198726
1fa2sa2tma           -47.35824226940167      -96.21802611864405       -163.87651802549425      -106.21492907311767
1dma4sa              -47.67260530148633      -98.58928532199934       -170.7753815884792       -106.48109513777308
3dma1msa1sa          -47.735442772100214     -96.89772533631185       -164.89110368668923      -105.98545750102494
1fa2ma1msa1sa        -47.79184471926419      -95.9599583260133        -161.55664466467258      -104.52710626740009
1dma2sa1tma          -48.16858775274886      -85.04599378784769       -123.68742591097059      -93.1797408562852
2ma2sa1tma           -48.2542270510603       -95.628976506443         -158.89568826261998      -104.93704958457965
1dma1fa1ma1msa1sa    -48.56400743307313      -97.32015485182637       -163.52891973359857      -106.19177747552749
2ma1nta2sa           -49.399879706674255     -96.97936375322752       -159.5823714465852       -105.33967496221885
1nta2sa2tma          -49.58117703910102      -98.57640666450607       -164.3308053850227       -107.4656448350288
1ma2sa2tma           -49.61935068227467      -97.5577787112561        -160.78627546216921      -106.89837095350958
2dma2sa              -49.63680814043619      -86.57200463255867       -123.88125605344871      -94.39901244291104
1dma1msa1nta1sa1tma  -49.7808815298049       -99.81226536331815       -167.80608362805816      -108.87665561086033
1fa1ma2sa1tma        -49.9103481387865       -97.76346499662031       -160.50014039156696      -106.97346298245247
2dma1fa1msa1sa       -50.239629749266896     -99.31038583099144       -164.5841223600558       -108.24103272228967
1fa2ma2sa            -50.2564272620948       -97.5060427680146        -158.47598693897677      -106.01489140756894
1ma1nta2sa1tma       -50.842345613535144     -99.59158318201662       -163.50574398421406      -108.65476502804086
1dma1ma1msa1nta1sa   -51.08509937347844      -99.72679773665732       -163.14505572130108      -108.33386752405204
4ma2sa               -51.15996401407756      -109.47057471238077      -195.5747465984354       -119.97030235733837
1dma1nta2sa1tma      -52.116888430915424     -101.92508114562952      -167.0574969474393       -111.20592227415182
1dma1fa2sa1tma       -52.122719600462005     -100.50370642522466      -162.27062493635918      -109.77385814511217
2dma1msa1nta1sa      -52.98227776470594      -102.44526294822572      -165.89966521410787      -111.42263796541374
1dma1ma1nta2sa       -53.09364745032508      -100.8596054695081       -160.20780821536547      -109.54765975428745
1dma1fa1ma2sa        -53.7164579507662       -101.52095091936644      -160.3370550680474       -110.52777990757022
2dma1fa2sa           -54.11201754398644      -102.08991507941391      -160.91865683551305      -111.35584529093467
2dma2msa1sa          -55.10428244061768      -105.48857695213519      -168.98975184036095      -114.79600561561529
2dma1nta2sa          -55.54689404729288      -103.85253913956694      -162.01792752715443      -112.96883736015297
3dma2sa              -57.421987070003524     -106.47408068168443      -164.52152812979185      -115.43723461590707
2ma3sa               -57.46664215368219      -106.35719866631553      -163.97973004405668      -115.12513872003183
2dma1msa2sa          -59.92536253668368      -109.268699899083        -165.49836445554462      -117.92886517057195
1ma3sa1tma           -60.24786222855619      -107.77230053083622      -159.39774711609255      -116.9635448011104
4dma2sa              -60.33909727842547      -121.9951759512769       -206.7955011674664       -132.35856020706706
2dma3msa1sa          -61.956625772756524     -126.60259830753785      -216.8236543167613       -136.43409994908143
2dma3sa              -64.20960937440395      -113.93276949343272      -166.77229622271187      -123.44925441523083
2dma2msa2sa          -67.39347141480539      -131.9016278568888       -216.36141687712367      -141.93156023416668
2ma4sa               -68.24317221692763      -131.11989001301117      -210.88954484704072      -141.70434917905368
3dma2msa1sa          -71.64372228970751      -135.13988817110658      -212.96718390467151      -147.53697676269803
3sa3tma              -72.0687147208373       -135.1689806068316       -211.63932881519207      -148.6879571978934
2dma1msa3sa          -72.79629546985961      -136.47500232839957      -213.5794293425638       -147.2731550487224
2dma4sa              -73.53858427517116      -137.96994257951155      -216.10383466144583      -147.6892403657548
2ma3sa1tma           -74.40043567949033      -136.18173630317324      -207.2154976472728       -148.49012834299356
1ma3sa2tma           -75.14242287146044      -137.5686788710882       -209.37868857919935      -150.48364689061418
3ma3sa               -75.97544318134896      -137.24067456834018      -205.4845929458285       -149.04198786453344
3dma1msa2sa          -78.85894680046476      -142.73300987738185      -214.2346573100795       -155.55667280615307
1dma1ma3sa1tma       -79.7979528861033       -142.7832323453913       -211.25366245019848      -155.5778812780045
3dma3msa1sa          -82.71814496407751      -160.3991074754158       -260.5432249240998       -174.10179795033764
1ma3sa3tma           -83.23911594523815      -157.63400683086365      -249.52168668759535      -173.17901475378312
2ma3sa2tma           -83.76816492716898      -158.4968298334279       -250.64117023702124      -173.9164457374718
3dma3sa              -83.82195982523263      -146.9428235196974       -211.70841420206153      -158.99704020633362
3ma4sa               -88.11978049110621      -163.74549177940935      -253.64987854538938      -177.06767431390472
4ma3sa               -88.70544182346202      -163.03546642698348      -249.30412411054095      -176.7485715933144
3dma2msa2sa          -88.75077350332867      -166.60298396239523      -261.1175933557889       -180.66328369709663
2ma4sa1tma           -92.67767801521404      -167.8201631732809       -252.0291301638036       -181.75773012824357
1ma4sa2tma           -93.77508828465943      -170.32907115161652      -256.76331667649947      -184.22749835276045
3dma4sa              -94.44675660016946      -171.13040646119043      -257.19822190537514      -184.5820600122679
4dma3sa              -94.55783716868609      -170.07218023668975      -253.27634770359597      -184.48850684496574
3dma1msa3sa          -95.02521228720434      -172.54460995807312      -260.0013337948088       -186.0774178588763
4dma3msa1sa          -95.52472523914184      -184.57716573902871      -298.6833489836784       -201.98454047122505
4dma2msa2sa          -106.49648494517896     -196.2352490000194       -300.98528946863144      -213.46492810966447
4ma4sa               -109.68084903340787     -196.89375505945645      -292.51352012771633      -212.84481885191053
1ma4sa3tma           -109.72556144552073     -199.21314879180863      -300.14283866133485      -217.4282014153432
4dma1msa3sa          -111.68670820933767     -201.5221229251474       -301.3094573740101       -219.19976650434546
2ma4sa2tma           -112.83143837263924     -200.93184530182043      -295.4902127435772       -218.53770402795635
4dma4sa              -114.28843592549674     -202.9541324293241       -297.3862032662708       -220.07370938523673
