#CLUSTER             dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
2ma2msa1nta          -1798.9840476576553  -1798.9054913520338  0.00026347914010171235  -1799.225996128187
3dma2sa              -1803.5871059457652  -1803.50534064707    0.0002742421556109879   -1803.905196347715
1dma1fa1ma2sa        -1819.011719008361   -1818.9340409866172  0.0002605333615424761   -1819.244618069254
1fa1ma1msa1sa1tma    -1822.2905100054015  -1822.2105805173076  0.0002680848166833067   -1822.573757707798
2dma1fa1msa1sa       -1822.29500572996    -1822.2137073153945  0.0002726762185650635   -1822.577287099931
1dma1fa2msa1tma      -1825.5699187589319  -1825.485590420128   0.0002828386342568333   -1825.902919028511
2ma1msa1nta1sa       -1834.9082713964833  -1834.830889881853   0.00025953887181041305  -1835.127539615018
1dma1ma2msa1nta      -1838.1946121047172  -1838.1145829797183  0.0002684190004992053   -1838.465621797699
1ma2sa2tma           -1842.7848468611926  -1842.7013153159353  0.00028016617560692184  -1843.130264546443
1fa1ma2sa1tma        -1858.2148360099106  -1858.1347259263373  0.00026869053688856337  -1858.474474677459
2dma1fa2sa           -1858.220017108066   -1858.1391325509805  0.000271288133776054    -1858.479563779645
1dma1fa1msa1sa1tma   -1861.5003893063088  -1861.4179773017888  0.00027641121757556293  -1861.811369347606
1fa2msa2tma          -1864.766582523457   -1864.678492408603   0.0002954556929538445   -1865.124770816175
2ma1nta2sa           -1870.8298925448014  -1870.753380428216   0.00025662289648070827  -1871.026634962483
1dma1ma1msa1nta1sa   -1874.1212054160162  -1874.0407477307988  0.0002698563985158176   -1874.367519611
1ma2msa1nta1tma      -1877.396460939447   -1877.315070730704   0.00027298409774734634  -1877.693738657753
2dma2msa1nta         -1877.4031147316189  -1877.3200225599496  0.000278692509372961    -1877.70065479405
1dma1fa2sa1tma       -1897.4258197164056  -1897.3438403470502  0.00027496015212381174  -1897.713244940742
1fa1msa1sa2tma       -1900.698994824261   -1900.6127897557642  0.00028913321649101035  -1901.035538244997
1dma1ma1nta2sa       -1910.0432050018105  -1909.9635071775222  0.00026730781247246     -1910.266725246701
1ma1msa1nta1sa1tma   -1913.3257629747795  -1913.2451672577872  0.00027031935935719514  -1913.601147725516
2dma1msa1nta1sa      -1913.3319526036573  -1913.249320859841   0.0002771482267868309   -1913.606124102763
1dma2msa1nta1tma     -1916.6074871472551  -1916.5229741975877  0.0002834578221289307   -1916.932921539757
1fa2sa2tma           -1936.6287050673918  -1936.5457515349663  0.0002782275110702775   -1936.945280929975
4dma2sa              -1938.4588966616154  -1938.366444689795   0.00031008543290444106  -1938.866804628929
1ma1nta2sa1tma       -1949.2500674730516  -1949.1701994380644  0.00026787870195230405  -1949.502981954788
2dma1nta2sa          -1949.254274527387   -1949.171953882107   0.0002761047971825945   -1949.505295646164
1dma1msa1nta1sa1tma  -1952.5366917296692  -1952.453228613535   0.0002799366632025435   -1952.83913716304
2msa1nta2tma         -1955.8056978560166  -1955.7199675539723  0.00028754084200602944  -1956.159107447659
1dma1nta2sa1tma      -1988.4588477917973  -1988.375351208792   0.00028004891164084823  -1988.737723092876
3msa                 -1990.601486920451   -1990.536068786198   0.0002194134974099932   -1990.747504085521
1msa1nta1sa2tma      -1991.7373517041162  -1991.6517770839166  0.0002870186825409837   -1992.067152815168
2msa1sa              -2026.5264577494431  -2026.4614223276944  0.00021812987338070037  -2026.649052587779
1nta2sa2tma          -2027.6629904342242  -2027.5782943580482  0.00028407203144660613  -2027.969207550262
1msa2sa              -2062.446891779256   -2062.38473244447    0.00020848343044061214  -2062.548362128355
3sa                  -2098.361519713704   -2098.2980630670845  0.0002128346356523086   -2098.438267297732
1dma3msa             -2125.5040850707446  -2125.428183708248   0.0002545744172298134   -2125.743529893094
1dma2msa1sa          -2161.432543745921   -2161.358058607593   0.0002498243780917743   -2161.650076859494
1ma3sa               -2194.0637939955454  -2193.994360674444   0.0002328805000849988   -2194.208527793031
1dma1msa2sa          -2197.3582896845046  -2197.285777361395   0.00024320752342668072  -2197.553599092574
1dma3sa              -2233.2782802262827  -2233.2056688705516  0.00024353968046652907  -2233.44956004244
2dma3msa             -2260.3960911601653  -2260.3079144446265  0.000295746153072646    -2260.7264384969
3sa1tma              -2272.4797173459124  -2272.40517170923    0.00025002729056564814  -2272.679049061457
2ma3sa               -2289.7544289927127  -2289.676335744153   0.0002619260391099296   -2289.964101786203
2dma2msa1sa          -2296.3284171681694  -2296.241427702474   0.00029176409758646573  -2296.636301697321
2dma1msa2sa          -2332.2531720782026  -2332.1674789899007  0.0002874160265002098   -2332.537635253937
1ma3sa1tma           -2368.16303030831    -2368.077539930817   0.000286736131119746    -2368.424388433277
2dma3sa              -2368.1788773196827  -2368.095145171196   0.00028083900213648046  -2368.442986583103
3ma3sa               -2385.44289695332    -2385.3567643333017  0.00028889022310564874  -2385.717670514413
3dma2msa1sa          -2431.223577555053   -2431.126710792935   0.0003248927121187273   -2431.624781331497
2ma3sa1tma           -2463.8572013071184  -2463.767141187212   0.00030206312227296035  -2464.187788800818
3dma1msa2sa          -2467.151491972933   -2467.056929524701   0.00031716400547183776  -2467.531666016227
4ma3sa               -2481.1188143632207  -2481.0266824396313  0.00030901198587848257  -2481.459992322677
1dma1ma3sa1tma       -2503.0712118854167  -2502.9779332173835  0.0003128581855889602   -2503.428868001554
3dma3sa              -2503.076226757343   -2502.983072819746   0.00031243983765407736  -2503.433231212781
1ma3sa2tma           -2542.2738837704337  -2542.1796314044177  0.00031612398462189755  -2542.659653543592
3sa3tma              -2620.689043308101   -2620.5906449977633  0.00033002955001756727  -2621.130037571038
2ma3sa2tma           -2637.946651666274   -2637.844714905941   0.00034189756945411973  -2638.397560065493
4dma3sa              -2637.9595650335373  -2637.855388957188   0.0003494082721756873   -2638.40758445724
4msa                 -2654.131648850194   -2654.0523911966734  0.0002658314724847403   -2654.334736171277
3msa1sa              -2690.0616561223233  -2689.9845511860804  0.000258611223354264    -2690.243117374247
1ma3sa3tma           -2716.3628196132468  -2716.2551308861384  0.00036118976054786355  -2716.866583747895
2msa2sa              -2725.9834692938953  -2725.9071383924397  0.0002560150979570361   -2726.141537899968
1msa3sa              -2761.8979416224365  -2761.819779697852   0.0002621563796244836   -2762.030881900561
4sa                  -2797.82012090133    -2797.746764029675   0.0002460401531272103   -2797.933633405336
1dma3msa1sa          -2824.9661484762187  -2824.877464677856   0.0002974469171978895   -2825.240251965324
1dma2msa2sa          -2860.8939982985107  -2860.804790702128   0.00029920374436634     -2861.143124099725
1ma4sa               -2893.5204907230313  -2893.4380731056176  0.00027643004331277316  -2893.700405035276
1dma1msa3sa          -2896.813688939166   -2896.728354759905   0.0002862122396806323   -2897.042610269057
1dma4sa              -2932.7341451246098  -2932.6492787174025  0.0002846433245260767   -2932.941634931119
2dma3msa1sa          -2959.868667522861   -2959.769286777898   0.00033332465189501076  -2960.235391811901
2ma4sa               -2989.2174458745126  -2989.1278323401925  0.0003005652668815424   -2989.463869939098
2dma2msa2sa          -2995.7949995676813  -2995.6972363469918  0.0003278994489020435   -2996.139435612337
2dma1msa3sa          -3031.720527532359   -3031.623070853829   0.000326871301458401    -3032.042014343341
2dma4sa              -3067.640788506936   -3067.546686723605   0.00031561892782388027  -3067.940228061239
3ma4sa               -3084.9097123297524  -3084.813126086294   0.00032395184792170816  -3085.222358138836
3dma3msa1sa          -3094.7696642500064  -3094.659438294569   0.00036969966606448804  -3095.228649052522
3dma2msa2sa          -3130.696291449689   -3130.5884938544423  0.000361554906078337    -3131.13459163554
2ma4sa1tma           -3163.33358722627    -3163.231010846484   0.00034404286361415493  -3163.699631461882
3dma1msa3sa          -3166.6216022607923  -3166.515429745533   0.0003561043610882406   -3167.037004036848
4ma4sa               -3180.6009718686087  -3180.4955614527466  0.0003535482671873832   -3180.977814506192
3dma4sa              -3202.540534221687   -3202.435185300174   0.0003533420141281991   -3202.9329473931
4dma3msa1sa          -3229.658591861028   -3229.537220322717   0.00040708213419914996  -3230.210651739746
1ma4sa2tma           -3241.751213858449   -3241.645666808119   0.00035400654143844543  -3242.172632924948
4dma2msa2sa          -3265.5913912781257  -3265.4717636981436  0.0004012328693013108   -3266.121185065292
4dma1msa3sa          -3301.519027059182   -3301.4010111900834  0.0003958271645075794   -3302.026833355818
4dma4sa              -3337.4367809381047  -3337.319754211284   0.0003925095650534578   -3337.921634378941
2ma4sa2tma           -3337.439929907675   -3337.3254937120646  0.00038382088080211077  -3337.927199626785
3msa2sa              -3389.514288473755   -3389.4240561368124  0.0003026407410477205   -3389.729562568231
1ma4sa3tma           -3415.8536625866277  -3415.736216968003   0.0003939145350487263   -3416.397301580252
2msa3sa              -3425.4334537263703  -3425.343707867848   0.0003010090844279982   -3425.625157046161
3msa3sa              -4088.9733782711373  -4088.870781513643   0.0003441112107786655   -4089.223330333826
