#CLUSTER             ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1dma1fa2msa1tma      -35.60505828571331      -85.21717044751858      -166.39983955024294      -94.83764200721635
2dma2msa             -36.14307752344757      -73.62751293659676      -125.72341242025772      -81.54825974779669
1fa1msa1sa2tma       -36.2348719703441       -84.40686253661988      -161.5696480507687       -94.11274519824656
2ma2sa               -36.40759087668266      -70.56661696417723      -114.56993489022129      -77.95710803323891
2ma2msa1nta          -36.81980595551431      -85.82166596251773      -164.35304379347548      -94.10950255399803
1dma3msa1sa          -37.07085768674733      -89.64977937430376      -176.35056745784044      -97.1540845358395
3ma2sa               -37.318112394423224     -83.69725477718748      -155.5564057781966       -92.45212596294004
1dma1ma1msa1sa       -38.2428732024855       -75.3690442306688       -124.52178778486459      -82.54962861846434
1dma2msa1nta1tma     -38.569548426850815     -89.29471392510459      -170.133038732174        -98.58244711032603
1ma2sa1tma           -38.66482786422421      -75.20499076350825      -122.55630689040358      -82.8293621687335
1dma1msa2sa          -38.880071146413684     -77.68635619815905      -130.15691783229965      -83.79566067201085
2dma1fa2msa          -39.052345678559504     -88.37501087784767      -165.42902968013948      -97.81119175162166
1dma1fa1ma2msa       -39.13395812001545      -88.28143848024774      -164.84145685151643      -97.22878655430395
1ma4sa               -39.233135213376954     -89.50092306244187      -168.59898658131834      -97.02686953032389
1dma1msa1sa1tma      -39.42314785056806      -76.79845478571951      -125.35739371173925      -84.77471769123804
1dma3sa              -39.58051732718013      -76.97210375545546      -125.41199539942312      -82.92598205828108
1msa1nta1sa2tma      -39.69414291330031      -89.4906388844247       -167.0182658772481       -98.86912211304298
1dma1ma2msa1nta      -39.8556372851599       -90.11881382780848      -168.5835201828199       -99.09238829667447
2ma1msa1nta1sa       -40.176595984667074     -88.56308550643735      -162.28908107317005      -96.74288263334893
2ma2sa1tma           -40.24857627491292      -87.62332573026652      -158.89568826261998      -96.93139880843228
1fa1ma1msa1sa1tma    -40.27583935741859      -89.11017306661233      -163.79115783683056      -98.08600399154238
1dma1ma2sa           -40.46701621450484      -76.17952739156317      -119.78034941170293      -83.41581033437978
1fa2ma1msa1sa        -40.99285037728259      -89.30955742881633      -162.05502952041945      -97.66282909823349
4ma2sa               -41.16195423726458      -99.47256493533496      -195.5747465984354       -109.9722925806418
2sa2tma              -41.32529512330075      -77.92448980594054      -122.75430046172369      -86.23306756513193
1ma2sa2tma           -41.414725205657305     -89.35315323458053      -160.78627546216921      -98.69374547689222
2dma2msa1nta         -41.59767027874477      -92.12429095973494      -169.46711615236407      -101.19335785269504
1ma1msa1nta1sa1tma   -41.7873971642839       -91.43256744835526      -166.5107170345733       -100.19146156834904
2ma1nta2sa           -41.90025266085286      -89.4797367079882       -159.5823714465852       -97.8400479160482
2dma1msa1sa          -41.99699347774731      -79.42684612295125      -125.54034091933761      -87.09260631346842
3dma1msa1sa          -42.22395015711663      -91.38623272138648      -164.89110368668923      -100.47396488598315
2dma3msa             -42.53076758608222      -93.52261461527087      -171.027492970517        -102.80945368832909
1dma2msa2sa          -42.70302596769761      -93.60070746974088      -170.71166024525567      -100.621194950887
1dma1fa1msa1sa1tma   -42.8817394196667       -92.34380173729733      -165.89656990608955      -101.80508005281445
1fa2sa2tma           -43.03445990898763      -91.8942437581718       -163.87651802549425      -101.89114671270363
1dma2sa1tma          -43.057946156783146     -78.55098993709544      -119.0442521568235       -86.4197514942498
1dma1fa1ma1msa1sa    -43.21065237169387      -91.96679979062174      -163.52891973359857      -100.8384224139736
1dma1msa3sa          -43.21528329397552      -95.19099030410871      -174.3273755161507       -101.96360212797299
1fa2ma2sa            -43.31175708048977      -90.56137258629315      -158.47598693897677      -99.07022122631315
1fa1ma2sa1tma        -43.69680140815035      -91.06525555584813      -158.87457369697074      -100.2007420672453
1nta2sa2tma          -43.93884421538678      -92.93407384096645      -164.3308053850227       -101.82331201108173
1dma4sa              -44.207922271918505     -95.12460229243152      -170.7753815884792       -103.01641210843809
1dma1ma1msa1nta1sa   -44.6993411485455       -93.34103951184079      -163.14505572130108      -101.94810929906089
2dma2sa              -45.0001239272533       -81.18295927008148      -121.35782439331729      -88.78650164895225
1dma1msa1nta1sa1tma  -45.051832748707966     -95.08321658219211      -167.80608362805816      -104.14760682976339
1ma1nta2sa1tma       -45.19486398676236      -93.94410155556398      -163.50574398421406      -103.00728340161731
2dma1fa1msa1sa       -45.27535489090951      -94.34611097234301      -164.5841223600558       -103.27675786375767
1dma1ma1nta2sa       -46.66046847647522      -94.42642649624031      -160.20780821536547      -103.11448078078683
1ma3sa1tma           -46.8258127085428       -94.35025101102656      -159.39774711609255      -103.54149528156267
1dma1fa2sa1tma       -46.99571928982914      -95.37670611467911      -162.27062493635918      -104.64685783494497
1dma1nta2sa1tma      -47.111149445714545     -95.76897736062529      -163.19915450237602      -104.92511102202116
1dma1fa1ma2sa        -47.512699365848675     -95.3171923343325       -160.3370550680474       -104.32402132276911
2dma1msa1nta1sa      -47.84984273993177      -97.31282792333513      -165.89966521410787      -106.29020294046495
2dma1fa2sa           -49.12639092979953      -97.10428846511059      -160.91865683551305      -106.37021867686417
2dma1nta2sa          -50.013238089275546     -98.31888318120036      -162.01792752715443      -107.43518140155356
3dma2sa              -50.782568219001405     -99.83466183091514      -164.52152812979185      -108.79781576490495
2ma3sa               -50.79367804294452      -99.68423455627635      -163.97973004405668      -108.45217460975982
2dma2msa1sa          -50.97175582993077      -101.35605034109903     -168.98975184036095      -110.6634790043463
4dma2sa              -52.07425733178388      -113.73033600463532     -206.7955011674664       -124.09372026042547
2dma1msa2sa          -54.66185738379136      -104.50707724213134     -167.18168659729918      -113.16512724407949
2dma3msa1sa          -57.64466655655997      -122.82112666853936     -218.60291837134105      -133.49114689073758
2dma3sa              -58.94829477160238      -108.67145489016548     -166.77229622271187      -118.18793981242925
2ma4sa               -59.908974072895944     -122.78569186921231     -210.88954484704072      -133.370151035022
2dma2msa2sa          -62.32442492072005      -127.16333101061173     -217.47075663113637      -137.69348125800025
2ma3sa1tma           -65.75458741323382      -127.53588803618914     -207.2154976472728       -139.84428007650422
3ma3sa               -66.14377916767262      -127.11399536626413     -204.49510715498673      -138.58557622949593
2dma1msa3sa          -66.49962058314122      -130.17832744144835     -213.5794293425638       -140.97648016177118
1ma3sa2tma           -66.85766651495942      -129.28392251429614     -209.37868857919935      -142.198890534346
3dma2msa1sa          -66.92798362515168      -130.4241495062015      -212.96718390467151      -142.82123809756013
