#CLUSTER            ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
1eda1fa1sa1tma      -20.482271794899134     -56.686204619909404     -121.4285856950915       -61.81120314600412
2eda1fa1sa          -20.51759513822617      -58.002504101314116     -125.72500071433842      -63.766210790374316
1dma1fa1ma1sa       -20.56905078305863      -55.54392119881231      -117.30629017507823      -61.07503876899136
2dma1fa1msa         -21.549938252021093     -57.02298848889768      -118.97719348324416      -63.51541324320715
1dma1eda1fa1sa      -22.310203704226296     -58.65347381884931      -121.89592525367668      -64.14887660893146
2dma1fa1sa          -22.58630822825944      -58.24695317837177      -119.6063892338617       -64.92298700707033
1dma1fa1sa1tma      -23.019435996277025     -58.41041739747743      -118.70193325842256      -63.234502709587105
2am1fa2msa          -25.001038912916556     -72.20547779940534      -158.32446381498812      -80.18771942157764
1fa2msa2tma         -26.699416140501853     -75.65791372820968      -164.2076055272112       -85.5068780190777
1am1fa2msa1tma      -28.5580758684373       -76.78766020855983      -161.76281851331265      -85.57185320195276
2am1fa1msa1sa       -29.818505085539073     -76.63807089038892      -157.03359317339346      -84.84022652579006
1am1fa1ma2msa       -30.342357310815714     -77.99129944003653      -159.81533499716147      -86.08166923176032
2am1fa2sa           -31.707721354207024     -77.04374669783283      -152.05777408453426      -85.24606730462983
1am1eda1fa2msa      -32.09838286251761      -81.34597625304013      -165.1772376004597       -89.7865783716552
1eda1fa2msa1tma     -33.891663884423906     -84.68605226723594      -170.3652134249634       -93.94154586142395
1fa1ma2msa1tma      -34.09442296696943      -82.75477408795268      -163.2076173775982       -91.81550386652816
1fa2ma2msa          -34.31448035838548      -82.94406075926963      -163.10441187612014      -91.79654532158747
1am1dma1fa2msa      -34.40289442404173      -82.29113067279104      -160.6179314057555       -90.81860332353972
1dma1fa2msa1tma     -35.06736978460685      -85.02271703982842      -167.55105569369385      -94.56067976367194
1am1fa1ma1msa1sa    -35.95287158363499      -83.2856470044353       -158.75490666081032      -91.2590657544788
1am1eda1fa1msa1sa   -36.34870499907993      -85.22904545691563      -163.9454652282649       -93.75860460905824
1fa1msa1sa2tma      -36.52559275680687      -85.59256013040431      -164.57141497034922      -95.57384222757537
1am1fa1ma2sa        -37.058360414463095     -83.16234123636968      -154.63350938076547      -91.49040251097176
1eda1fa1ma2msa      -37.53889679803979      -87.03622559795622      -166.0148542675367       -95.89587967586704
1am1fa2sa1tma       -38.11079505915404      -85.13981074714684      -157.73609152365316      -94.04782561992761
2dma1fa2msa         -38.399323951569386     -87.4561715554446       -164.53747309739546      -96.64518243691418
2eda1fa2msa         -38.42190347460564      -91.33351795538329      -177.46642455499975      -100.74987063510343
1dma1fa1ma2msa      -38.79317275562789      -88.08402963983826      -165.32234407045627      -96.93471420300193
1fa1ma1msa1sa1tma   -39.025270833139075     -88.50983745031408      -165.9720496968755       -97.64001276227646
1dma1eda1fa2msa     -39.0547884053085       -90.32137311482802      -171.9489676664702       -99.46792592504062
1am1dma1fa1msa1sa   -39.490693639498204     -87.67262293311069      -161.60298270612748      -96.42654564918485
1am1eda1fa2sa       -40.13065881142393      -87.82210500107612      -159.9578943124214       -96.25100571243092
1fa2ma1msa1sa       -40.23273320903536      -88.7664012995665       -162.78272041170294      -97.2138542124303
1am1fa1msa1sa1tma   -41.42067034353386      -88.0448900272313       -156.3783990724588       -97.38334641093388
1eda1fa1ma1msa1sa   -41.773905914393254     -91.57383541023592      -167.0297819748159       -100.10323675360996
1fa2sa2tma          -41.9411117657437       -91.27878602518467      -165.47937031604832      -101.42640156578273
1dma1fa1ma1msa1sa   -42.23982319852803      -91.39953562332084      -164.88248339639776      -100.44769506261218
1am1dma1fa2sa       -42.2592054058332       -89.07598627312109      -157.02425244850815      -97.6984625637997
1fa2ma2sa           -42.377837835927494     -90.01337611768395      -159.77037827101884      -98.63201345619746
1dma1fa1msa1sa1tma  -42.39032045585918      -91.97569809990819      -166.3101715384719       -101.4888121301774
2eda1fa1msa1sa      -42.53380798117723      -93.93209601211129      -172.39070277095783      -102.96062945958693
1fa1ma2sa1tma       -43.78260635494371      -91.16552126363968      -158.9230753266463       -100.29041714046616
1dma1eda1fa1msa1sa  -43.909670940600336     -94.08729020919418      -168.2965596800768       -103.31085362646263
1eda1fa2sa1tma      -44.237370213872055     -94.54590673898929      -168.73565830910852      -104.27057479682844
2dma1fa1msa1sa      -44.759668604820035     -93.90168489346979      -164.82313026707328      -102.91534845298156
2eda1fa2sa          -44.90124263300095      -95.36604073049966      -169.25976219071325      -104.29518623254262
1eda1fa1ma2sa       -45.325982905575074     -93.29187489114702      -160.87839002231408      -101.88390000106301
1eda1fa1msa1sa1tma  -46.16052644021693      -95.67628100185539      -166.0766545743          -105.40160210989416
1dma1fa2sa1tma      -46.27320959340432      -94.87319460968138      -163.0051484695676       -104.174133055727
1dma1fa1ma2sa       -46.87061263003852      -94.82126994105056      -160.82729267479687      -103.87431688059587
1dma1eda1fa2sa      -46.917145177256316     -95.51838595850859      -163.00936032554853      -104.67681682412513
2dma1fa2sa          -47.30026669439394      -96.31484928971622      -164.39571556328144      -105.38462826621253
