Number of files in database_s1.pkl: 30501
Number of files in database_s2.pkl: 30501
Example output:
info  cluster_type                                                                       1am1fa
      component_ratio                                                                    [1, 1]
1msa1fa2eda-39_1       -1235.005963263839
1msa1fa2eda-127_3      -1234.942507311673
1msa1fa2eda-32_5       -1234.944539037855
1msa1fa2eda-368_9      -1234.986308449255
1msa1fa2eda-395_9      -1234.975700167188
1msa1fa2eda-72_11      -1234.954996828324
1msa1fa2eda-318_2      -1234.964235096536
1msa1fa2eda-416_1      -1235.039429704865
1msa1fa2eda-203_3      -1234.955516605864
1msa1fa2eda-321_4      -1234.986020492877
1msa1fa2eda-115_1      -1235.016125378714
1msa1fa2eda-273_8      -1234.981381090994
1msa1fa2eda-171_11     -1234.960392883883
1msa1fa2eda-86_8       -1234.93396674162 
1msa1fa2eda-332_1      -1235.033117081192
1msa1fa2eda-210_6      -1234.975440099632
1msa1fa2eda-405_4      -1234.987383335121
1msa1fa2eda-18_6       -1234.947979946372
1msa1fa2eda-106_4      -1234.957513160464
1msa1fa2eda-222_4      -1234.956293239548
1msa1fa2eda-300_3      -1235.000666837572
1msa1fa2eda-131_11     -1234.957039357615
1msa1fa2eda-370_8      -1234.984651407076
1msa1fa2eda-134_6      -1234.95513713035 
1msa1fa2eda-32_11      -1234.951535870248
1msa1fa2eda-339_5      -1234.967150922331
1msa1fa2eda-296_9      -1234.955286771561
1msa1fa2eda-63_9       -1234.941041589748
1msa1fa2eda-204_9      -1234.977662322191
1msa1fa2eda-289_2      -1234.963260455247
1msa1fa2eda-274_2      -1234.97256397801 
1msa1fa2eda-356_5      -1234.981096312764
1msa1fa2eda-81_2       -1234.949107557386
1msa1fa2eda-392_3      -1234.99293309542 
1msa1fa2eda-399_7      -1234.985575925117
1msa1fa2eda-329_10     -1234.973565153912
1msa1fa2eda-150_2      -1234.946809098502
1msa1fa2eda-423_9      -1234.971017409841
1msa1fa2eda-114_10     -1234.943672206267
1msa1fa2eda-120_9      -1234.947190082634
1msa1fa2eda-397_11     -1234.96041160549 
1msa1fa2eda-364_7      -1234.971754849714
1msa1fa2eda-17_10      -1234.92814563043 
1msa1fa2eda-194_4      -1234.973751676954
1msa1fa2eda-77_6       -1234.958853702452
1msa1fa2eda-169_4      -1234.973431892641
1msa1fa2eda-282_6      -1234.961852647562
1msa1fa2eda-4_2        -1234.931831079385
1msa1fa2eda-409_4      -1234.984254842712
1msa1fa2eda-41_10      -1234.94731286858 
1msa1fa2eda-14_6       -1234.937687074382
1msa1fa2eda-229_11     -1234.951568193505
1msa1fa2eda-133_2      -1234.952929676289
1msa1fa2eda-430_2      -1234.983904154429
1msa1fa2eda-307_7      -1234.971584832356
1msa1fa2eda-143_9      -1234.974718749179
1msa1fa2eda-142_10     -1234.9786373686  
1msa1fa2eda-297_10     -1234.990822876475
1msa1fa2eda-381_8      -1234.975895410311
1msa1fa2eda-26_4       -1234.964799129091
1msa1fa2eda-138_6      -1234.950695389917
1msa1fa2eda-92_9       -1234.954929805601
1msa1fa2eda-267_9      -1234.947448505619
1msa1fa2eda-335_5      -1234.971374906736
1msa1fa2eda-217_2      -1234.950980432928
1msa1fa2eda-70_2       -1234.95950259877 
1msa1fa2eda-285_2      -1234.988264289616
1msa1fa2eda-208_9      -1234.971662188054
1msa1fa2eda-3_6        -1234.929011448077
1msa1fa2eda-64_11      -1234.966188912099
1msa1fa2eda-278_2      -1234.977793441721
1msa1fa2eda-363_3      -1234.973980721965
1msa1fa2eda-5_10       -1234.972222630006
1msa1fa2eda-241_4      -1234.980443531319
1msa1fa2eda-49_4       -1234.953944343228
1msa1fa2eda-157_6      -1234.973155623712
1msa1fa2eda-313_8      -1234.978175302191
1msa1fa2eda-167_11     -1234.96078134222 
1msa1fa2eda-395_7      -1234.967129679809
1msa1fa2eda-368_7      -1234.98913770322 
1msa1fa2eda-198_4      -1234.955527352135
1msa1fa2eda-273_6      -1234.970690282741
1msa1fa2eda-351_1      -1235.033457988104
1msa1fa2eda-86_6       -1234.964519019019
1msa1fa2eda-8_2        -1234.935919138304
1msa1fa2eda-165_4      -1234.964172120045
1msa1fa2eda-95_3       -1234.963072021684
1msa1fa2eda-342_4      -1234.966168482475
1msa1fa2eda-260_3      -1234.973111965782
1msa1fa2eda-18_8       -1234.940467484186
1msa1fa2eda-127_11     -1234.951377720263
1msa1fa2eda-199_10     -1234.967935328722
1msa1fa2eda-210_8      -1234.985986350242
1msa1fa2eda-176_1      -1235.023845610572
1msa1fa2eda-51_5       -1234.962254025071
1msa1fa2eda-386_2      -1234.98513066848 
1msa1fa2eda-24_11      -1234.957115880456
1msa1fa2eda-259_5      -1234.958883915198
1msa1fa2eda-134_8      -1234.962303047742
1msa1fa2eda-252_1      -1235.026927711222
1msa1fa2eda-370_6      -1234.976243139816
1msa1fa2eda-144_3      -1234.959946982309
1msa1fa2eda-296_7      -1234.971845968142
1msa1fa2eda-63_7       -1234.949562036879
1msa1fa2eda-180_5      -1234.964504777842
1msa1fa2eda-112_5      -1234.956378587711
1msa1fa2eda-102_10     -1234.952507164762
1msa1fa2eda-269_11     -1234.969380778222
1msa1fa2eda-381_11     -1234.992378820014
1msa1fa2eda-411_5      -1234.972358306251
1msa1fa2eda-204_7      -1234.968917915879
1msa1fa2eda-428_3      -1234.975529487857
1msa1fa2eda-35_1       -1235.004761624099
1msa1fa2eda-364_9      -1234.97242499521 
1msa1fa2eda-120_7      -1234.956650414273
1msa1fa2eda-314_2      -1234.980551560476
1msa1fa2eda-236_5      -1234.980255248204
1msa1fa2eda-423_7      -1234.970148230431
1msa1fa2eda-399_9      -1234.971437472554
1msa1fa2eda-77_8       -1234.953744761852
1msa1fa2eda-282_8      -1234.972956667534
1msa1fa2eda-119_1      -1235.016919158319
1msa1fa2eda-260_4      -1234.967770153504
1msa1fa2eda-95_4       -1234.951136784814
1msa1fa2eda-342_3      -1234.978934464585
1msa1fa2eda-176_6      -1234.966794698339
1msa1fa2eda-332_8      -1234.937077715863
1msa1fa2eda-51_2       -1234.951741817174
1msa1fa2eda-386_5      -1234.991537322126
1msa1fa2eda-229_9      -1234.966637237451
1msa1fa2eda-259_2      -1234.974143808585
1msa1fa2eda-370_1      -1235.034542059872
1msa1fa2eda-252_6      -1234.975140072013
1msa1fa2eda-144_4      -1234.959934720835
1msa1fa2eda-272_11     -1234.947546721996
1msa1fa2eda-349_7      -1234.965206282094
1msa1fa2eda-324_10     -1234.97536451314 
1msa1fa2eda-180_2      -1234.965301753779
1msa1fa2eda-119_10     -1234.945476357163
1msa1fa2eda-112_2      -1234.963980581279
1msa1fa2eda-326_7      -1234.965948618782
1msa1fa2eda-411_2      -1234.984545540228
1msa1fa2eda-162_9      -1234.966510695475
1msa1fa2eda-428_4      -1234.968738789746
1msa1fa2eda-35_6       -1234.943373590032
1msa1fa2eda-81_10      -1234.949467380242
1msa1fa2eda-246_9      -1234.982614450051
1msa1fa2eda-236_2      -1234.975783887008
1msa1fa2eda-314_5      -1234.986804794269
1msa1fa2eda-257_10     -1234.973657424903
1msa1fa2eda-182_10     -1234.977828317706
1msa1fa2eda-119_6      -1234.949907934094
1msa1fa2eda-301_11     -1234.962899976321
1msa1fa2eda-409_3      -1234.982679465819
1msa1fa2eda-14_1       -1234.998732453189
1msa1fa2eda-187_8      -1234.966598319099
1msa1fa2eda-133_5      -1234.951279363603
1msa1fa2eda-430_5      -1234.994588181734
1msa1fa2eda-225_7      -1234.95706589717 
1msa1fa2eda-341_11     -1234.971382791181
1msa1fa2eda-217_10     -1234.984032337317
1msa1fa2eda-430_10     -1234.962103365644
1msa1fa2eda-138_1      -1235.021458725057
1msa1fa2eda-26_3       -1234.95579730223 
1msa1fa2eda-345_9      -1234.987494766001
1msa1fa2eda-101_7      -1234.940978396799
1msa1fa2eda-217_5      -1234.965358627242
1msa1fa2eda-402_7      -1234.975594397239
1msa1fa2eda-335_2      -1234.9737202356  
1msa1fa2eda-3_1        -1234.996372384045
1msa1fa2eda-285_5      -1234.979427086772
1msa1fa2eda-70_5       -1234.962538428209
1msa1fa2eda-278_5      -1234.990237101313
1msa1fa2eda-193_7      -1234.984434981731
1msa1fa2eda-241_3      -1234.959468074555
1msa1fa2eda-363_4      -1234.969862436165
1msa1fa2eda-39_8       -1234.967740292153
1msa1fa2eda-231_8      -1234.956380970188
1msa1fa2eda-157_1      -1235.023457960639
1msa1fa2eda-49_3       -1234.949949805576
1msa1fa2eda-42_7       -1234.950235979885
1msa1fa2eda-364_10     -1234.982584381587
1msa1fa2eda-159_10     -1234.965798269333
1msa1fa2eda-415_11     -1234.953569361248
1msa1fa2eda-232_11     -1234.978481759332
1msa1fa2eda-115_8      -1234.963687477389
1msa1fa2eda-351_6      -1234.976747795711
1msa1fa2eda-86_1       -1235.013690974502
1msa1fa2eda-198_3      -1234.963325648802
1msa1fa2eda-273_1      -1235.033510742092
1msa1fa2eda-165_3      -1234.948435909251
1msa1fa2eda-8_5        -1234.931335854291
1msa1fa2eda-416_8      -1234.980362716818
1msa1fa2eda-344_8      -1234.960221705161
1msa1fa2eda-100_6      -1234.978713857277
1msa1fa2eda-216_4      -1234.97686333193 
1msa1fa2eda-403_6      -1234.983199843696
1msa1fa2eda-334_3      -1234.979458824802
1msa1fa2eda-57_9       -1234.934749903133
1msa1fa2eda-27_2       -1234.937566283892
1msa1fa2eda-132_4      -1234.950045006742
1msa1fa2eda-100_11     -1234.984742277175
1msa1fa2eda-306_1      -1235.034138459328
1msa1fa2eda-431_4      -1234.987420085122
1msa1fa2eda-383_10     -1234.976041866425
1msa1fa2eda-224_6      -1234.963397448037
1msa1fa2eda-408_2      -1234.987342881161
1msa1fa2eda-186_9      -1234.981250281885
1msa1fa2eda-114_9      -1234.975620945726
1msa1fa2eda-350_7      -1234.97737348205 
1msa1fa2eda-199_2      -1234.961695603737
1msa1fa2eda-164_2      -1234.966362028841
1msa1fa2eda-9_4        -1234.945415454329
1msa1fa2eda-417_9      -1234.978989879818
1msa1fa2eda-394_1      -1235.033845265365
1msa1fa2eda-43_6       -1234.949138182978
1msa1fa2eda-369_1      -1235.035733523332
1msa1fa2eda-240_2      -1234.962066560756
1msa1fa2eda-318_10     -1234.951230519243
1msa1fa2eda-362_5      -1234.980734272111
1msa1fa2eda-125_10     -1234.949434820687
1msa1fa2eda-38_9       -1234.95555000011 
1msa1fa2eda-230_9      -1234.965096216532
1msa1fa2eda-48_2       -1234.937641654016
1msa1fa2eda-284_4      -1234.977844892359
1msa1fa2eda-71_4       -1234.948871095098
1msa1fa2eda-26_10      -1234.963290067263
1msa1fa2eda-279_4      -1234.984030223806
1msa1fa2eda-192_6      -1234.959999705774
1msa1fa2eda-98_11      -1234.973030094376
1msa1fa2eda-62_1       -1235.009344138795
1msa1fa2eda-297_1      -1235.03355311957 
1msa1fa2eda-348_6      -1234.976892118061
1msa1fa2eda-181_3      -1234.960582085769
1msa1fa2eda-253_7      -1234.95819970641 
1msa1fa2eda-145_5      -1234.958870055158
1msa1fa2eda-50_3       -1234.93851989638 
1msa1fa2eda-387_4      -1234.987067590156
1msa1fa2eda-228_8      -1234.964319346827
1msa1fa2eda-20_8       -1234.949696641693
1msa1fa2eda-66_10      -1234.94559750841 
1msa1fa2eda-258_3      -1234.964588941604
1msa1fa2eda-429_11     -1234.967827969229
1msa1fa2eda-7_11       -1234.947322440341
1msa1fa2eda-261_5      -1234.971300013758
1msa1fa2eda-94_5       -1234.945336524248
1msa1fa2eda-343_2      -1234.958788028475
1msa1fa2eda-177_7      -1234.983909812313
1msa1fa2eda-358_10     -1234.971093083858
1msa1fa2eda-69_5       -1234.977325454164
1msa1fa2eda-333_9      -1234.988552666586
1msa1fa2eda-165_10     -1234.960100674521
1msa1fa2eda-118_7      -1234.966112562833
1msa1fa2eda-121_1      -1235.01808339506 
1msa1fa2eda-247_8      -1234.980412438995
1msa1fa2eda-237_3      -1234.983371601354
1msa1fa2eda-422_1      -1235.038006883701
1msa1fa2eda-315_4      -1234.954631664861
1msa1fa2eda-429_5      -1234.985754047306
1msa1fa2eda-43_11      -1234.9458917433  
1msa1fa2eda-34_7       -1234.962647790489
1msa1fa2eda-113_3      -1234.967660327084
1msa1fa2eda-327_6      -1234.962514090586
1msa1fa2eda-410_3      -1234.966595630061
1msa1fa2eda-205_1      -1235.026560582631
1msa1fa2eda-295_11     -1234.954467341639
1msa1fa2eda-163_8      -1234.971409835686
1msa1fa2eda-140_11     -1234.938817055954
1msa1fa2eda-297_6      -1234.991003522947
1msa1fa2eda-366_11     -1234.971826488313
1msa1fa2eda-62_6       -1234.954617850366
1msa1fa2eda-230_10     -1234.9517949236  
1msa1fa2eda-417_10     -1234.964904409075
1msa1fa2eda-181_4      -1234.953530076972
1msa1fa2eda-348_1      -1235.034200258179
1msa1fa2eda-135_9      -1234.968504304231
1msa1fa2eda-58_11      -1234.954534036994
1msa1fa2eda-371_7      -1234.975591430623
1msa1fa2eda-145_2      -1234.96354891687 
1msa1fa2eda-50_4       -1234.956896236911
1msa1fa2eda-387_3      -1234.973870784774
1msa1fa2eda-258_4      -1234.979636888755
1msa1fa2eda-94_2       -1234.955040703861
1msa1fa2eda-343_5      -1234.979562702818
1msa1fa2eda-261_2      -1234.957608023007
1msa1fa2eda-19_9       -1234.951336445754
1msa1fa2eda-211_9      -1234.977033061165
1msa1fa2eda-69_2       -1234.939482305007
1msa1fa2eda-343_10     -1234.966131424144
1msa1fa2eda-76_9       -1234.94879197387 
1msa1fa2eda-283_9      -1234.981424057035
1msa1fa2eda-215_11     -1234.97243404329 
1msa1fa2eda-365_8      -1234.982131430724
1msa1fa2eda-121_6      -1234.946125607134
1msa1fa2eda-315_3      -1234.968090496504
1msa1fa2eda-237_4      -1234.988079880315
1msa1fa2eda-422_6      -1234.970748379297
1msa1fa2eda-398_8      -1234.950659937332
1msa1fa2eda-429_2      -1234.982762815657
1msa1fa2eda-113_4      -1234.957025374808
1msa1fa2eda-410_4      -1234.981179254356
1msa1fa2eda-205_6      -1234.960059687084
1msa1fa2eda-327_1      -1235.03148935422 
1msa1fa2eda-100_1      -1235.016083767417
1msa1fa2eda-83_11      -1234.933621993828
1msa1fa2eda-93_8       -1234.955491481301
1msa1fa2eda-266_8      -1234.956720602469
1msa1fa2eda-334_4      -1234.954943826222
1msa1fa2eda-216_3      -1234.974689628309
1msa1fa2eda-403_1      -1235.036486323937
1msa1fa2eda-180_11     -1234.969178327051
1msa1fa2eda-380_9      -1234.964855187566
1msa1fa2eda-255_11     -1234.970185581785
1msa1fa2eda-27_5       -1234.935940553983
1msa1fa2eda-139_7      -1234.970776691265
1msa1fa2eda-303_10     -1234.978935659086
1msa1fa2eda-132_3      -1234.956826452391
1msa1fa2eda-431_3      -1234.978302485693
1msa1fa2eda-224_1      -1235.024679977443
1msa1fa2eda-306_6      -1234.992224909467
1msa1fa2eda-142_8      -1234.958905748837
1msa1fa2eda-408_5      -1234.980525332184
1msa1fa2eda-15_7       -1234.94578788448 
1msa1fa2eda-199_5      -1234.969594979709
1msa1fa2eda-272_7      -1234.984329436166
1msa1fa2eda-87_7       -1234.941328979537
1msa1fa2eda-9_3        -1234.943889935877
1msa1fa2eda-164_5      -1234.953241527222
1msa1fa2eda-18_11      -1234.924858920072
1msa1fa2eda-270_10     -1234.953109582785
1msa1fa2eda-398_10     -1234.978892776101
1msa1fa2eda-394_6      -1234.972521322801
1msa1fa2eda-43_1       -1235.007714799109
1msa1fa2eda-369_6      -1234.976129451695
1msa1fa2eda-326_11     -1234.976803292971
1msa1fa2eda-362_2      -1234.979096410681
1msa1fa2eda-240_5      -1234.97767549065 
1msa1fa2eda-48_5       -1234.951667357697
1msa1fa2eda-156_7      -1234.962348164458
1msa1fa2eda-312_9      -1234.980642676166
1msa1fa2eda-71_3       -1234.952104728823
1msa1fa2eda-284_3      -1234.976439228194
1msa1fa2eda-209_8      -1234.983400491975
1msa1fa2eda-2_7        -1234.940379821958
1msa1fa2eda-279_3      -1234.976583895175
1msa1fa2eda-192_1      -1235.026286451857
1msa1fa2eda-338_4      -1234.971412643102
1msa1fa2eda-297_8      -1234.985511020974
1msa1fa2eda-62_8       -1234.949378974063
1msa1fa2eda-223_5      -1234.971516101062
1msa1fa2eda-301_2      -1234.97837354055 
1msa1fa2eda-371_9      -1234.9766463625  
1msa1fa2eda-135_7      -1234.969716648126
1msa1fa2eda-20_1       -1235.00473669141 
1msa1fa2eda-370_11     -1234.977810425606
1msa1fa2eda-298_11     -1234.96184419069 
1msa1fa2eda-226_10     -1234.959107936164
1msa1fa2eda-401_10     -1234.988729573133
1msa1fa2eda-228_1      -1235.028180219651
1msa1fa2eda-211_7      -1234.974838555781
1msa1fa2eda-404_5      -1234.985607318799
1msa1fa2eda-19_7       -1234.948426116206
1msa1fa2eda-107_5      -1234.969072125873
1msa1fa2eda-195_5      -1234.972340190072
1msa1fa2eda-76_7       -1234.943309573061
1msa1fa2eda-168_5      -1234.952608167627
1msa1fa2eda-283_7      -1234.966465794686
1msa1fa2eda-5_3        -1234.937622538594
1msa1fa2eda-398_6      -1234.983171139355
1msa1fa2eda-151_3      -1234.965623949055
1msa1fa2eda-422_8      -1234.980682158879
1msa1fa2eda-121_8      -1234.944656375251
1msa1fa2eda-365_6      -1234.985569015043
1msa1fa2eda-247_1      -1235.031800608305
1msa1fa2eda-355_10     -1234.990673339676
1msa1fa2eda-168_10     -1234.948156116951
1msa1fa2eda-424_11     -1234.98461395556 
1msa1fa2eda-203_11     -1234.970591121257
1msa1fa2eda-393_2      -1234.985464143563
1msa1fa2eda-44_5       -1234.961086495209
1msa1fa2eda-205_8      -1234.973078140155
1msa1fa2eda-288_3      -1234.970105455121
1msa1fa2eda-163_1      -1235.022131638596
1msa1fa2eda-275_3      -1234.973694223684
1msa1fa2eda-357_4      -1234.981199689614
1msa1fa2eda-80_3       -1234.938749758343
1msa1fa2eda-170_4      -1234.972674602281
1msa1fa2eda-93_6       -1234.986732073482
1msa1fa2eda-344_1      -1235.032660133524
1msa1fa2eda-266_6      -1234.974661839822
1msa1fa2eda-139_9      -1234.974767559686
1msa1fa2eda-380_7      -1234.976284542743
1msa1fa2eda-149_2      -1234.966661937616
1msa1fa2eda-142_6      -1234.97148297402 
1msa1fa2eda-95_11      -1234.964129187463
1msa1fa2eda-306_8      -1234.984483002301
1msa1fa2eda-254_4      -1234.988277276012
1msa1fa2eda-376_3      -1234.973477814218
1msa1fa2eda-196_11     -1234.96389067836 
1msa1fa2eda-15_9       -1234.948169646463
1msa1fa2eda-243_11     -1234.973581547656
1msa1fa2eda-98_2       -1234.951637945607
1msa1fa2eda-290_2      -1234.973767214863
1msa1fa2eda-65_2       -1234.921576228716
1msa1fa2eda-315_10     -1234.973800964609
1msa1fa2eda-128_10     -1234.959871761254
1msa1fa2eda-202_2      -1234.9292878807  
1msa1fa2eda-320_5      -1234.969975668359
1msa1fa2eda-272_9      -1234.971982853187
1msa1fa2eda-87_9       -1234.948966996899
1msa1fa2eda-33_4       -1234.959448314801
1msa1fa2eda-369_8      -1234.983776282051
1msa1fa2eda-394_8      -1234.962463113697
1msa1fa2eda-319_3      -1234.971585067995
1msa1fa2eda-312_7      -1234.957575447939
1msa1fa2eda-425_2      -1234.981359254948
1msa1fa2eda-156_9      -1234.960552577595
1msa1fa2eda-126_2      -1234.964499396202
1msa1fa2eda-266_10     -1234.957723647943
1msa1fa2eda-2_9        -1234.932118994423
1msa1fa2eda-209_6      -1234.978818999904
1msa1fa2eda-330_11     -1234.966789417306
1msa1fa2eda-170_3      -1234.974993233756
1msa1fa2eda-403_8      -1234.974179370795
1msa1fa2eda-116_11     -1234.959188259138
1msa1fa2eda-100_8      -1234.980377475156
1msa1fa2eda-266_1      -1235.030703774441
1msa1fa2eda-395_10     -1234.983290112752
1msa1fa2eda-93_1       -1235.01292624384 
1msa1fa2eda-344_6      -1234.970463343236
1msa1fa2eda-15_11      -1234.948765556289
1msa1fa2eda-149_5      -1234.960651724786
1msa1fa2eda-57_7       -1234.956037695046
1msa1fa2eda-224_8      -1234.947018212124
1msa1fa2eda-142_1      -1235.021406914207
1msa1fa2eda-376_4      -1234.988208293549
1msa1fa2eda-254_3      -1234.989946384188
1msa1fa2eda-98_5       -1234.945449990906
1msa1fa2eda-186_7      -1234.979699742393
1msa1fa2eda-65_5       -1234.943172278118
1msa1fa2eda-290_5      -1234.969458852206
1msa1fa2eda-320_2      -1234.970142721883
1msa1fa2eda-417_7      -1234.972437260494
1msa1fa2eda-202_5      -1234.973650873308
1msa1fa2eda-133_10     -1234.978779798293
1msa1fa2eda-350_9      -1234.97490719429 
1msa1fa2eda-258_11     -1234.964401351184
1msa1fa2eda-114_7      -1234.947070821249
1msa1fa2eda-33_3       -1234.953398133252
1msa1fa2eda-30_10      -1234.958733624568
1msa1fa2eda-319_4      -1234.981750652837
1msa1fa2eda-43_8       -1234.954254699313
1msa1fa2eda-230_7      -1234.953923961525
1msa1fa2eda-425_5      -1234.976810248697
1msa1fa2eda-126_5      -1234.953538940416
1msa1fa2eda-38_7       -1234.946096391848
1msa1fa2eda-192_8      -1234.950364536164
1msa1fa2eda-209_1      -1235.027962108077
1msa1fa2eda-348_8      -1234.976646480252
1msa1fa2eda-70_10      -1234.963137969207
1msa1fa2eda-338_3      -1234.978513222188
1msa1fa2eda-218_11     -1234.968013893888
1msa1fa2eda-301_5      -1234.959436297681
1msa1fa2eda-223_2      -1234.966712982708
1msa1fa2eda-253_9      -1234.949348176726
1msa1fa2eda-173_10     -1234.9535078541  
1msa1fa2eda-20_6       -1234.935881429008
1msa1fa2eda-228_6      -1234.977216733593
1msa1fa2eda-404_2      -1234.973457639444
1msa1fa2eda-333_7      -1234.97993867882 
1msa1fa2eda-177_9      -1234.966855569449
1msa1fa2eda-107_2      -1234.948262610722
1msa1fa2eda-195_2      -1234.954375953779
1msa1fa2eda-118_9      -1234.948160324179
1msa1fa2eda-5_4        -1234.93193070378 
1msa1fa2eda-168_2      -1234.963674538602
1msa1fa2eda-55_11      -1234.938088711676
1msa1fa2eda-151_4      -1234.950371798209
1msa1fa2eda-398_1      -1235.03669919696 
1msa1fa2eda-247_6      -1234.982798563512
1msa1fa2eda-365_1      -1235.037061057053
1msa1fa2eda-283_11     -1234.981384840148
1msa1fa2eda-156_11     -1234.969650874356
1msa1fa2eda-34_9       -1234.963321317622
1msa1fa2eda-393_5      -1234.978109460274
1msa1fa2eda-44_2       -1234.949770532533
1msa1fa2eda-288_4      -1234.948887723398
1msa1fa2eda-163_6      -1234.965439910695
1msa1fa2eda-327_8      -1234.966987578419
1msa1fa2eda-357_3      -1234.968907371863
1msa1fa2eda-80_4       -1234.947206404077
1msa1fa2eda-275_4      -1234.993168330123
1msa1fa2eda-277_2      -1234.96291980874 
1msa1fa2eda-82_2       -1234.957977648723
1msa1fa2eda-355_5      -1234.984113923757
1msa1fa2eda-207_9      -1234.97206208041 
1msa1fa2eda-158_6      -1234.931090880722
1msa1fa2eda-46_4       -1234.968547497253
1msa1fa2eda-391_3      -1234.99716782995 
1msa1fa2eda-379_10     -1234.978138736821
1msa1fa2eda-367_7      -1234.98715701143 
1msa1fa2eda-291_10     -1234.965383456453
1msa1fa2eda-144_10     -1234.95356947384 
1msa1fa2eda-123_9      -1234.949876863848
1msa1fa2eda-408_11     -1234.979654932137
1msa1fa2eda-420_9      -1234.974854358036
1msa1fa2eda-153_2      -1234.968919608566
1msa1fa2eda-7_2        -1234.938705913691
1msa1fa2eda-74_6       -1234.966525890354
1msa1fa2eda-47_10      -1234.95963933797 
1msa1fa2eda-281_6      -1234.969263358202
1msa1fa2eda-89_6       -1234.967047350559
1msa1fa2eda-197_4      -1234.976032765569
1msa1fa2eda-105_4      -1234.928250451585
1msa1fa2eda-331_1      -1235.033011158556
1msa1fa2eda-213_6      -1234.977823518475
1msa1fa2eda-406_4      -1235.003049834252
1msa1fa2eda-308_7      -1234.983940675828
1msa1fa2eda-137_6      -1234.953202852687
1msa1fa2eda-29_4       -1234.918959945009
1msa1fa2eda-161_11     -1234.960120077387
1msa1fa2eda-373_8      -1234.977621364598
1msa1fa2eda-221_4      -1234.970653302102
1msa1fa2eda-3_10       -1234.928808198042
1msa1fa2eda-303_3      -1234.973480741098
1msa1fa2eda-295_9      -1234.963412263744
1msa1fa2eda-60_9       -1234.946539079831
1msa1fa2eda-62_11      -1234.946176113117
1msa1fa2eda-218_2      -1234.943666931799
1msa1fa2eda-10_2       -1234.951478306354
1msa1fa2eda-268_9      -1234.971212248873
1msa1fa2eda-124_3      -1234.960930605038
1msa1fa2eda-154_8      -1234.963001819417
1msa1fa2eda-310_6      -1234.959106094545
1msa1fa2eda-232_1      -1235.026160398565
1msa1fa2eda-427_3      -1234.959510026212
1msa1fa2eda-239_5      -1234.974746923974
1msa1fa2eda-396_9      -1234.955734711711
1msa1fa2eda-22_11      -1234.964966115676
1msa1fa2eda-31_5       -1234.937336084733
1msa1fa2eda-270_8      -1234.975762427423
1msa1fa2eda-85_8       -1234.969723165172
1msa1fa2eda-116_1      -1235.016794029429
1msa1fa2eda-415_1      -1235.036770808723
1msa1fa2eda-200_3      -1234.976818035211
1msa1fa2eda-322_4      -1234.981037121044
1msa1fa2eda-121_11     -1234.942433406404
1msa1fa2eda-78_8       -1234.960512810489
1msa1fa2eda-292_3      -1234.977218574314
1msa1fa2eda-179_1      -1235.025497379634
1msa1fa2eda-67_3       -1234.943492513515
1msa1fa2eda-184_1      -1235.025849846508
1msa1fa2eda-17_8       -1234.92437782004 
1msa1fa2eda-256_5      -1234.961556094274
1msa1fa2eda-374_2      -1234.983102417638
1msa1fa2eda-304_9      -1234.984372157178
1msa1fa2eda-140_7      -1234.97316289061 
1msa1fa2eda-389_2      -1234.960192198205
1msa1fa2eda-382_6      -1234.969107504803
1msa1fa2eda-55_1       -1235.012729150318
1msa1fa2eda-91_7       -1234.942471525908
1msa1fa2eda-264_7      -1234.990988679929
1msa1fa2eda-387_11     -1234.959698801495
1msa1fa2eda-172_5      -1234.969883813789
1msa1fa2eda-339_10     -1234.967196205589
1msa1fa2eda-299_7      -1234.962236420646
1msa1fa2eda-104_10     -1234.964758511856
1msa1fa2eda-322_10     -1234.971430352279
1msa1fa2eda-329_7      -1234.952351394868
1msa1fa2eda-190_9      -1234.960482114896
1msa1fa2eda-274_11     -1234.976870302744
1msa1fa2eda-124_4      -1234.941092302846
1msa1fa2eda-232_6      -1234.956098936323
1msa1fa2eda-427_4      -1234.970547806881
1msa1fa2eda-310_1      -1235.034392667477
1msa1fa2eda-41_9       -1234.967278106257
1msa1fa2eda-239_2      -1234.97314489779 
1msa1fa2eda-31_2       -1234.946610316964
1msa1fa2eda-249_9      -1234.970498667847
1msa1fa2eda-116_6      -1234.926382737818
1msa1fa2eda-352_8      -1234.962457948666
1msa1fa2eda-322_3      -1234.986510361311
1msa1fa2eda-415_6      -1234.978514561062
1msa1fa2eda-200_4      -1234.976180554372
1msa1fa2eda-67_4       -1234.945385660854
1msa1fa2eda-292_4      -1234.976822509652
1msa1fa2eda-307_11     -1234.975459265153
1msa1fa2eda-179_6      -1234.96200466247 
1msa1fa2eda-184_10     -1234.957850516683
1msa1fa2eda-251_10     -1234.973494074478
1msa1fa2eda-184_6      -1234.964675520584
1msa1fa2eda-374_5      -1234.968902433573
1msa1fa2eda-39_11      -1234.97912442976 
1msa1fa2eda-256_2      -1234.961277378229
1msa1fa2eda-389_5      -1234.987676096326
1msa1fa2eda-87_10      -1234.946460570526
1msa1fa2eda-226_9      -1234.965682931125
1msa1fa2eda-382_1      -1235.035574338061
1msa1fa2eda-55_6       -1234.956219131329
1msa1fa2eda-346_7      -1234.956210205469
1msa1fa2eda-102_9      -1234.959248018989
1msa1fa2eda-401_9      -1234.979107649488
