Number of files in database_s1.pkl: 15587
Number of files in database_s2.pkl: 15587
Example output:
info  cluster_type                                                                      1am1dma
      component_ratio                                                                    [1, 1]
2sa1eda-67_4       -1590.859139050996
2sa1eda-17_10      -1590.878952628422
2sa1eda-55_6       -1590.877961012986
2sa1eda-46_3       -1590.889029807312
2sa1eda-57_10      -1590.861833979376
2sa1eda-36_8       -1590.88113779352 
2sa1eda-82_5       -1590.878748056963
2sa1eda-74_1       -1590.919231603356
2sa1eda-89_1       -1590.916771426065
2sa1eda-5_4        -1590.885999866267
2sa1eda-72_11      -1590.883186274007
2sa1eda-22_7       -1590.867955720142
2sa1eda-10_5       -1590.887184351478
2sa1eda-29_3       -1590.882486635771
2sa1eda-59_8       -1590.871094611288
2sa1eda-46_4       -1590.877831229769
2sa1eda-101_9      -1590.861370022144
2sa1eda-82_2       -1590.85464211568 
2sa1eda-74_6       -1590.886876565401
2sa1eda-89_6       -1590.872051700195
2sa1eda-69_11      -1590.869848750723
2sa1eda-5_3        -1590.898041979188
2sa1eda-60_9       -1590.897290126327
2sa1eda-10_2       -1590.882353922493
2sa1eda-29_4       -1590.878071577325
2sa1eda-3_10       -1590.853340268772
2sa1eda-85_8       -1590.881525179067
2sa1eda-106_3      -1590.857174828294
2sa1eda-78_8       -1590.870479212091
2sa1eda-31_5       -1590.846227224266
2sa1eda-67_3       -1590.888943368319
2sa1eda-17_8       -1590.892007109918
2sa1eda-91_7       -1590.87727883133 
2sa1eda-29_11      -1590.87591392699 
2sa1eda-97_10      -1590.870124210778
2sa1eda-107_11     -1590.84413040767 
2sa1eda-55_1       -1590.920745734147
2sa1eda-2_9        -1590.88096519827 
2sa1eda-36_1       -1590.922442733361
2sa1eda-101_7      -1590.879785236692
2sa1eda-89_8       -1590.877847252104
2sa1eda-74_8       -1590.886586654578
2sa1eda-52_5       -1590.861423410499
2sa1eda-96_3       -1590.860831607085
2sa1eda-60_7       -1590.879129120302
2sa1eda-59_1       -1590.919533758524
2sa1eda-73_2       -1590.87994563948 
2sa1eda-78_6       -1590.857885348029
2sa1eda-85_6       -1590.876988609256
2sa1eda-9_3        -1590.889929320812
2sa1eda-81_10      -1590.882224638517
2sa1eda-111_11     -1590.825545560705
2sa1eda-17_6       -1590.893662486296
2sa1eda-91_9       -1590.887012038167
2sa1eda-112_2      -1590.844108212841
2sa1eda-25_4       -1590.8858398405  
2sa1eda-2_7        -1590.880629930399
2sa1eda-73_5       -1590.877259875117
2sa1eda-78_1       -1590.918471635175
2sa1eda-85_1       -1590.918261287707
2sa1eda-24_11      -1590.862250299662
2sa1eda-41_7       -1590.869549121689
2sa1eda-9_4        -1590.866507242635
2sa1eda-17_1       -1590.930119238046
2sa1eda-112_5      -1590.840264512952
2sa1eda-25_3       -1590.892459461794
2sa1eda-55_8       -1590.869346666413
2sa1eda-36_6       -1590.87547862491 
2sa1eda-41_10      -1590.883150082907
2sa1eda-22_9       -1590.883525844605
2sa1eda-52_2       -1590.87583490603 
2sa1eda-96_4       -1590.883839149152
2sa1eda-64_11      -1590.874014549248
2sa1eda-59_6       -1590.875291823207
2sa1eda-62_6       -1590.880702561073
2sa1eda-76_10      -1590.886164981897
2sa1eda-94_2       -1590.872306992274
2sa1eda-19_9       -1590.883220967365
2sa1eda-69_2       -1590.887209044067
2sa1eda-50_4       -1590.866802016051
2sa1eda-76_9       -1590.885047638232
2sa1eda-53_11      -1590.869068761653
2sa1eda-108_2      -1590.809667429736
2sa1eda-103_6      -1590.862503227855
2sa1eda-13_11      -1590.89564701392 
2sa1eda-27_5       -1590.898005198342
2sa1eda-110_3      -1590.836457922907
2sa1eda-93_8       -1590.878500440118
2sa1eda-15_7       -1590.883211630582
2sa1eda-36_10      -1590.884394168171
2sa1eda-43_1       -1590.926250059034
2sa1eda-88_11      -1590.888618675893
2sa1eda-87_7       -1590.871227193365
2sa1eda-71_3       -1590.875790313337
2sa1eda-48_5       -1590.875112898352
2sa1eda-57_9       -1590.857577436402
2sa1eda-27_2       -1590.871423583754
2sa1eda-110_4      -1590.824834328845
2sa1eda-93_11      -1590.863609285177
2sa1eda-103_10     -1590.884045205719
2sa1eda-43_6       -1590.877789334763
2sa1eda-71_4       -1590.880465432205
2sa1eda-38_9       -1590.883977693494
2sa1eda-48_2       -1590.889787169209
2sa1eda-62_1       -1590.919106583733
2sa1eda-7_11       -1590.890158199766
2sa1eda-48_11      -1590.883900495107
2sa1eda-94_5       -1590.846226949456
2sa1eda-69_5       -1590.863595840801
2sa1eda-50_3       -1590.86977138488 
2sa1eda-20_8       -1590.89410116617 
2sa1eda-108_5      -1590.806690216831
2sa1eda-103_1      -1590.909537756215
2sa1eda-34_7       -1590.880940184301
2sa1eda-57_7       -1590.874419883909
2sa1eda-85_11      -1590.855323780493
2sa1eda-93_1       -1590.916917524935
2sa1eda-98_5       -1590.878424656956
2sa1eda-65_5       -1590.886187728567
2sa1eda-33_3       -1590.886629292607
2sa1eda-43_8       -1590.887183079417
2sa1eda-104_5      -1590.868699863049
2sa1eda-38_7       -1590.898613916117
2sa1eda-12_4       -1590.883373392549
2sa1eda-20_6       -1590.891934977468
2sa1eda-7_5        -1590.891497323909
2sa1eda-80_4       -1590.863029120596
2sa1eda-34_9       -1590.894027496192
2sa1eda-44_2       -1590.889314646391
2sa1eda-12_3       -1590.886528669841
2sa1eda-62_8       -1590.873938416808
2sa1eda-19_7       -1590.883854150136
2sa1eda-20_1       -1590.928649016843
2sa1eda-60_10      -1590.873634549917
2sa1eda-7_2        -1590.854440336568
2sa1eda-76_7       -1590.88908204245 
2sa1eda-80_3       -1590.872922698512
2sa1eda-103_8      -1590.868569631405
2sa1eda-45_11      -1590.864635174597
2sa1eda-44_5       -1590.875194645058
2sa1eda-93_6       -1590.849411745887
2sa1eda-15_9       -1590.878812736839
2sa1eda-98_2       -1590.865903109603
2sa1eda-65_2       -1590.87732329578 
2sa1eda-33_4       -1590.874430568856
2sa1eda-104_2      -1590.871359797914
2sa1eda-87_9       -1590.898069886334
2sa1eda-20_10      -1590.894405052624
2sa1eda-95_10      -1590.865265475044
2sa1eda-105_11     -1590.877178752176
2sa1eda-88_1       -1590.919080658824
2sa1eda-75_1       -1590.918758632956
2sa1eda-83_5       -1590.881127454089
2sa1eda-37_8       -1590.872150933347
2sa1eda-47_3       -1590.883799204429
2sa1eda-58_8       -1590.880398329597
2sa1eda-28_3       -1590.870034986644
2sa1eda-11_5       -1590.880419214484
2sa1eda-23_7       -1590.870466262662
2sa1eda-4_4        -1590.885707151379
2sa1eda-30_2       -1590.892187363973
2sa1eda-40_9       -1590.88989130824 
2sa1eda-1_10       -1590.869511751974
2sa1eda-107_4      -1590.826454641898
2sa1eda-54_6       -1590.869270827495
2sa1eda-66_4       -1590.878834684625
2sa1eda-30_5       -1590.876983557257
2sa1eda-79_8       -1590.883896348932
2sa1eda-84_8       -1590.886606401479
2sa1eda-107_3      -1590.851421861493
2sa1eda-70_11      -1590.8797805586  
2sa1eda-54_1       -1590.919760275243
2sa1eda-3_9        -1590.869375750516
2sa1eda-90_7       -1590.881792907644
2sa1eda-16_8       -1590.874684175566
2sa1eda-66_3       -1590.882472255586
2sa1eda-55_10      -1590.831877151437
2sa1eda-88_6       -1590.870376538834
2sa1eda-75_6       -1590.891612051748
2sa1eda-100_9      -1590.874739426227
2sa1eda-83_2       -1590.883147949289
2sa1eda-15_10      -1590.880528059014
2sa1eda-47_4       -1590.855892377116
2sa1eda-28_4       -1590.862833095249
2sa1eda-11_2       -1590.893685892835
2sa1eda-61_9       -1590.87605762052 
2sa1eda-30_11      -1590.881345165638
2sa1eda-4_3        -1590.898536804607
2sa1eda-66_11      -1590.868261701252
2sa1eda-84_6       -1590.877461284113
2sa1eda-79_6       -1590.871033687399
2sa1eda-72_2       -1590.878173824511
2sa1eda-3_7        -1590.870758618683
2sa1eda-43_10      -1590.848490366809
2sa1eda-24_4       -1590.878770884022
2sa1eda-90_9       -1590.869338178084
2sa1eda-16_6       -1590.885435608343
2sa1eda-8_3        -1590.887914257638
2sa1eda-75_8       -1590.878645871696
2sa1eda-88_8       -1590.864725903477
2sa1eda-100_7      -1590.852832942292
2sa1eda-37_1       -1590.92311325225 
2sa1eda-58_1       -1590.922225935017
2sa1eda-26_11      -1590.88321699805 
2sa1eda-61_7       -1590.850637077967
2sa1eda-98_10      -1590.873221820153
2sa1eda-108_11     -1590.841380426806
2sa1eda-97_3       -1590.866942296004
2sa1eda-53_5       -1590.862214532205
2sa1eda-83_10      -1590.882291302111
2sa1eda-37_6       -1590.869848637203
2sa1eda-58_6       -1590.874718269979
2sa1eda-97_4       -1590.882045664241
2sa1eda-18_10      -1590.877590049214
2sa1eda-53_2       -1590.893695169131
2sa1eda-23_9       -1590.872987385074
2sa1eda-40_7       -1590.892536591361
2sa1eda-84_1       -1590.918122235575
2sa1eda-79_1       -1590.915953450535
2sa1eda-72_5       -1590.87103539046 
2sa1eda-58_10      -1590.878915970328
2sa1eda-54_8       -1590.873795794916
2sa1eda-24_3       -1590.878353150727
2sa1eda-16_1       -1590.927694421111
2sa1eda-8_4        -1590.866282304235
2sa1eda-14_7       -1590.875068643718
2sa1eda-111_3      -1590.859159214018
2sa1eda-92_8       -1590.871816364533
2sa1eda-26_5       -1590.87978319888 
2sa1eda-1_6        -1590.905857852888
2sa1eda-49_5       -1590.886856569492
2sa1eda-5_11       -1590.881934391294
2sa1eda-70_3       -1590.853674073871
2sa1eda-86_7       -1590.854838892897
2sa1eda-42_1       -1590.922538043704
2sa1eda-51_4       -1590.898108193932
2sa1eda-68_2       -1590.886056072236
2sa1eda-95_2       -1590.865616954784
2sa1eda-18_9       -1590.889895505494
2sa1eda-63_6       -1590.873803719431
2sa1eda-91_11      -1590.891324953436
2sa1eda-102_6      -1590.867530961423
2sa1eda-101_10     -1590.874778274955
2sa1eda-109_2      -1590.809908830526
2sa1eda-77_9       -1590.857360040473
2sa1eda-21_8       -1590.888088032239
2sa1eda-51_3       -1590.88758653722 
2sa1eda-68_5       -1590.862443493337
2sa1eda-95_5       -1590.869701098071
2sa1eda-34_10      -1590.870568220836
2sa1eda-63_1       -1590.919792455097
2sa1eda-35_7       -1590.878777152738
2sa1eda-102_1      -1590.912623994558
2sa1eda-109_5      -1590.835993386081
2sa1eda-11_11      -1590.876007126053
2sa1eda-111_4      -1590.828005132457
2sa1eda-26_2       -1590.864671718842
2sa1eda-51_11      -1590.872528873448
2sa1eda-1_1        -1590.933721534143
2sa1eda-56_9       -1590.890809855559
2sa1eda-49_2       -1590.885676068453
2sa1eda-39_9       -1590.890008767363
2sa1eda-70_4       -1590.883933107377
2sa1eda-74_10      -1590.887862955469
2sa1eda-42_6       -1590.87703494513 
2sa1eda-6_5        -1590.863239971172
2sa1eda-21_6       -1590.885115438311
2sa1eda-22_10      -1590.897622994003
2sa1eda-13_4       -1590.882377051112
2sa1eda-45_2       -1590.868863517809
2sa1eda-35_9       -1590.854649576173
2sa1eda-81_4       -1590.887114660212
2sa1eda-8_11       -1590.87250521939 
2sa1eda-64_5       -1590.880428110164
2sa1eda-47_11      -1590.886201724178
2sa1eda-99_5       -1590.870425366223
2sa1eda-92_1       -1590.914881566355
2sa1eda-56_7       -1590.884908123414
2sa1eda-39_7       -1590.884317684541
2sa1eda-62_10      -1590.87677128317 
2sa1eda-105_5      -1590.883265167312
2sa1eda-42_8       -1590.883413212229
2sa1eda-32_3       -1590.883448982402
2sa1eda-64_2       -1590.863798437795
2sa1eda-14_9       -1590.88178413319 
2sa1eda-99_2       -1590.867834554886
2sa1eda-92_6       -1590.878970665409
2sa1eda-79_10      -1590.880356513028
2sa1eda-1_8        -1590.896152372324
2sa1eda-105_2      -1590.842685890764
2sa1eda-86_9       -1590.881056254462
2sa1eda-32_4       -1590.877947026897
2sa1eda-6_2        -1590.876635352466
2sa1eda-21_1       -1590.928773661432
2sa1eda-18_7       -1590.896522643096
2sa1eda-63_8       -1590.855025398103
2sa1eda-13_3       -1590.88706325847 
2sa1eda-45_5       -1590.866004252225
2sa1eda-81_3       -1590.874748664142
2sa1eda-102_8      -1590.867637270462
2sa1eda-77_7       -1590.872817456948
2sa1eda-39_10      -1590.881441108298
2sa1eda-87_11      -1590.871511504782
2sa1eda-30_6       -1590.887437016739
2sa1eda-90_4       -1590.877625518418
2sa1eda-54_2       -1590.882215429997
2sa1eda-24_9       -1590.871030424335
2sa1eda-75_5       -1590.846570761863
2sa1eda-88_5       -1590.867432825719
2sa1eda-47_7       -1590.865643695253
2sa1eda-83_1       -1590.919687284522
2sa1eda-84_11      -1590.870143659999
2sa1eda-11_1       -1590.930038640832
2sa1eda-28_7       -1590.874982088383
2sa1eda-53_8       -1590.866381117688
2sa1eda-23_3       -1590.899372358191
2sa1eda-75_2       -1590.865268369174
2sa1eda-88_2       -1590.880259671914
2sa1eda-83_6       -1590.87842914769 
2sa1eda-21_10      -1590.877387528547
2sa1eda-11_6       -1590.879350552543
2sa1eda-4_7        -1590.886547592876
2sa1eda-23_4       -1590.887877905183
2sa1eda-97_9       -1590.863739456082
2sa1eda-107_7      -1590.846860908066
2sa1eda-61_10      -1590.876231836583
2sa1eda-30_1       -1590.924371845723
2sa1eda-72_8       -1590.874919228437
2sa1eda-90_3       -1590.870828079666
2sa1eda-54_5       -1590.874485947624
2sa1eda-44_11      -1590.880162188141
2sa1eda-8_9        -1590.871403728162
2sa1eda-66_7       -1590.870559243811
2sa1eda-37_5       -1590.872739629399
2sa1eda-12_11      -1590.887663232426
2sa1eda-83_8       -1590.898691569347
2sa1eda-100_3      -1590.871940632936
2sa1eda-11_8       -1590.891592896349
2sa1eda-61_3       -1590.865571297076
2sa1eda-58_5       -1590.877959804832
2sa1eda-89_11      -1590.883251046455
2sa1eda-53_1       -1590.921480026228
2sa1eda-37_10      -1590.871828393509
2sa1eda-4_9        -1590.896375144234
2sa1eda-97_7       -1590.892323313411
2sa1eda-79_2       -1590.88033569139 
2sa1eda-107_9      -1590.831960450205
2sa1eda-84_2       -1590.876410622753
2sa1eda-40_4       -1590.870557669243
2sa1eda-77_10      -1590.880539375801
2sa1eda-72_6       -1590.885608162781
2sa1eda-3_3        -1590.884675723582
2sa1eda-8_7        -1590.866576991531
2sa1eda-52_11      -1590.881388893102
2sa1eda-16_2       -1590.880653948066
2sa1eda-66_9       -1590.876804630052
2sa1eda-79_5       -1590.859083527642
2sa1eda-84_5       -1590.855315571572
2sa1eda-49_11      -1590.885110168003
2sa1eda-6_11       -1590.863102800779
2sa1eda-30_8       -1590.889849326345
2sa1eda-40_3       -1590.860162619885
2sa1eda-72_1       -1590.91683165055 
2sa1eda-24_7       -1590.889667309889
2sa1eda-3_4        -1590.889278932466
2sa1eda-16_5       -1590.88804293365 
2sa1eda-102_10     -1590.879695300824
2sa1eda-92_11      -1590.866803881565
2sa1eda-37_2       -1590.883796056025
2sa1eda-47_9       -1590.859208238556
2sa1eda-100_4      -1590.85261436066 
2sa1eda-61_4       -1590.868123239443
2sa1eda-58_2       -1590.879395698183
2sa1eda-28_9       -1590.879521542024
2sa1eda-53_6       -1590.885243835063
2sa1eda-95_6       -1590.871204068143
2sa1eda-68_6       -1590.877093458972
2sa1eda-6_8        -1590.879479788054
2sa1eda-63_2       -1590.884276811486
2sa1eda-13_9       -1590.895319661092
2sa1eda-102_2      -1590.876222581234
2sa1eda-81_9       -1590.875947854137
2sa1eda-35_4       -1590.872827955796
2sa1eda-110_11     -1590.833209935054
2sa1eda-80_10      -1590.880594123562
2sa1eda-109_6      -1590.835838422759
2sa1eda-64_8       -1590.874210967756
2sa1eda-99_8       -1590.867467595467
2sa1eda-14_3       -1590.893147359862
2sa1eda-1_2        -1590.89063920065 
2sa1eda-26_1       -1590.927686072773
2sa1eda-111_7      -1590.83858514173 
2sa1eda-70_7       -1590.872337881977
2sa1eda-49_1       -1590.921752255309
2sa1eda-42_5       -1590.871440657968
2sa1eda-86_3       -1590.872080232665
2sa1eda-105_8      -1590.879813659875
2sa1eda-40_10      -1590.892317719577
2sa1eda-14_4       -1590.876736121193
2sa1eda-1_5        -1590.88743550771 
2sa1eda-26_6       -1590.870300986785
2sa1eda-65_11      -1590.874083093226
2sa1eda-49_6       -1590.873836013545
2sa1eda-42_2       -1590.890542422677
2sa1eda-32_9       -1590.864998856834
2sa1eda-86_4       -1590.877179103314
2sa1eda-95_1       -1590.916298055519
2sa1eda-68_1       -1590.921512464932
2sa1eda-51_7       -1590.882893344251
2sa1eda-25_11      -1590.865595422156
2sa1eda-63_5       -1590.859613727426
2sa1eda-102_5      -1590.870574604485
2sa1eda-45_8       -1590.859219189937
2sa1eda-35_3       -1590.888691777994
2sa1eda-109_1      -1590.880142290899
2sa1eda-99_1       -1590.915841188507
2sa1eda-64_1       -1590.921156501441
2sa1eda-26_8       -1590.864538780239
2sa1eda-56_10      -1590.883015597248
2sa1eda-56_3       -1590.877008931478
2sa1eda-92_5       -1590.869320071963
2sa1eda-49_8       -1590.859995480054
2sa1eda-39_3       -1590.878966704001
2sa1eda-32_7       -1590.880340726954
2sa1eda-73_11      -1590.871560417774
2sa1eda-105_1      -1590.885635945055
2sa1eda-18_4       -1590.863171950733
2sa1eda-21_2       -1590.87184603108 
2sa1eda-6_1        -1590.929366940597
2sa1eda-51_9       -1590.890062254769
2sa1eda-33_11      -1590.870284169508
2sa1eda-45_6       -1590.874851763897
2sa1eda-16_10      -1590.887883777215
2sa1eda-77_4       -1590.854414592294
2sa1eda-68_8       -1590.8806087993  
2sa1eda-18_3       -1590.881723875353
2sa1eda-95_8       -1590.878557318886
2sa1eda-21_5       -1590.895999200372
2sa1eda-6_6        -1590.876129031907
2sa1eda-13_7       -1590.887127583925
2sa1eda-106_11     -1590.878487850006
2sa1eda-96_10      -1590.88756672103 
2sa1eda-28_11      -1590.892979196336
2sa1eda-81_7       -1590.864956574792
2sa1eda-45_1       -1590.923382905948
2sa1eda-109_8      -1590.829060594726
2sa1eda-77_3       -1590.866941701339
2sa1eda-99_6       -1590.8700766302  
2sa1eda-64_6       -1590.887212279481
2sa1eda-68_11      -1590.861254861327
2sa1eda-56_4       -1590.874196129407
2sa1eda-92_2       -1590.884594664576
2sa1eda-111_9      -1590.826866405155
2sa1eda-70_9       -1590.874125813424
2sa1eda-2_10       -1590.864973278446
2sa1eda-39_4       -1590.888287925097
2sa1eda-105_6      -1590.863687415319
2sa1eda-82_1       -1590.917973179156
2sa1eda-46_7       -1590.890479777439
2sa1eda-89_5       -1590.860793948868
2sa1eda-46_11      -1590.874993433675
2sa1eda-74_5       -1590.873166777387
2sa1eda-9_11       -1590.890383194796
2sa1eda-22_3       -1590.891461433622
2sa1eda-52_8       -1590.8771871907  
2sa1eda-29_7       -1590.888575725285
2sa1eda-10_1       -1590.929426357278
2sa1eda-63_10      -1590.883371608078
2sa1eda-23_10      -1590.869580493225
2sa1eda-31_6       -1590.860945712563
2sa1eda-25_9       -1590.852892712621
2sa1eda-55_2       -1590.883824700884
2sa1eda-91_4       -1590.891373032811
2sa1eda-73_8       -1590.872837291478
2sa1eda-31_1       -1590.926757961331
2sa1eda-106_7      -1590.873333138025
2sa1eda-67_7       -1590.871793050216
2sa1eda-9_9        -1590.892981680603
2sa1eda-86_11      -1590.884233318966
2sa1eda-38_10      -1590.892057780128
2sa1eda-55_5       -1590.866921857706
2sa1eda-112_8      -1590.844137283817
2sa1eda-91_3       -1590.876111287222
2sa1eda-78_10      -1590.877243068369
2sa1eda-82_6       -1590.8849370623  
2sa1eda-89_2       -1590.855605857729
2sa1eda-74_2       -1590.863185892349
2sa1eda-96_9       -1590.885206230551
2sa1eda-22_4       -1590.880685811391
2sa1eda-5_7        -1590.879520103837
2sa1eda-10_6       -1590.900612697367
2sa1eda-73_6       -1590.87024519486 
2sa1eda-41_4       -1590.8723870884  
2sa1eda-106_9      -1590.890125674845
2sa1eda-85_2       -1590.866659131437
2sa1eda-78_2       -1590.891089575923
2sa1eda-67_9       -1590.860002670379
2sa1eda-17_2       -1590.863017330469
2sa1eda-9_7        -1590.902474861525
2sa1eda-2_3        -1590.875170213386
2sa1eda-100_10     -1590.877555310107
2sa1eda-112_6      -1590.853748753658
2sa1eda-90_11      -1590.870752060903
2sa1eda-82_8       -1590.880216419892
2sa1eda-101_3      -1590.864895446949
2sa1eda-36_5       -1590.868572428056
2sa1eda-96_7       -1590.867605508649
2sa1eda-52_1       -1590.923906676642
2sa1eda-5_9        -1590.881969047084
2sa1eda-4_11       -1590.890852971401
2sa1eda-59_5       -1590.865243212332
2sa1eda-60_3       -1590.863218480356
2sa1eda-10_8       -1590.88981355605 
2sa1eda-101_4      -1590.872061359909
2sa1eda-46_9       -1590.887050621211
2sa1eda-50_11      -1590.87360702774 
2sa1eda-36_2       -1590.880433294083
2sa1eda-52_6       -1590.86479139259 
2sa1eda-75_10      -1590.875462789467
2sa1eda-29_9       -1590.876357813821
2sa1eda-59_2       -1590.863760428502
2sa1eda-60_4       -1590.862424237201
2sa1eda-73_1       -1590.919248555722
2sa1eda-35_10      -1590.886845565318
2sa1eda-41_3       -1590.875719100741
2sa1eda-31_8       -1590.876288579696
2sa1eda-85_5       -1590.845623396379
2sa1eda-78_5       -1590.864347743071
2sa1eda-10_11      -1590.899899443126
2sa1eda-17_5       -1590.87859976601 
2sa1eda-2_4        -1590.87662271811 
2sa1eda-25_7       -1590.885042644215
2sa1eda-112_1      -1590.881843933877
2sa1eda-110_7      -1590.837346941705
2sa1eda-27_1       -1590.925922449969
2sa1eda-98_8       -1590.893751300903
2sa1eda-15_3       -1590.878234480666
2sa1eda-65_8       -1590.853035624433
2sa1eda-87_3       -1590.870838880254
2sa1eda-104_8      -1590.880232260246
2sa1eda-43_5       -1590.881304418038
2sa1eda-48_1       -1590.92356705091 
2sa1eda-109_11     -1590.849238561013
2sa1eda-99_10      -1590.881311869957
2sa1eda-71_7       -1590.872225599787
2sa1eda-27_11      -1590.890604993095
2sa1eda-12_9       -1590.883689423304
2sa1eda-62_2       -1590.878820813141
2sa1eda-67_11      -1590.876544528545
2sa1eda-7_8        -1590.881013073011
2sa1eda-69_6       -1590.872984786061
2sa1eda-94_6       -1590.85723357993 
2sa1eda-108_6      -1590.824799429217
2sa1eda-34_4       -1590.878694497478
2sa1eda-42_10      -1590.895443712769
2sa1eda-103_2      -1590.875162281689
2sa1eda-80_9       -1590.859136311394
2sa1eda-62_5       -1590.875269441841
2sa1eda-59_10      -1590.879406035168
2sa1eda-50_7       -1590.864480362747
2sa1eda-69_1       -1590.91755324243 
2sa1eda-94_1       -1590.916834019573
2sa1eda-108_1      -1590.881110454513
2sa1eda-34_3       -1590.899145398248
2sa1eda-44_8       -1590.886603607042
2sa1eda-103_5      -1590.855789841435
2sa1eda-112_11     -1590.848678183092
2sa1eda-82_10      -1590.874850165447
2sa1eda-27_6       -1590.896505166947
2sa1eda-15_4       -1590.869030990532
2sa1eda-19_10      -1590.881687325819
2sa1eda-87_4       -1590.870509698711
2sa1eda-33_9       -1590.873445208607
2sa1eda-43_2       -1590.88492594491 
2sa1eda-48_6       -1590.886792865559
2sa1eda-7_1        -1590.931429677322
2sa1eda-50_9       -1590.844165131616
2sa1eda-20_2       -1590.882896116676
2sa1eda-19_4       -1590.878500173105
2sa1eda-76_4       -1590.87861372249 
2sa1eda-44_6       -1590.872839909486
2sa1eda-93_5       -1590.871826502898
2sa1eda-57_3       -1590.880010411424
2sa1eda-27_8       -1590.880652915051
2sa1eda-104_11     -1590.86431637583 
2sa1eda-94_10      -1590.874494172028
2sa1eda-65_1       -1590.919306013402
2sa1eda-98_1       -1590.916393416318
2sa1eda-104_1      -1590.908266999812
2sa1eda-33_7       -1590.866387161853
2sa1eda-38_3       -1590.882014464097
2sa1eda-48_8       -1590.870674419991
2sa1eda-93_2       -1590.887789849615
2sa1eda-110_9      -1590.82302734347 
2sa1eda-57_4       -1590.868052567217
2sa1eda-14_10      -1590.883665223241
2sa1eda-65_6       -1590.872931394507
2sa1eda-98_6       -1590.892075829931
2sa1eda-104_6      -1590.855857285019
2sa1eda-31_11      -1590.8819024705  
2sa1eda-38_4       -1590.865804376514
2sa1eda-71_9       -1590.873885771244
2sa1eda-71_11      -1590.872576176005
2sa1eda-12_7       -1590.895507549367
2sa1eda-7_6        -1590.885717010254
2sa1eda-20_5       -1590.903968867735
2sa1eda-19_3       -1590.869269902041
2sa1eda-94_8       -1590.883396619089
2sa1eda-69_8       -1590.884630334645
2sa1eda-54_10      -1590.888646174826
2sa1eda-76_3       -1590.862179770649
2sa1eda-108_8      -1590.814162002543
2sa1eda-44_1       -1590.921401315186
2sa1eda-80_7       -1590.863624681301
2sa1eda-18_2       -1590.866905949961
2sa1eda-95_9       -1590.873607653409
2sa1eda-68_9       -1590.858279197524
2sa1eda-6_7        -1590.889501040715
2sa1eda-21_4       -1590.882947796876
2sa1eda-13_6       -1590.88840176164 
2sa1eda-28_10      -1590.890744001623
2sa1eda-81_6       -1590.889769553851
2sa1eda-106_10     -1590.879327005246
2sa1eda-96_11      -1590.88517390036 
2sa1eda-77_2       -1590.869715972302
2sa1eda-109_9      -1590.821407107025
2sa1eda-64_7       -1590.864660655582
2sa1eda-99_7       -1590.862677154344
2sa1eda-68_10      -1590.872795986969
2sa1eda-56_5       -1590.861106803196
2sa1eda-92_3       -1590.860492888757
2sa1eda-111_8      -1590.852836704092
2sa1eda-70_8       -1590.853238638924
2sa1eda-39_5       -1590.889240772824
2sa1eda-2_11       -1590.886178699794
2sa1eda-32_1       -1590.925481594025
2sa1eda-105_7      -1590.870102936277
2sa1eda-56_2       -1590.879795451887
2sa1eda-56_11      -1590.876097636627
2sa1eda-26_9       -1590.890631476285
2sa1eda-92_4       -1590.883521106436
2sa1eda-39_2       -1590.848225816891
2sa1eda-49_9       -1590.874780271156
2sa1eda-73_10      -1590.876296304592
2sa1eda-32_6       -1590.889468581859
2sa1eda-18_5       -1590.881425630324
2sa1eda-51_8       -1590.885063077805
2sa1eda-21_3       -1590.882220843169
2sa1eda-33_10      -1590.863834275848
2sa1eda-13_1       -1590.927705551852
2sa1eda-81_1       -1590.919555087499
2sa1eda-45_7       -1590.866395620188
2sa1eda-77_5       -1590.868647480845
2sa1eda-16_11      -1590.882512158713
2sa1eda-14_5       -1590.872173945562
2sa1eda-40_11      -1590.879413492112
2sa1eda-26_7       -1590.883535274003
2sa1eda-1_4        -1590.8931140914  
2sa1eda-111_1      -1590.878525697247
2sa1eda-65_10      -1590.880724394148
2sa1eda-70_1       -1590.91754047178 
2sa1eda-49_7       -1590.851158327579
2sa1eda-32_8       -1590.877544101992
2sa1eda-42_3       -1590.87354816499 
2sa1eda-86_5       -1590.885037554559
2sa1eda-51_6       -1590.877393645393
2sa1eda-25_10      -1590.872444258964
2sa1eda-63_4       -1590.883053913361
2sa1eda-102_4      -1590.870802910536
2sa1eda-35_2       -1590.877461267091
2sa1eda-45_9       -1590.868084725543
2sa1eda-68_7       -1590.862686222229
2sa1eda-95_7       -1590.863075460783
2sa1eda-6_9        -1590.884793685854
2sa1eda-51_1       -1590.922371139999
2sa1eda-13_8       -1590.891690818324
2sa1eda-63_3       -1590.885078773346
2sa1eda-102_3      -1590.883050281404
2sa1eda-81_8       -1590.862819384414
2sa1eda-35_5       -1590.891035802023
2sa1eda-110_10     -1590.822870998143
2sa1eda-80_11      -1590.870623560173
2sa1eda-109_7      -1590.822646516762
2sa1eda-99_9       -1590.88136044522 
2sa1eda-14_2       -1590.886334032551
2sa1eda-64_9       -1590.881387349013
2sa1eda-1_3        -1590.886960546137
2sa1eda-111_6      -1590.838041693285
2sa1eda-70_6       -1590.888467788348
2sa1eda-42_4       -1590.864201809146
2sa1eda-86_2       -1590.88336573289 
2sa1eda-105_9      -1590.878310042687
