Cluster		    H-corr:		G-corr:		    Enthalpi:		Free-Energy:	    Entropy:
1sa1msa3a_052	    0.240794		0.170313	    -1533.863761	-1533.934242	    148.340
1sa1msa3a_053	    0.241492		0.170578	    -1533.861989	-1533.932903	    149.250
1sa1msa3a_054	    0.239642		0.170182	    -1533.862754	-1533.932214	    146.191
1sa1msa3a_055	    0.242077		0.167813	    -1533.857886	-1533.932151	    156.303
1sa1msa3a_056	    0.240606		0.166053	    -1533.857201	-1533.931755	    156.910
1sa1msa3a_057	    0.238797		0.161861	    -1533.851210	-1533.928146	    161.926
1sa1msa3a_058	    0.241632		0.169384	    -1533.855717	-1533.927966	    152.061
1sa1msa3a_059	    0.241627		0.168582	    -1533.854000	-1533.927046	    153.738
1sa1msa3a_060	    0.239886		0.164657	    -1533.845889	-1533.921118	    158.333
1sa1msa4a_001	    0.284815		0.208204	    -1590.424661	-1590.501272	    161.240
1sa1msa4a_002	    0.285181		0.207105	    -1590.421195	-1590.499271	    164.325
1sa1msa4a_003	    0.284949		0.208221	    -1590.422227	-1590.498955	    161.487
1sa1msa4a_004	    0.284860		0.208809	    -1590.422530	-1590.498581	    160.062
1sa1msa4a_005	    0.285433		0.207662	    -1590.420455	-1590.498226	    163.683
1sa1msa4a_006	    0.285073		0.208376	    -1590.421520	-1590.498217	    161.422
1sa1msa4a_007	    0.285545		0.208308	    -1590.420469	-1590.497706	    162.558
1sa1msa4a_008	    0.285411		0.207916	    -1590.420027	-1590.497522	    163.102
1sa1msa4a_009	    0.284981		0.209016	    -1590.421527	-1590.497492	    159.881
1sa1msa4a_010	    0.285153		0.207728	    -1590.419597	-1590.497022	    162.954
1sa1msa4a_011	    0.285103		0.207137	    -1590.418844	-1590.496810	    164.092
1sa1msa4a_012	    0.285150		0.211437	    -1590.423004	-1590.496717	    155.142
1sa1msa4a_013	    0.285434		0.208063	    -1590.419337	-1590.496707	    162.840
1sa1msa4a_014	    0.284661		0.210552	    -1590.422250	-1590.496359	    155.976
1sa1msa4a_015	    0.285400		0.207130	    -1590.417821	-1590.496091	    164.733
1sa1msa4a_016	    0.285927		0.207215	    -1590.417241	-1590.495954	    165.664
1sa1msa4a_017	    0.285366		0.208966	    -1590.419104	-1590.495504	    160.797
1sa1msa4a_018	    0.285124		0.207773	    -1590.418125	-1590.495475	    162.799
1sa1msa4a_019	    0.285584		0.206267	    -1590.415755	-1590.495072	    166.936
1sa1msa4a_020	    0.285179		0.207806	    -1590.417699	-1590.495071	    162.844
1sa1msa4a_021	    0.285443		0.208759	    -1590.418163	-1590.494846	    161.394
1sa1msa4a_022	    0.285205		0.212914	    -1590.422264	-1590.494555	    152.150
1sa1msa4a_023	    0.283884		0.210328	    -1590.420789	-1590.494345	    154.813
1sa1msa4a_024	    0.284913		0.212153	    -1590.421527	-1590.494287	    153.136
1sa1msa4a_025	    0.285441		0.209289	    -1590.417535	-1590.493687	    160.276
1sa1msa4a_026	    0.286193		0.207846	    -1590.415151	-1590.493498	    164.895
1sa1msa4a_027	    0.285537		0.209182	    -1590.417104	-1590.493459	    160.702
1sa1msa4a_028	    0.285651		0.207532	    -1590.415020	-1590.493139	    164.415
1sa1msa4a_029	    0.285806		0.207519	    -1590.414747	-1590.493035	    164.771
1sa1msa4a_030	    0.285541		0.206926	    -1590.414407	-1590.493022	    165.458
1sa1msa4a_031	    0.286443		0.209130	    -1590.415026	-1590.492339	    162.719
